Date,Ticker,LT_Trend,lt_avg,lt_hi,lt_lo
2025-01-01,IT,0.03,0.0212,0.0499,-0.0075
2025-02-01,IT,0.03,0.0212,0.0499,-0.0075
2025-03-01,IT,0.02,0.0212,0.0499,-0.0075
2025-04-01,IT,0.02,0.0212,0.0499,-0.0075
2025-05-01,IT,0.02,0.0212,0.0499,-0.0075
2025-06-01,IT,0.02,0.0212,0.0499,-0.0075
2025-07-01,IT,-0.0006,0.0212,0.0499,-0.0075
2025-08-01,IT,-0.06,0.0212,0.0499,-0.0075
2025-09-01,IT,-0.05,0.0212,0.0499,-0.0075
2024-08-01,ITW,0.01,0.0112,0.0187,0.0036
2024-09-01,ITW,0.02,0.0112,0.0187,0.0036
2024-10-01,ITW,0.02,0.0112,0.0187,0.0036
2024-11-01,ITW,0.02,0.0112,0.0187,0.0036
2024-12-01,ITW,0.02,0.0112,0.0187,0.0036
2025-01-01,ITW,0.02,0.0112,0.0187,0.0036
2025-02-01,ITW,0.01,0.0112,0.0187,0.0036
2025-03-01,ITW,0.01,0.0112,0.0187,0.0036
2025-04-01,ITW,0.0001,0.0112,0.0187,0.0036
2025-05-01,ITW,0.002,0.0112,0.0187,0.0036
2025-06-01,ITW,0.0024,0.0112,0.0187,0.0036
2025-07-01,ITW,0.0037,0.0112,0.0187,0.0036
2025-08-01,ITW,0.0077,0.0112,0.0187,0.0036
2025-09-01,ITW,0.01,0.0112,0.0187,0.0036
2024-08-01,IVZ,-0.0084,-0.0044,0.013,-0.0219
2024-09-01,IVZ,0.0069,-0.0044,0.013,-0.0219
2024-10-01,IVZ,0.02,-0.0044,0.013,-0.0219
2024-11-01,IVZ,0.0087,-0.0044,0.013,-0.0219
2024-12-01,IVZ,-0.003,-0.0044,0.013,-0.0219
2025-01-01,IVZ,-0.0044,-0.0044,0.013,-0.0219
2025-02-01,IVZ,-0.0031,-0.0044,0.013,-0.0219
2025-03-01,IVZ,0.0026,-0.0044,0.013,-0.0219
2025-04-01,IVZ,-0.04,-0.0044,0.013,-0.0219
2025-05-01,IVZ,-0.03,-0.0044,0.013,-0.0219
2025-06-01,IVZ,-0.03,-0.0044,0.013,-0.0219
2025-07-01,IVZ,0.0057,-0.0044,0.013,-0.0219
2025-08-01,IVZ,0.01,-0.0044,0.013,-0.0219
2025-09-01,IVZ,0.02,-0.0044,0.013,-0.0219
2024-08-01,IWD,0.01,0.0115,0.0226,0.0004
2024-09-01,IWD,0.02,0.0115,0.0226,0.0004
2024-10-01,IWD,0.02,0.0115,0.0226,0.0004
2024-11-01,IWD,0.03,0.0115,0.0226,0.0004
2024-12-01,IWD,0.02,0.0115,0.0226,0.0004
2025-01-01,IWD,0.02,0.0115,0.0226,0.0004
2025-02-01,IWD,0.02,0.0115,0.0226,0.0004
2025-03-01,IWD,0.02,0.0115,0.0226,0.0004
2025-04-01,IWD,-0.0014,0.0115,0.0226,0.0004
2025-05-01,IWD,-0.0009,0.0115,0.0226,0.0004
2025-07-01,IWD,-0.0024,0.0115,0.0226,0.0004
2025-08-01,IWD,-0.0022,0.0115,0.0226,0.0004
2025-09-01,IWD,0.0013,0.0115,0.0226,0.0004
2024-08-01,IWF,0.03,0.0389,0.0566,0.0212
2024-09-01,IWF,0.04,0.0389,0.0566,0.0212
2024-10-01,IWF,0.06,0.0389,0.0566,0.0212
2024-11-01,IWF,0.06,0.0389,0.0566,0.0212
2024-12-01,IWF,0.06,0.0389,0.0566,0.0212
2025-01-01,IWF,0.06,0.0389,0.0566,0.0212
2025-02-01,IWF,0.06,0.0389,0.0566,0.0212
2025-03-01,IWF,0.04,0.0389,0.0566,0.0212
2025-04-01,IWF,0.02,0.0389,0.0566,0.0212
2025-05-01,IWF,0.02,0.0389,0.0566,0.0212
2025-06-01,IWF,0.02,0.0389,0.0566,0.0212
2025-07-01,IWF,0.02,0.0389,0.0566,0.0212
2025-08-01,IWF,0.02,0.0389,0.0566,0.0212
2025-09-01,IWF,0.03,0.0389,0.0566,0.0212
2024-08-01,IWM,0.02,0.023,0.0357,0.0103
2024-09-01,IWM,0.03,0.023,0.0357,0.0103
2024-10-01,IWM,0.03,0.023,0.0357,0.0103
2024-11-01,IWM,0.04,0.023,0.0357,0.0103
2024-12-01,IWM,0.04,0.023,0.0357,0.0103
2025-01-01,IWM,0.04,0.023,0.0357,0.0103
2025-02-01,IWM,0.03,0.023,0.0357,0.0103
2025-03-01,IWM,0.03,0.023,0.0357,0.0103
2025-04-01,IWM,0.0081,0.023,0.0357,0.0103
2025-05-01,IWM,0.01,0.023,0.0357,0.0103
2025-06-01,IWM,0.0091,0.023,0.0357,0.0103
2025-07-01,IWM,0.0067,0.023,0.0357,0.0103
2025-08-01,IWM,0.0098,0.023,0.0357,0.0103
2025-09-01,IWM,0.01,0.023,0.0357,0.0103
2024-08-01,J,0.0078,0.0236,0.0313,0.0158
2024-09-01,J,0.02,0.0236,0.0313,0.0158
2024-10-01,J,0.03,0.0236,0.0313,0.0158
2024-11-01,J,0.03,0.0236,0.0313,0.0158
2024-12-01,J,0.03,0.0236,0.0313,0.0158
2025-01-01,J,0.03,0.0236,0.0313,0.0158
2025-02-01,J,0.03,0.0236,0.0313,0.0158
2025-03-01,J,0.03,0.0236,0.0313,0.0158
2025-04-01,J,0.01,0.0236,0.0313,0.0158
2025-05-01,J,0.02,0.0236,0.0313,0.0158
2025-06-01,J,0.02,0.0236,0.0313,0.0158
2025-07-01,J,0.03,0.0236,0.0313,0.0158
2025-08-01,J,0.02,0.0236,0.0313,0.0158
2025-09-01,J,0.02,0.0236,0.0313,0.0158
2024-08-01,JBHT,-0.006,-0.0204,0.002,-0.0427
2024-09-01,JBHT,-0.0017,-0.0204,0.002,-0.0427
2024-10-01,JBHT,0.005,-0.0204,0.002,-0.0427
2024-11-01,JBHT,0.0056,-0.0204,0.002,-0.0427
2024-12-01,JBHT,-0.003,-0.0204,0.002,-0.0427
2025-01-01,JBHT,-0.0059,-0.0204,0.002,-0.0427
2025-02-01,JBHT,-0.01,-0.0204,0.002,-0.0427
2025-03-01,JBHT,-0.01,-0.0204,0.002,-0.0427
2025-04-01,JBHT,-0.04,-0.0204,0.002,-0.0427
2025-05-01,JBHT,-0.04,-0.0204,0.002,-0.0427
2025-06-01,JBHT,-0.04,-0.0204,0.002,-0.0427
2025-07-01,JBHT,-0.05,-0.0204,0.002,-0.0427
2025-08-01,JBHT,-0.06,-0.0204,0.002,-0.0427
2025-09-01,JBHT,-0.06,-0.0204,0.002,-0.0427
2024-08-01,JBL,0.07,0.0697,0.0832,0.0563
2024-09-01,JBL,0.07,0.0697,0.0832,0.0563
2024-10-01,JBL,0.08,0.0697,0.0832,0.0563
2024-11-01,JBL,0.07,0.0697,0.0832,0.0563
2024-12-01,JBL,0.08,0.0697,0.0832,0.0563
2025-01-01,JBL,0.09,0.0697,0.0832,0.0563
2025-02-01,JBL,0.09,0.0697,0.0832,0.0563
2025-03-01,JBL,0.07,0.0697,0.0832,0.0563
2025-04-01,JBL,0.04,0.0697,0.0832,0.0563
2025-05-01,JBL,0.05,0.0697,0.0832,0.0563
2025-06-01,JBL,0.06,0.0697,0.0832,0.0563
2025-07-01,JBL,0.07,0.0697,0.0832,0.0563
2025-08-01,JBL,0.07,0.0697,0.0832,0.0563
2025-09-01,JBL,0.06,0.0697,0.0832,0.0563
2024-08-01,JCI,0.02,0.0298,0.0404,0.0193
2024-09-01,JCI,0.02,0.0298,0.0404,0.0193
2024-10-01,JCI,0.03,0.0298,0.0404,0.0193
2024-11-01,JCI,0.02,0.0298,0.0404,0.0193
2024-12-01,JCI,0.02,0.0298,0.0404,0.0193
2025-01-01,JCI,0.02,0.0298,0.0404,0.0193
2025-02-01,JCI,0.02,0.0298,0.0404,0.0193
2025-03-01,JCI,0.03,0.0298,0.0404,0.0193
2025-04-01,JCI,0.03,0.0298,0.0404,0.0193
2025-05-01,JCI,0.04,0.0298,0.0404,0.0193
2025-06-01,JCI,0.04,0.0298,0.0404,0.0193
2025-07-01,JCI,0.04,0.0298,0.0404,0.0193
2025-08-01,JCI,0.05,0.0298,0.0404,0.0193
2025-09-01,JCI,0.06,0.0298,0.0404,0.0193
2024-08-01,JKHY,-0.04,-0.0113,0.004,-0.0267
2024-09-01,JKHY,-0.03,-0.0113,0.004,-0.0267
2024-10-01,JKHY,-0.02,-0.0113,0.004,-0.0267
2024-11-01,JKHY,-0.02,-0.0113,0.004,-0.0267
2024-12-01,JKHY,-0.02,-0.0113,0.004,-0.0267
2025-01-01,JKHY,-0.02,-0.0113,0.004,-0.0267
2025-02-01,JKHY,-0.02,-0.0113,0.004,-0.0267
2025-03-01,JKHY,0.0091,-0.0113,0.004,-0.0267
2025-04-01,JKHY,0.0081,-0.0113,0.004,-0.0267
2025-05-01,JKHY,0.0067,-0.0113,0.004,-0.0267
2025-06-01,JKHY,0.0041,-0.0113,0.004,-0.0267
2025-07-01,JKHY,0.0002,-0.0113,0.004,-0.0267
2025-08-01,JKHY,-0.0068,-0.0113,0.004,-0.0267
2025-09-01,JKHY,-0.0043,-0.0113,0.004,-0.0267
2024-08-01,JNJ,0.0043,-0.004,0.0027,-0.0107
2024-09-01,JNJ,0.0077,-0.004,0.0027,-0.0107
2024-10-01,JNJ,0.0073,-0.004,0.0027,-0.0107
2024-11-01,JNJ,-0.0006,-0.004,0.0027,-0.0107
2024-12-01,JNJ,-0.0092,-0.004,0.0027,-0.0107
2025-01-01,JNJ,-0.01,-0.004,0.0027,-0.0107
2025-02-01,JNJ,-0.001,-0.004,0.0027,-0.0107
2025-03-01,JNJ,-0.0022,-0.004,0.0027,-0.0107
2025-04-01,JNJ,-0.01,-0.004,0.0027,-0.0107
2025-05-01,JNJ,-0.01,-0.004,0.0027,-0.0107
2025-06-01,JNJ,-0.01,-0.004,0.0027,-0.0107
2025-07-01,JNJ,-0.01,-0.004,0.0027,-0.0107
2025-08-01,JNJ,-0.0083,-0.004,0.0027,-0.0107
2025-09-01,JNJ,-0.0065,-0.004,0.0027,-0.0107
2024-08-01,JPM,0.04,0.0575,0.0664,0.0486
2024-09-01,JPM,0.05,0.0575,0.0664,0.0486
2024-10-01,JPM,0.05,0.0575,0.0664,0.0486
2024-11-01,JPM,0.06,0.0575,0.0664,0.0486
2024-12-01,JPM,0.06,0.0575,0.0664,0.0486
2025-01-01,JPM,0.07,0.0575,0.0664,0.0486
2025-02-01,JPM,0.07,0.0575,0.0664,0.0486
2025-03-01,JPM,0.07,0.0575,0.0664,0.0486
2025-04-01,JPM,0.05,0.0575,0.0664,0.0486
2025-05-01,JPM,0.05,0.0575,0.0664,0.0486
2025-06-01,JPM,0.06,0.0575,0.0664,0.0486
2025-07-01,JPM,0.06,0.0575,0.0664,0.0486
2025-08-01,JPM,0.06,0.0575,0.0664,0.0486
2025-09-01,JPM,0.06,0.0575,0.0664,0.0486
2024-08-01,K,0.03,0.0128,0.0193,0.0063
2024-09-01,K,0.0067,0.0128,0.0193,0.0063
2024-10-01,K,0.0083,0.0128,0.0193,0.0063
2024-11-01,K,0.0092,0.0128,0.0193,0.0063
2024-12-01,K,0.0092,0.0128,0.0193,0.0063
2025-01-01,K,0.01,0.0128,0.0193,0.0063
2025-02-01,K,0.01,0.0128,0.0193,0.0063
2025-03-01,K,0.02,0.0128,0.0193,0.0063
2025-04-01,K,0.01,0.0128,0.0193,0.0063
2025-05-01,K,0.01,0.0128,0.0193,0.0063
2025-06-01,K,0.01,0.0128,0.0193,0.0063
2025-07-01,K,0.01,0.0128,0.0193,0.0063
2025-08-01,K,0.02,0.0128,0.0193,0.0063
2025-09-01,K,0.02,0.0128,0.0193,0.0063
2024-08-01,KDP,-0.02,-0.0159,-0.0109,-0.021
2024-09-01,KDP,-0.02,-0.0159,-0.0109,-0.021
2024-10-01,KDP,-0.02,-0.0159,-0.0109,-0.021
2024-11-01,KDP,-0.02,-0.0159,-0.0109,-0.021
2024-12-01,KDP,-0.02,-0.0159,-0.0109,-0.021
2025-01-01,KDP,-0.02,-0.0159,-0.0109,-0.021
2025-02-01,KDP,-0.02,-0.0159,-0.0109,-0.021
2025-03-01,KDP,-0.01,-0.0159,-0.0109,-0.021
2025-04-01,KDP,-0.01,-0.0159,-0.0109,-0.021
2025-05-01,KDP,-0.0094,-0.0159,-0.0109,-0.021
2025-06-01,KDP,-0.009,-0.0159,-0.0109,-0.021
2025-07-01,KDP,-0.01,-0.0159,-0.0109,-0.021
2025-08-01,KDP,-0.02,-0.0159,-0.0109,-0.021
2025-09-01,KDP,-0.01,-0.0159,-0.0109,-0.021
2024-08-01,KEY,-0.05,0.0022,0.0377,-0.0333
2024-09-01,KEY,-0.04,0.0022,0.0377,-0.0333
2024-10-01,KEY,-0.03,0.0022,0.0377,-0.0333
2024-11-01,KEY,-0.02,0.0022,0.0377,-0.0333
2024-12-01,KEY,-0.02,0.0022,0.0377,-0.0333
2025-01-01,KEY,-0.02,0.0022,0.0377,-0.0333
2025-02-01,KEY,-0.03,0.0022,0.0377,-0.0333
2025-03-01,KEY,0.05,0.0022,0.0377,-0.0333
2025-04-01,KEY,0.03,0.0022,0.0377,-0.0333
2025-05-01,KEY,0.03,0.0022,0.0377,-0.0333
2025-06-01,KEY,0.04,0.0022,0.0377,-0.0333
2025-07-01,KEY,0.04,0.0022,0.0377,-0.0333
2025-08-01,KEY,0.04,0.0022,0.0377,-0.0333
2025-09-01,KEY,0.04,0.0022,0.0377,-0.0333
2024-08-01,KEYS,-0.02,-0.0117,-0.0051,-0.0184
2024-09-01,KEYS,-0.02,-0.0117,-0.0051,-0.0184
2024-10-01,KEYS,-0.01,-0.0117,-0.0051,-0.0184
2024-11-01,KEYS,-0.01,-0.0117,-0.0051,-0.0184
2024-12-01,KEYS,-0.01,-0.0117,-0.0051,-0.0184
2025-01-01,KEYS,-0.01,-0.0117,-0.0051,-0.0184
2025-02-01,KEYS,-0.0073,-0.0117,-0.0051,-0.0184
2025-03-01,KEYS,-0.01,-0.0117,-0.0051,-0.0184
2025-04-01,KEYS,-0.02,-0.0117,-0.0051,-0.0184
2025-05-01,KEYS,-0.01,-0.0117,-0.0051,-0.0184
2025-06-01,KEYS,-0.01,-0.0117,-0.0051,-0.0184
2025-07-01,KEYS,-0.02,-0.0117,-0.0051,-0.0184
2025-08-01,KEYS,0.0025,-0.0117,-0.0051,-0.0184
2025-09-01,KEYS,0.0056,-0.0117,-0.0051,-0.0184
2024-08-01,KHC,-0.03,-0.0366,-0.0267,-0.0465
2024-09-01,KHC,-0.02,-0.0366,-0.0267,-0.0465
2024-10-01,KHC,-0.02,-0.0366,-0.0267,-0.0465
2024-11-01,KHC,-0.03,-0.0366,-0.0267,-0.0465
2024-12-01,KHC,-0.04,-0.0366,-0.0267,-0.0465
2025-01-01,KHC,-0.05,-0.0366,-0.0267,-0.0465
2025-02-01,KHC,-0.05,-0.0366,-0.0267,-0.0465
2025-03-01,KHC,-0.04,-0.0366,-0.0267,-0.0465
2025-04-01,KHC,-0.04,-0.0366,-0.0267,-0.0465
2025-05-01,KHC,-0.05,-0.0366,-0.0267,-0.0465
2025-06-01,KHC,-0.04,-0.0366,-0.0267,-0.0465
2025-07-01,KHC,-0.04,-0.0366,-0.0267,-0.0465
2025-08-01,KHC,-0.03,-0.0366,-0.0267,-0.0465
2025-09-01,KHC,-0.03,-0.0366,-0.0267,-0.0465
2024-08-01,KIM,0.0093,0.0177,0.0257,0.0096
2024-09-01,KIM,0.02,0.0177,0.0257,0.0096
2024-10-01,KIM,0.03,0.0177,0.0257,0.0096
2024-11-01,KIM,0.03,0.0177,0.0257,0.0096
2024-12-01,KIM,0.03,0.0177,0.0257,0.0096
2025-01-01,KIM,0.02,0.0177,0.0257,0.0096
2025-02-01,KIM,0.02,0.0177,0.0257,0.0096
2025-03-01,KIM,0.02,0.0177,0.0257,0.0096
2025-04-01,KIM,0.01,0.0177,0.0257,0.0096
2025-05-01,KIM,0.01,0.0177,0.0257,0.0096
2025-06-01,KIM,0.01,0.0177,0.0257,0.0096
2025-07-01,KIM,0.01,0.0177,0.0257,0.0096
2025-08-01,KIM,0.01,0.0177,0.0257,0.0096
2025-09-01,KIM,0.02,0.0177,0.0257,0.0096
2024-08-01,KKR,0.07,0.0796,0.0992,0.06
2024-09-01,KKR,0.08,0.0796,0.0992,0.06
2024-10-01,KKR,0.1,0.0796,0.0992,0.06
2024-11-01,KKR,0.1,0.0796,0.0992,0.06
2024-12-01,KKR,0.11,0.0796,0.0992,0.06
2025-01-01,KKR,0.11,0.0796,0.0992,0.06
2025-02-01,KKR,0.09,0.0796,0.0992,0.06
2025-03-01,KKR,0.08,0.0796,0.0992,0.06
2025-04-01,KKR,0.05,0.0796,0.0992,0.06
2025-05-01,KKR,0.06,0.0796,0.0992,0.06
2025-06-01,KKR,0.06,0.0796,0.0992,0.06
2025-07-01,KKR,0.07,0.0796,0.0992,0.06
2025-08-01,KKR,0.06,0.0796,0.0992,0.06
2025-09-01,KKR,0.06,0.0796,0.0992,0.06
2024-08-01,KLAC,0.06,0.0668,0.0767,0.0569
2024-09-01,KLAC,0.06,0.0668,0.0767,0.0569
2024-10-01,KLAC,0.08,0.0668,0.0767,0.0569
2024-11-01,KLAC,0.08,0.0668,0.0767,0.0569
2024-12-01,KLAC,0.07,0.0668,0.0767,0.0569
2025-01-01,KLAC,0.07,0.0668,0.0767,0.0569
2025-02-01,KLAC,0.08,0.0668,0.0767,0.0569
2025-03-01,KLAC,0.08,0.0668,0.0767,0.0569
2025-04-01,KLAC,0.06,0.0668,0.0767,0.0569
2025-05-01,KLAC,0.05,0.0668,0.0767,0.0569
2025-06-01,KLAC,0.06,0.0668,0.0767,0.0569
2025-07-01,KLAC,0.06,0.0668,0.0767,0.0569
2025-08-01,KLAC,0.06,0.0668,0.0767,0.0569
2025-09-01,KLAC,0.06,0.0668,0.0767,0.0569
2024-08-01,KMB,-0.01,0.0023,0.0075,-0.003
2024-09-01,KMB,0.0034,0.0023,0.0075,-0.003
2024-10-01,KMB,0.0099,0.0023,0.0075,-0.003
2024-11-01,KMB,0.0033,0.0023,0.0075,-0.003
2024-12-01,KMB,0.0032,0.0023,0.0075,-0.003
2025-01-01,KMB,-0.0017,0.0023,0.0075,-0.003
2025-02-01,KMB,0.0059,0.0023,0.0075,-0.003
2025-03-01,KMB,0.01,0.0023,0.0075,-0.003
2025-04-01,KMB,0.0041,0.0023,0.0075,-0.003
2025-05-01,KMB,-0.0013,0.0023,0.0075,-0.003
2025-06-01,KMB,-0.0025,0.0023,0.0075,-0.003
2025-07-01,KMB,0.0007,0.0023,0.0075,-0.003
2025-08-01,KMB,0.0034,0.0023,0.0075,-0.003
2025-09-01,KMB,0.0089,0.0023,0.0075,-0.003
2024-08-01,KMI,0.01,0.0568,0.0767,0.0369
2024-09-01,KMI,0.02,0.0568,0.0767,0.0369
2024-10-01,KMI,0.04,0.0568,0.0767,0.0369
2024-11-01,KMI,0.06,0.0568,0.0767,0.0369
2024-12-01,KMI,0.06,0.0568,0.0767,0.0369
2025-01-01,KMI,0.07,0.0568,0.0767,0.0369
2025-02-01,KMI,0.07,0.0568,0.0767,0.0369
2025-03-01,KMI,0.07,0.0568,0.0767,0.0369
2025-04-01,KMI,0.06,0.0568,0.0767,0.0369
2025-05-01,KMI,0.07,0.0568,0.0767,0.0369
2025-06-01,KMI,0.07,0.0568,0.0767,0.0369
2025-07-01,KMI,0.07,0.0568,0.0767,0.0369
2025-08-01,KMI,0.07,0.0568,0.0767,0.0369
2025-09-01,KMI,0.07,0.0568,0.0767,0.0369
2024-08-01,KMX,-0.04,-0.0012,0.02,-0.0225
2024-09-01,KMX,-0.005,-0.0012,0.02,-0.0225
2024-10-01,KMX,0.01,-0.0012,0.02,-0.0225
2024-11-01,KMX,0.01,-0.0012,0.02,-0.0225
2024-12-01,KMX,0.03,-0.0012,0.02,-0.0225
2025-01-01,KMX,0.03,-0.0012,0.02,-0.0225
2025-02-01,KMX,0.02,-0.0012,0.02,-0.0225
2025-03-01,KMX,0.01,-0.0012,0.02,-0.0225
2025-04-01,KMX,0.0003,-0.0012,0.02,-0.0225
2025-05-01,KMX,-0.0029,-0.0012,0.02,-0.0225
2025-06-01,KMX,-0.02,-0.0012,0.02,-0.0225
2025-07-01,KMX,-0.02,-0.0012,0.02,-0.0225
2025-08-01,KMX,-0.03,-0.0012,0.02,-0.0225
2025-09-01,KMX,-0.02,-0.0012,0.02,-0.0225
2024-08-01,KO,-0.0043,0.0137,0.0214,0.006
2024-09-01,KO,0.01,0.0137,0.0214,0.006
2024-10-01,KO,0.01,0.0137,0.0214,0.006
2024-11-01,KO,0.0094,0.0137,0.0214,0.006
2024-12-01,KO,0.0066,0.0137,0.0214,0.006
2025-01-01,KO,0.0063,0.0137,0.0214,0.006
2025-02-01,KO,0.02,0.0137,0.0214,0.006
2025-03-01,KO,0.02,0.0137,0.0214,0.006
2025-04-01,KO,0.02,0.0137,0.0214,0.006
2025-05-01,KO,0.02,0.0137,0.0214,0.006
2025-06-01,KO,0.02,0.0137,0.0214,0.006
2025-07-01,KO,0.02,0.0137,0.0214,0.006
2025-08-01,KO,0.02,0.0137,0.0214,0.006
2025-09-01,KO,0.02,0.0137,0.0214,0.006
2024-08-01,KR,0.01,0.034,0.0474,0.0205
2024-09-01,KR,0.01,0.034,0.0474,0.0205
2024-10-01,KR,0.02,0.034,0.0474,0.0205
2024-11-01,KR,0.03,0.034,0.0474,0.0205
2024-12-01,KR,0.03,0.034,0.0474,0.0205
2025-01-01,KR,0.03,0.034,0.0474,0.0205
2025-02-01,KR,0.04,0.034,0.0474,0.0205
2025-03-01,KR,0.04,0.034,0.0474,0.0205
2025-04-01,KR,0.04,0.034,0.0474,0.0205
2025-05-01,KR,0.04,0.034,0.0474,0.0205
2025-06-01,KR,0.05,0.034,0.0474,0.0205
2025-07-01,KR,0.05,0.034,0.0474,0.0205
2025-08-01,KR,0.05,0.034,0.0474,0.0205
2025-09-01,KR,0.05,0.034,0.0474,0.0205
2024-08-01,KVUE,0.02,0.0197,0.039,0.0003
2024-09-01,KVUE,0.03,0.0197,0.039,0.0003
2024-10-01,KVUE,0.04,0.0197,0.039,0.0003
2024-11-01,KVUE,0.04,0.0197,0.039,0.0003
2024-12-01,KVUE,0.03,0.0197,0.039,0.0003
2025-01-01,KVUE,0.03,0.0197,0.039,0.0003
2025-02-01,KVUE,0.02,0.0197,0.039,0.0003
2025-03-01,KVUE,0.03,0.0197,0.039,0.0003
2025-04-01,KVUE,0.03,0.0197,0.039,0.0003
2025-05-01,KVUE,0.03,0.0197,0.039,0.0003
2025-06-01,KVUE,-0.02,0.0197,0.039,0.0003
2025-07-01,KVUE,-0.01,0.0197,0.039,0.0003
2025-08-01,KVUE,-0.01,0.0197,0.039,0.0003
2025-09-01,KVUE,-0.0065,0.0197,0.039,0.0003
2024-08-01,L,0.01,0.0331,0.0415,0.0248
2024-09-01,L,0.03,0.0331,0.0415,0.0248
2024-10-01,L,0.03,0.0331,0.0415,0.0248
2024-11-01,L,0.03,0.0331,0.0415,0.0248
2024-12-01,L,0.03,0.0331,0.0415,0.0248
2025-01-01,L,0.03,0.0331,0.0415,0.0248
2025-02-01,L,0.03,0.0331,0.0415,0.0248
2025-03-01,L,0.04,0.0331,0.0415,0.0248
2025-04-01,L,0.04,0.0331,0.0415,0.0248
2025-05-01,L,0.04,0.0331,0.0415,0.0248
2025-06-01,L,0.04,0.0331,0.0415,0.0248
2025-07-01,L,0.04,0.0331,0.0415,0.0248
2025-08-01,L,0.04,0.0331,0.0415,0.0248
2025-09-01,L,0.04,0.0331,0.0415,0.0248
2024-08-01,LDOS,0.02,0.0559,0.0754,0.0364
2024-09-01,LDOS,0.03,0.0559,0.0754,0.0364
2024-10-01,LDOS,0.05,0.0559,0.0754,0.0364
2024-11-01,LDOS,0.05,0.0559,0.0754,0.0364
2024-12-01,LDOS,0.05,0.0559,0.0754,0.0364
2025-01-01,LDOS,0.05,0.0559,0.0754,0.0364
2025-02-01,LDOS,0.05,0.0559,0.0754,0.0364
2025-03-01,LDOS,0.05,0.0559,0.0754,0.0364
2025-04-01,LDOS,0.05,0.0559,0.0754,0.0364
2025-05-01,LDOS,0.07,0.0559,0.0754,0.0364
2025-06-01,LDOS,0.08,0.0559,0.0754,0.0364
2025-07-01,LDOS,0.08,0.0559,0.0754,0.0364
2025-08-01,LDOS,0.09,0.0559,0.0754,0.0364
2025-09-01,LDOS,0.09,0.0559,0.0754,0.0364
2024-08-01,LEN,0.08,0.0371,0.073,0.0012
2024-09-01,LEN,0.09,0.0371,0.073,0.0012
2024-10-01,LEN,0.09,0.0371,0.073,0.0012
2024-11-01,LEN,0.08,0.0371,0.073,0.0012
2024-12-01,LEN,0.05,0.0371,0.073,0.0012
2025-01-01,LEN,0.04,0.0371,0.073,0.0012
2025-02-01,LEN,0.03,0.0371,0.073,0.0012
2025-03-01,LEN,0.02,0.0371,0.073,0.0012
2025-04-01,LEN,0.0092,0.0371,0.073,0.0012
2025-05-01,LEN,0.0023,0.0371,0.073,0.0012
2025-06-01,LEN,-0.0042,0.0371,0.073,0.0012
2025-07-01,LEN,-0.0085,0.0371,0.073,0.0012
2025-08-01,LEN,0.0059,0.0371,0.073,0.0012
2025-09-01,LEN,0.01,0.0371,0.073,0.0012
2024-08-01,LH,-0.0091,0.0064,0.0114,0.0014
2024-09-01,LH,0.0039,0.0064,0.0114,0.0014
2024-10-01,LH,0.0081,0.0064,0.0114,0.0014
2024-11-01,LH,0.0081,0.0064,0.0114,0.0014
2024-12-01,LH,0.0074,0.0064,0.0114,0.0014
2025-01-01,LH,0.0075,0.0064,0.0114,0.0014
2025-02-01,LH,0.0067,0.0064,0.0114,0.0014
2025-03-01,LH,0.01,0.0064,0.0114,0.0014
2025-04-01,LH,0.0036,0.0064,0.0114,0.0014
2025-05-01,LH,0.0072,0.0064,0.0114,0.0014
2025-06-01,LH,0.01,0.0064,0.0114,0.0014
2025-07-01,LH,0.01,0.0064,0.0114,0.0014
2025-08-01,LH,0.01,0.0064,0.0114,0.0014
2025-09-01,LH,0.01,0.0064,0.0114,0.0014
2024-08-01,LHX,-0.0075,0.0075,0.0203,-0.0053
2024-09-01,LHX,-0.0011,0.0075,0.0203,-0.0053
2024-10-01,LHX,0.006,0.0075,0.0203,-0.0053
2024-11-01,LHX,0.01,0.0075,0.0203,-0.0053
2024-12-01,LHX,-0.0022,0.0075,0.0203,-0.0053
2025-01-01,LHX,-0.0017,0.0075,0.0203,-0.0053
2025-02-01,LHX,-0.0061,0.0075,0.0203,-0.0053
2025-03-01,LHX,-0.0001,0.0075,0.0203,-0.0053
2025-04-01,LHX,0.0026,0.0075,0.0203,-0.0053
2025-05-01,LHX,0.01,0.0075,0.0203,-0.0053
2025-06-01,LHX,0.02,0.0075,0.0203,-0.0053
2025-07-01,LHX,0.03,0.0075,0.0203,-0.0053
2025-08-01,LHX,0.03,0.0075,0.0203,-0.0053
2025-09-01,LHX,0.04,0.0075,0.0203,-0.0053
2024-08-01,LII,0.08,0.0842,0.0973,0.0711
2024-09-01,LII,0.09,0.0842,0.0973,0.0711
2024-10-01,LII,0.1,0.0842,0.0973,0.0711
2024-11-01,LII,0.1,0.0842,0.0973,0.0711
2024-12-01,LII,0.1,0.0842,0.0973,0.0711
2025-01-01,LII,0.1,0.0842,0.0973,0.0711
2025-02-01,LII,0.09,0.0842,0.0973,0.0711
2025-03-01,LII,0.08,0.0842,0.0973,0.0711
2025-04-01,LII,0.08,0.0842,0.0973,0.0711
2025-05-01,LII,0.08,0.0842,0.0973,0.0711
2025-06-01,LII,0.07,0.0842,0.0973,0.0711
2025-07-01,LII,0.07,0.0842,0.0973,0.0711
2025-08-01,LII,0.06,0.0842,0.0973,0.0711
