"Date","Ticker","close","day_pr_low","day_pr_high","week_pr_low","week_pr_high","month_pr_low","month_pr_high"
2/20/2025 0:00:00,"XLF",51.39,51.12,52.87,48.35,54.46,46.12,57.17
2/20/2025 0:00:00,"XLY",224.29,220.48,230.73,209.27,241.89,206.20,256.69
2/20/2025 0:00:00,"XLP",81.23,79.78,82.84,75.83,86.30,73.87,86.57
2/20/2025 0:00:00,"XLV",147.22,141.71,148.85,136.43,156.28,133.82,156.93
2/20/2025 0:00:00,"XLE",92.86,88.09,93.43,83.02,97.80,80.71,99.41
2/20/2025 0:00:00,"XLB",89.71,88.29,92.38,82.18,96.12,80.37,95.91
2/20/2025 0:00:00,"QQQ",537.23,530.03,548.40,496.98,572.67,484.83,589.46
2/20/2025 0:00:00,"XLE",92.86,88.09,93.43,83.02,97.80,80.71,99.41
2/20/2025 0:00:00,"XLRE",42.58,41.42,42.94,39.10,44.52,37.11,45.76
2/20/2025 0:00:00,"IWM",224.26,221.31,230.46,204.81,237.62,200.72,253.42
2/20/2025 0:00:00,"XLB",89.71,88.29,92.38,82.18,96.12,80.37,95.91
2/20/2025 0:00:00,"XLP",81.23,79.78,82.84,75.83,86.30,73.87,86.57
2/20/2025 0:00:00,"SPY",610.38,602.87,618.13,563.04,649.37,564.50,655.57
2/20/2025 0:00:00,"XLU",80.25,78.53,81.32,74.80,83.89,70.90,86.84
2/20/2025 0:00:00,"XLI",137.86,135.66,140.05,126.68,146.73,127.01,151.20
2/20/2025 0:00:00,"XLF",51.39,51.12,52.87,48.35,54.46,46.12,57.17
2/20/2025 0:00:00,"DIA",442.39,440.51,450.29,412.67,470.07,411.40,478.03
2/21/2025 0:00:00,"XLI",134.84,135.81,140.03,126.68,146.73,127.01,151.20
2/21/2025 0:00:00,"XLF",50.75,50.92,52.91,48.35,54.46,46.12,57.17
2/21/2025 0:00:00,"XLE",90.93,89.16,94.22,83.02,97.80,80.71,99.41
2/21/2025 0:00:00,"SPY",599.94,603.92,618.55,563.04,649.37,564.50,655.57
2/21/2025 0:00:00,"XLK",234.87,237.15,247.16,222.61,253.05,213.64,266.77
2/21/2025 0:00:00,"XLC",103.02,103.39,107.42,99.27,111.93,96.29,113.38
2/21/2025 0:00:00,"XLC",103.02,103.39,107.42,99.27,111.93,96.29,113.38
2/21/2025 0:00:00,"XLU",80.27,78.81,81.50,74.80,83.89,70.90,86.84
2/21/2025 0:00:00,"XLV",146.43,141.89,149.09,136.43,156.28,133.82,156.93
2/21/2025 0:00:00,"QQQ",526.08,530.82,549.00,496.98,572.67,484.83,589.46
2/21/2025 0:00:00,"XLV",146.43,141.89,149.09,136.43,156.28,133.82,156.93
2/21/2025 0:00:00,"XLY",218.39,219.69,230.07,209.27,241.89,206.20,256.69
2/21/2025 0:00:00,"XLP",82.18,79.42,83.08,75.83,86.30,73.87,86.57
2/21/2025 0:00:00,"IWM",217.80,221.07,230.42,204.81,237.62,200.72,253.42
2/21/2025 0:00:00,"DIA",434.15,438.76,449.27,412.67,470.07,411.40,478.03
2/21/2025 0:00:00,"XLY",218.39,219.69,230.07,209.27,241.89,206.20,256.69
2/21/2025 0:00:00,"XLRE",42.23,41.61,43.03,39.10,44.52,37.11,45.76
2/21/2025 0:00:00,"XLK",234.87,237.15,247.16,222.61,253.05,213.64,266.77
2/21/2025 0:00:00,"XLB",88.07,88.27,92.36,82.18,96.12,80.37,95.91
2/21/2025 0:00:00,"XLU",80.27,78.81,81.50,74.80,83.89,70.90,86.84
2/21/2025 0:00:00,"XLI",134.84,135.81,140.03,126.68,146.73,127.01,151.20
2/21/2025 0:00:00,"DIA",434.15,438.76,449.27,412.67,470.07,411.40,478.03
2/21/2025 0:00:00,"XLRE",42.23,41.61,43.03,39.10,44.52,37.11,45.76
2/21/2025 0:00:00,"IWM",217.80,221.07,230.42,204.81,237.62,200.72,253.42
2/21/2025 0:00:00,"XLF",50.75,50.92,52.91,48.35,54.46,46.12,57.17
2/21/2025 0:00:00,"QQQ",526.08,530.82,549.00,496.98,572.67,484.83,589.46
2/21/2025 0:00:00,"XLP",82.18,79.42,83.08,75.83,86.30,73.87,86.57
2/21/2025 0:00:00,"SPY",599.94,603.92,618.55,563.04,649.37,564.50,655.57
2/21/2025 0:00:00,"XLB",88.07,88.27,92.36,82.18,96.12,80.37,95.91
2/21/2025 0:00:00,"XLE",90.93,89.16,94.22,83.02,97.80,80.71,99.41
2/24/2025 0:00:00,"XLK",231.51,234.96,247.57,212.72,251.28,213.64,266.77
2/24/2025 0:00:00,"XLRE",42.42,41.60,43.08,39.41,44.77,37.11,45.76
2/24/2025 0:00:00,"XLF",50.97,50.49,52.70,48.00,54.41,46.12,57.17
2/24/2025 0:00:00,"XLV",147.62,142.03,149.18,138.01,156.82,133.82,156.93
2/24/2025 0:00:00,"XLI",134.23,134.17,140.01,125.63,144.73,127.01,151.20
2/24/2025 0:00:00,"XLP",82.43,79.51,83.37,77.14,87.52,73.87,86.57
2/24/2025 0:00:00,"XLK",231.51,234.96,247.57,212.72,251.28,213.64,266.77
2/24/2025 0:00:00,"XLU",79.87,79.03,81.63,74.75,83.82,70.90,86.84
2/24/2025 0:00:00,"XLY",217.57,216.30,228.59,203.45,236.78,206.20,256.69
2/24/2025 0:00:00,"XLB",87.97,87.51,92.11,82.08,95.16,80.37,95.91
2/24/2025 0:00:00,"XLC",103.22,102.51,107.00,97.48,110.93,96.29,113.38
2/24/2025 0:00:00,"XLY",217.57,216.30,228.59,203.45,236.78,206.20,256.69
2/24/2025 0:00:00,"XLV",147.62,142.03,149.18,138.01,156.82,133.82,156.93
2/24/2025 0:00:00,"IWM",216.23,216.85,230.15,199.31,231.98,200.72,253.42
2/24/2025 0:00:00,"DIA",434.53,432.16,448.76,408.16,463.12,411.40,478.03
2/24/2025 0:00:00,"SPY",597.21,597.73,619.11,553.61,643.93,564.50,655.57
2/24/2025 0:00:00,"QQQ",519.87,524.73,549.60,477.30,566.85,484.83,589.46
2/24/2025 0:00:00,"XLE",90.95,89.47,94.46,83.21,97.32,80.71,99.41
2/24/2025 0:00:00,"XLC",103.22,102.51,107.00,97.48,110.93,96.29,113.38
2/24/2025 0:00:00,"XLP",82.43,79.51,83.37,77.14,87.52,73.87,86.57
2/24/2025 0:00:00,"XLI",134.23,134.17,140.01,125.63,144.73,127.01,151.20
2/24/2025 0:00:00,"XLRE",42.42,41.60,43.08,39.41,44.77,37.11,45.76
2/24/2025 0:00:00,"IWM",216.23,216.85,230.15,199.31,231.98,200.72,253.42
2/24/2025 0:00:00,"XLE",90.95,89.47,94.46,83.21,97.32,80.71,99.41
2/24/2025 0:00:00,"XLU",79.87,79.03,81.63,74.75,83.82,70.90,86.84
2/24/2025 0:00:00,"DIA",434.53,432.16,448.76,408.16,463.12,411.40,478.03
2/24/2025 0:00:00,"QQQ",519.87,524.73,549.60,477.30,566.85,484.83,589.46
2/24/2025 0:00:00,"XLF",50.97,50.49,52.70,48.00,54.41,46.12,57.17
2/24/2025 0:00:00,"SPY",597.21,597.73,619.11,553.61,643.93,564.50,655.57
2/24/2025 0:00:00,"XLB",87.97,87.51,92.11,82.08,95.16,80.37,95.91
2/25/2025 0:00:00,"IWM",215.41,213.06,229.08,199.31,231.98,200.72,253.42
2/25/2025 0:00:00,"XLI",134.92,132.77,139.90,125.63,144.73,127.01,151.20
2/25/2025 0:00:00,"DIA",436.13,428.74,447.01,408.16,463.12,411.40,478.03
2/25/2025 0:00:00,"XLV",148.89,142.63,150.15,138.01,156.82,133.82,156.93
2/25/2025 0:00:00,"XLC",101.69,102.01,106.52,97.48,110.93,96.29,113.38
2/25/2025 0:00:00,"XLP",83.60,79.92,84.05,77.14,87.52,73.87,86.57
2/25/2025 0:00:00,"XLY",216.43,213.71,226.17,203.45,236.78,206.20,256.69
2/25/2025 0:00:00,"XLK",228.51,230.94,246.79,212.72,251.28,213.64,266.77
2/25/2025 0:00:00,"XLF",50.96,50.14,52.49,48.00,54.41,46.12,57.17
2/25/2025 0:00:00,"XLV",148.89,142.63,150.15,138.01,156.82,133.82,156.93
2/25/2025 0:00:00,"XLC",101.69,102.01,106.52,97.48,110.93,96.29,113.38
2/25/2025 0:00:00,"XLRE",42.87,41.62,43.17,39.41,44.77,37.11,45.76
2/25/2025 0:00:00,"XLY",216.43,213.71,226.17,203.45,236.78,206.20,256.69
2/25/2025 0:00:00,"XLB",88.65,86.83,91.73,82.08,95.16,80.37,95.91
2/25/2025 0:00:00,"XLE",89.64,89.89,94.37,83.21,97.32,80.71,99.41
2/25/2025 0:00:00,"QQQ",513.32,517.42,547.36,477.30,566.85,484.83,589.46
2/25/2025 0:00:00,"SPY",594.24,592.86,617.45,553.61,643.93,564.50,655.57
2/25/2025 0:00:00,"XLK",228.51,230.94,246.79,212.72,251.28,213.64,266.77
2/25/2025 0:00:00,"XLU",79.47,79.12,81.77,74.75,83.82,70.90,86.84
2/25/2025 0:00:00,"XLRE",42.87,41.62,43.17,39.41,44.77,37.11,45.76
2/25/2025 0:00:00,"SPY",594.24,592.86,617.45,553.61,643.93,564.50,655.57
2/25/2025 0:00:00,"QQQ",513.32,517.42,547.36,477.30,566.85,484.83,589.46
2/25/2025 0:00:00,"XLI",134.92,132.77,139.90,125.63,144.73,127.01,151.20
2/25/2025 0:00:00,"XLE",89.64,89.89,94.37,83.21,97.32,80.71,99.41
2/25/2025 0:00:00,"DIA",436.13,428.74,447.01,408.16,463.12,411.40,478.03
2/25/2025 0:00:00,"XLU",79.47,79.12,81.77,74.75,83.82,70.90,86.84
2/25/2025 0:00:00,"XLB",88.65,86.83,91.73,82.08,95.16,80.37,95.91
2/25/2025 0:00:00,"XLP",83.60,79.92,84.05,77.14,87.52,73.87,86.57
2/25/2025 0:00:00,"XLF",50.96,50.14,52.49,48.00,54.41,46.12,57.17
2/25/2025 0:00:00,"IWM",215.41,213.06,229.08,199.31,231.98,200.72,253.42
2/26/2025 0:00:00,"DIA",434.34,426.58,444.73,408.16,463.12,411.40,478.03
2/26/2025 0:00:00,"XLK",231.00,226.45,244.83,212.72,251.28,213.64,266.77
2/26/2025 0:00:00,"XLK",231.00,226.45,244.83,212.72,251.28,213.64,266.77
2/26/2025 0:00:00,"XLRE",42.66,41.88,43.38,39.41,44.77,37.11,45.76
2/26/2025 0:00:00,"XLC",101.51,100.64,106.22,97.48,110.93,96.29,113.38
2/26/2025 0:00:00,"XLB",88.61,86.67,91.37,82.08,95.16,80.37,95.91
2/26/2025 0:00:00,"XLP",82.00,80.48,84.98,77.14,87.52,73.87,86.57
2/26/2025 0:00:00,"XLU",79.80,78.20,82.04,74.75,83.82,70.90,86.84
2/26/2025 0:00:00,"QQQ",514.56,507.16,545.33,477.30,566.85,484.83,589.46
2/26/2025 0:00:00,"XLV",147.82,143.27,151.10,138.01,156.82,133.82,156.93
2/26/2025 0:00:00,"XLY",215.54,210.77,224.32,203.45,236.78,206.20,256.69
2/26/2025 0:00:00,"XLF",50.85,49.77,52.28,48.00,54.41,46.12,57.17
2/26/2025 0:00:00,"IWM",215.68,209.86,227.02,199.31,231.98,200.72,253.42
2/26/2025 0:00:00,"XLY",215.54,210.77,224.32,203.45,236.78,206.20,256.69
2/26/2025 0:00:00,"XLE",89.13,89.20,93.88,83.21,97.32,80.71,99.41
2/26/2025 0:00:00,"XLI",135.00,131.76,139.04,125.63,144.73,127.01,151.20
2/26/2025 0:00:00,"XLC",101.51,100.64,106.22,97.48,110.93,96.29,113.38
2/26/2025 0:00:00,"SPY",594.54,586.46,615.43,553.61,643.93,564.50,655.57
2/26/2025 0:00:00,"XLV",147.82,143.27,151.10,138.01,156.82,133.82,156.93
2/26/2025 0:00:00,"SPY",594.54,586.46,615.43,553.61,643.93,564.50,655.57
2/26/2025 0:00:00,"XLRE",42.66,41.88,43.38,39.41,44.77,37.11,45.76
2/26/2025 0:00:00,"DIA",434.34,426.58,444.73,408.16,463.12,411.40,478.03
2/26/2025 0:00:00,"XLE",89.13,89.20,93.88,83.21,97.32,80.71,99.41
2/26/2025 0:00:00,"XLF",50.85,49.77,52.28,48.00,54.41,46.12,57.17
2/26/2025 0:00:00,"XLU",79.80,78.20,82.04,74.75,83.82,70.90,86.84
2/26/2025 0:00:00,"IWM",215.68,209.86,227.02,199.31,231.98,200.72,253.42
2/26/2025 0:00:00,"QQQ",514.56,507.16,545.33,477.30,566.85,484.83,589.46
2/26/2025 0:00:00,"XLP",82.00,80.48,84.98,77.14,87.52,73.87,86.57
2/26/2025 0:00:00,"XLI",135.00,131.76,139.04,125.63,144.73,127.01,151.20
2/26/2025 0:00:00,"XLB",88.61,86.67,91.37,82.08,95.16,80.37,95.91
2/27/2025 0:00:00,"XLB",88.01,86.51,91.21,82.08,95.16,80.37,95.91
2/27/2025 0:00:00,"XLU",78.03,78.26,82.04,74.75,83.82,70.90,86.84
2/27/2025 0:00:00,"XLE",89.61,88.28,93.37,83.21,97.32,80.71,99.41
2/27/2025 0:00:00,"SPY",585.05,582.25,612.33,553.61,643.93,564.50,655.57
2/27/2025 0:00:00,"XLY",212.43,209.02,222.35,203.45,236.78,206.20,256.69
2/27/2025 0:00:00,"XLF",51.13,49.74,52.04,48.00,54.41,46.12,57.17
2/27/2025 0:00:00,"QQQ",500.27,500.70,540.66,477.30,566.85,484.83,589.46
2/27/2025 0:00:00,"XLV",147.22,143.63,151.66,138.01,156.82,133.82,156.93
2/27/2025 0:00:00,"XLV",147.22,143.63,151.66,138.01,156.82,133.82,156.93
2/27/2025 0:00:00,"XLI",134.53,131.40,138.31,125.63,144.73,127.01,151.20
2/27/2025 0:00:00,"XLK",222.59,223.76,242.52,212.72,251.28,213.64,266.77
2/27/2025 0:00:00,"DIA",432.35,424.87,442.94,408.16,463.12,411.40,478.03
2/27/2025 0:00:00,"XLRE",42.85,42.04,43.47,39.41,44.77,37.11,45.76
2/27/2025 0:00:00,"IWM",212.39,207.99,224.73,199.31,231.98,200.72,253.42
2/27/2025 0:00:00,"XLK",222.59,223.76,242.52,212.72,251.28,213.64,266.77
2/27/2025 0:00:00,"XLP",81.99,80.96,85.53,77.14,87.52,73.87,86.57
2/27/2025 0:00:00,"XLC",100.53,99.87,105.53,97.48,110.93,96.29,113.38
2/27/2025 0:00:00,"XLY",212.43,209.02,222.35,203.45,236.78,206.20,256.69
2/27/2025 0:00:00,"XLC",100.53,99.87,105.53,97.48,110.93,96.29,113.38
2/27/2025 0:00:00,"XLU",78.03,78.26,82.04,74.75,83.82,70.90,86.84
2/27/2025 0:00:00,"XLRE",42.85,42.04,43.47,39.41,44.77,37.11,45.76
2/27/2025 0:00:00,"XLB",88.01,86.51,91.21,82.08,95.16,80.37,95.91
2/27/2025 0:00:00,"QQQ",500.27,500.70,540.66,477.30,566.85,484.83,589.46
2/27/2025 0:00:00,"XLF",51.13,49.74,52.04,48.00,54.41,46.12,57.17
2/27/2025 0:00:00,"XLI",134.53,131.40,138.31,125.63,144.73,127.01,151.20
2/27/2025 0:00:00,"DIA",432.35,424.87,442.94,408.16,463.12,411.40,478.03
2/27/2025 0:00:00,"XLE",89.61,88.28,93.37,83.21,97.32,80.71,99.41
2/27/2025 0:00:00,"SPY",585.05,582.25,612.33,553.61,643.93,564.50,655.57
2/27/2025 0:00:00,"XLP",81.99,80.96,85.53,77.14,87.52,73.87,86.57
2/27/2025 0:00:00,"IWM",212.39,207.99,224.73,199.31,231.98,200.72,253.42
2/28/2025 0:00:00,"XLC",102.00,99.06,104.96,97.48,110.93,96.29,113.38
2/28/2025 0:00:00,"XLV",148.93,144.05,152.08,138.01,156.82,133.82,156.93
2/28/2025 0:00:00,"XLB",88.76,86.48,91.02,82.08,95.16,80.37,95.91
2/28/2025 0:00:00,"XLU",79.22,77.30,81.97,74.75,83.82,70.90,86.84
2/28/2025 0:00:00,"XLY",215.96,207.65,220.15,203.45,236.78,206.20,256.69
2/28/2025 0:00:00,"XLY",215.96,207.65,220.15,203.45,236.78,206.20,256.69
2/28/2025 0:00:00,"DIA",438.37,424.48,442.87,408.16,463.12,411.40,478.03
2/28/2025 0:00:00,"IWM",214.65,206.56,221.85,199.31,231.98,200.72,253.42
2/28/2025 0:00:00,"XLV",148.93,144.05,152.08,138.01,156.82,133.82,156.93
2/28/2025 0:00:00,"XLP",83.08,81.17,85.65,77.14,87.52,73.87,86.57
2/28/2025 0:00:00,"QQQ",508.17,491.97,535.56,477.30,566.85,484.83,589.46
2/28/2025 0:00:00,"SPY",594.18,577.04,609.43,553.61,643.93,564.50,655.57
2/28/2025 0:00:00,"XLRE",43.15,42.17,43.54,39.41,44.77,37.11,45.76
2/28/2025 0:00:00,"XLF",52.18,49.80,52.20,48.00,54.41,46.12,57.17
2/28/2025 0:00:00,"XLK",225.53,219.59,239.89,212.72,251.28,213.64,266.77
2/28/2025 0:00:00,"XLE",91.00,87.72,92.83,83.21,97.32,80.71,99.41
2/28/2025 0:00:00,"XLC",102.00,99.06,104.96,97.48,110.93,96.29,113.38
2/28/2025 0:00:00,"XLK",225.53,219.59,239.89,212.72,251.28,213.64,266.77
2/28/2025 0:00:00,"XLI",136.33,131.46,137.97,125.63,144.73,127.01,151.20
2/28/2025 0:00:00,"SPY",594.18,577.04,609.43,553.61,643.93,564.50,655.57
2/28/2025 0:00:00,"XLB",88.76,86.48,91.02,82.08,95.16,80.37,95.91
2/28/2025 0:00:00,"XLU",79.22,77.30,81.97,74.75,83.82,70.90,86.84
2/28/2025 0:00:00,"XLP",83.08,81.17,85.65,77.14,87.52,73.87,86.57
2/28/2025 0:00:00,"IWM",214.65,206.56,221.85,199.31,231.98,200.72,253.42
2/28/2025 0:00:00,"QQQ",508.17,491.97,535.56,477.30,566.85,484.83,589.46
2/28/2025 0:00:00,"DIA",438.37,424.48,442.87,408.16,463.12,411.40,478.03
2/28/2025 0:00:00,"XLRE",43.15,42.17,43.54,39.41,44.77,37.11,45.76
2/28/2025 0:00:00,"XLE",91.00,87.72,92.83,83.21,97.32,80.71,99.41
2/28/2025 0:00:00,"XLI",136.33,131.46,137.97,125.63,144.73,127.01,151.20
2/28/2025 0:00:00,"XLF",52.18,49.80,52.20,48.00,54.41,46.12,57.17
3/3/2025 0:00:00,"IWM",208.78,205.43,220.20,190.45,225.54,192.21,244.74
3/3/2025 0:00:00,"XLP",83.52,81.17,85.71,78.09,88.53,75.24,88.95
3/3/2025 0:00:00,"QQQ",497.05,485.13,529.93,450.06,550.99,456.65,579.87
3/3/2025 0:00:00,"XLC",100.98,98.39,104.30,94.43,109.17,95.16,113.39
3/3/2025 0:00:00,"XLK",218.67,215.82,237.01,200.14,243.06,198.99,258.55
3/3/2025 0:00:00,"XLE",87.82,87.28,92.60,80.09,96.91,80.36,99.69
3/3/2025 0:00:00,"XLV",149.58,144.04,152.32,139.80,158.40,137.47,157.71
3/3/2025 0:00:00,"XLC",100.98,98.39,104.30,94.43,109.17,95.16,113.39
3/3/2025 0:00:00,"XLK",218.67,215.82,237.01,200.14,243.06,198.99,258.55
3/3/2025 0:00:00,"XLF",51.74,49.88,52.54,46.54,54.57,46.86,57.39
3/3/2025 0:00:00,"DIA",432.09,423.81,443.27,401.50,459.33,406.16,472.61
3/3/2025 0:00:00,"XLB",86.98,86.33,91.20,80.94,94.39,81.12,95.97
3/3/2025 0:00:00,"XLU",79.33,76.83,81.77,72.81,83.24,72.06,86.37
3/3/2025 0:00:00,"XLV",149.58,144.04,152.32,139.80,158.40,137.47,157.71
3/3/2025 0:00:00,"XLI",134.39,131.46,138.33,123.66,143.91,125.64,149.34
3/3/2025 0:00:00,"XLY",211.98,206.33,219.18,192.70,229.32,190.28,247.70
3/3/2025 0:00:00,"SPY",583.77,572.74,606.97,533.06,634.41,546.48,649.58
3/3/2025 0:00:00,"XLY",211.98,206.33,219.18,192.70,229.32,190.28,247.70
3/3/2025 0:00:00,"XLRE",43.52,42.33,43.67,39.39,45.56,38.14,46.83
3/3/2025 0:00:00,"DIA",432.09,423.81,443.27,401.50,459.33,406.16,472.61
3/3/2025 0:00:00,"XLF",51.74,49.88,52.54,46.54,54.57,46.86,57.39
3/3/2025 0:00:00,"XLP",83.52,81.17,85.71,78.09,88.53,75.24,88.95
3/3/2025 0:00:00,"XLB",86.98,86.33,91.20,80.94,94.39,81.12,95.97
3/3/2025 0:00:00,"XLRE",43.52,42.33,43.67,39.39,45.56,38.14,46.83
3/3/2025 0:00:00,"XLE",87.82,87.28,92.60,80.09,96.91,80.36,99.69
3/3/2025 0:00:00,"SPY",583.77,572.74,606.97,533.06,634.41,546.48,649.58
3/3/2025 0:00:00,"XLI",134.39,131.46,138.33,123.66,143.91,125.64,149.34
3/3/2025 0:00:00,"XLU",79.33,76.83,81.77,72.81,83.24,72.06,86.37
3/3/2025 0:00:00,"QQQ",497.05,485.13,529.93,450.06,550.99,456.65,579.87
3/3/2025 0:00:00,"IWM",208.78,205.43,220.20,190.45,225.54,192.21,244.74
3/4/2025 0:00:00,"XLE",86.97,86.56,92.84,80.09,96.91,80.36,99.69
3/4/2025 0:00:00,"XLK",218.50,212.57,235.27,200.14,243.06,198.99,258.55
3/4/2025 0:00:00,"XLI",131.77,131.45,139.09,123.66,143.91,125.64,149.34
3/4/2025 0:00:00,"XLB",85.80,85.58,91.88,80.94,94.39,81.12,95.97
3/4/2025 0:00:00,"QQQ",495.55,480.52,527.07,450.06,550.99,456.65,579.87
3/4/2025 0:00:00,"IWM",206.42,203.57,219.63,190.45,225.54,192.21,244.74
3/4/2025 0:00:00,"XLV",148.19,144.38,152.78,139.80,158.40,137.47,157.71
3/4/2025 0:00:00,"XLP",82.10,81.16,85.71,78.09,88.53,75.24,88.95
3/4/2025 0:00:00,"XLC",100.18,98.21,104.19,94.43,109.17,95.16,113.39
3/4/2025 0:00:00,"XLF",49.92,50.14,52.95,46.54,54.57,46.86,57.39
3/4/2025 0:00:00,"XLY",208.24,205.34,219.55,192.70,229.32,190.28,247.70
3/4/2025 0:00:00,"XLU",78.04,76.93,81.79,72.81,83.24,72.06,86.37
3/4/2025 0:00:00,"SPY",576.86,569.75,606.11,533.06,634.41,546.48,649.58
3/4/2025 0:00:00,"XLV",148.19,144.38,152.78,139.80,158.40,137.47,157.71
3/4/2025 0:00:00,"XLC",100.18,98.21,104.19,94.43,109.17,95.16,113.39
3/4/2025 0:00:00,"XLRE",43.02,42.48,43.97,39.39,45.56,38.14,46.83
3/4/2025 0:00:00,"XLK",218.50,212.57,235.27,200.14,243.06,198.99,258.55
3/4/2025 0:00:00,"XLY",208.24,205.34,219.55,192.70,229.32,190.28,247.70
3/4/2025 0:00:00,"DIA",425.57,422.78,444.46,401.50,459.33,406.16,472.61
3/4/2025 0:00:00,"XLU",78.04,76.93,81.79,72.81,83.24,72.06,86.37
3/4/2025 0:00:00,"IWM",206.42,203.57,219.63,190.45,225.54,192.21,244.74
3/4/2025 0:00:00,"XLP",82.10,81.16,85.71,78.09,88.53,75.24,88.95
3/4/2025 0:00:00,"SPY",576.86,569.75,606.11,533.06,634.41,546.48,649.58
3/4/2025 0:00:00,"XLF",49.92,50.14,52.95,46.54,54.57,46.86,57.39
3/4/2025 0:00:00,"DIA",425.57,422.78,444.46,401.50,459.33,406.16,472.61
3/4/2025 0:00:00,"XLRE",43.02,42.48,43.97,39.39,45.56,38.14,46.83
3/4/2025 0:00:00,"QQQ",495.55,480.52,527.07,450.06,550.99,456.65,579.87
3/4/2025 0:00:00,"XLI",131.77,131.45,139.09,123.66,143.91,125.64,149.34
3/4/2025 0:00:00,"XLB",85.80,85.58,91.88,80.94,94.39,81.12,95.97
3/4/2025 0:00:00,"XLE",86.97,86.56,92.84,80.09,96.91,80.36,99.69
3/5/2025 0:00:00,"XLV",149.68,144.93,152.84,139.80,158.40,137.47,157.71
3/5/2025 0:00:00,"XLC",101.47,97.58,103.79,94.43,109.17,95.16,113.39
3/5/2025 0:00:00,"XLV",149.68,144.93,152.84,139.80,158.40,137.47,157.71
3/5/2025 0:00:00,"XLK",221.57,208.31,232.03,200.14,243.06,198.99,258.55
3/5/2025 0:00:00,"XLI",133.85,129.94,138.48,123.66,143.91,125.64,149.34
3/5/2025 0:00:00,"SPY",583.06,563.89,602.76,533.06,634.41,546.48,649.58
3/5/2025 0:00:00,"XLB",88.04,84.60,91.43,80.94,94.39,81.12,95.97
3/5/2025 0:00:00,"XLRE",43.42,42.58,44.27,39.39,45.56,38.14,46.83
3/5/2025 0:00:00,"XLK",221.57,208.31,232.03,200.14,243.06,198.99,258.55
3/5/2025 0:00:00,"QQQ",502.01,473.75,522.55,450.06,550.99,456.65,579.87
3/5/2025 0:00:00,"XLF",50.21,49.59,52.92,46.54,54.57,46.86,57.39
3/5/2025 0:00:00,"IWM",208.47,200.11,217.20,190.45,225.54,192.21,244.74
3/5/2025 0:00:00,"XLE",85.70,85.27,92.53,80.09,96.91,80.36,99.69
3/5/2025 0:00:00,"XLP",82.44,81.14,85.95,78.09,88.53,75.24,88.95
3/5/2025 0:00:00,"XLY",211.41,202.53,217.84,192.70,229.32,190.28,247.70
3/5/2025 0:00:00,"DIA",430.47,419.56,443.06,401.50,459.33,406.16,472.61
3/5/2025 0:00:00,"XLC",101.47,97.58,103.79,94.43,109.17,95.16,113.39
3/5/2025 0:00:00,"XLU",77.49,76.43,81.61,72.81,83.24,72.06,86.37
3/5/2025 0:00:00,"XLY",211.41,202.53,217.84,192.70,229.32,190.28,247.70
3/5/2025 0:00:00,"DIA",430.47,419.56,443.06,401.50,459.33,406.16,472.61
3/5/2025 0:00:00,"XLP",82.44,81.14,85.95,78.09,88.53,75.24,88.95
3/5/2025 0:00:00,"XLU",77.49,76.43,81.61,72.81,83.24,72.06,86.37
3/5/2025 0:00:00,"XLI",133.85,129.94,138.48,123.66,143.91,125.64,149.34
3/5/2025 0:00:00,"XLB",88.04,84.60,91.43,80.94,94.39,81.12,95.97
3/5/2025 0:00:00,"SPY",583.06,563.89,602.76,533.06,634.41,546.48,649.58
3/5/2025 0:00:00,"IWM",208.47,200.11,217.20,190.45,225.54,192.21,244.74
3/5/2025 0:00:00,"XLE",85.70,85.27,92.53,80.09,96.91,80.36,99.69
3/5/2025 0:00:00,"XLRE",43.42,42.58,44.27,39.39,45.56,38.14,46.83
3/5/2025 0:00:00,"QQQ",502.01,473.75,522.55,450.06,550.99,456.65,579.87
3/5/2025 0:00:00,"XLF",50.21,49.59,52.92,46.54,54.57,46.86,57.39
3/6/2025 0:00:00,"QQQ",488.20,471.10,518.54,450.06,550.99,456.65,579.87
3/6/2025 0:00:00,"XLV",149.27,145.11,152.91,139.80,158.40,137.47,157.71
3/6/2025 0:00:00,"XLI",132.70,129.22,137.98,123.66,143.91,125.64,149.34
3/6/2025 0:00:00,"XLY",206.05,201.45,216.49,192.70,229.32,190.28,247.70
3/6/2025 0:00:00,"XLY",206.05,201.45,216.49,192.70,229.32,190.28,247.70
3/6/2025 0:00:00,"SPY",572.71,560.31,599.62,533.06,634.41,546.48,649.58
3/6/2025 0:00:00,"IWM",205.28,198.15,215.28,190.45,225.54,192.21,244.74
3/6/2025 0:00:00,"XLB",87.58,84.28,90.99,80.94,94.39,81.12,95.97
3/6/2025 0:00:00,"XLRE",42.23,42.41,44.41,39.39,45.56,38.14,46.83
3/6/2025 0:00:00,"XLE",85.96,83.54,91.53,80.09,96.91,80.36,99.69
3/6/2025 0:00:00,"XLC",99.65,97.24,103.57,94.43,109.17,95.16,113.39
3/6/2025 0:00:00,"XLP",82.59,80.98,86.11,78.09,88.53,75.24,88.95
3/6/2025 0:00:00,"XLV",149.27,145.11,152.91,139.80,158.40,137.47,157.71
3/6/2025 0:00:00,"XLF",49.38,49.10,52.75,46.54,54.57,46.86,57.39
3/6/2025 0:00:00,"XLU",75.88,75.87,81.38,72.81,83.24,72.06,86.37
