"Date","Ticker","daily_range","daily_range_avg","daily_range_hi","daily_range_lo"
12/18/2024 0:00:00,"XLK",9.80,4.00,6.60,1.40
12/19/2024 0:00:00,"XLK",3.20,4.00,6.60,1.40
12/20/2024 0:00:00,"XLK",7.70,4.00,6.60,1.40
12/23/2024 0:00:00,"XLK",3.20,4.00,6.60,1.40
12/24/2024 0:00:00,"XLK",2.00,4.00,6.60,1.40
12/26/2024 0:00:00,"XLK",2.60,4.00,6.60,1.40
12/27/2024 0:00:00,"XLK",4.20,4.00,6.60,1.40
12/30/2024 0:00:00,"XLK",3.80,4.00,6.60,1.40
12/31/2024 0:00:00,"XLK",3.50,4.00,6.60,1.40
1/2/2025 0:00:00,"XLK",5.20,4.00,6.60,1.40
1/3/2025 0:00:00,"XLK",3.10,4.00,6.60,1.40
1/6/2025 0:00:00,"XLK",3.20,4.00,6.60,1.40
1/7/2025 0:00:00,"XLK",6.90,4.00,6.60,1.40
1/8/2025 0:00:00,"XLK",2.90,4.00,6.60,1.40
1/10/2025 0:00:00,"XLK",4.00,4.00,6.60,1.40
1/13/2025 0:00:00,"XLK",2.90,4.00,6.60,1.40
1/14/2025 0:00:00,"XLK",3.60,4.00,6.60,1.40
1/15/2025 0:00:00,"XLK",2.90,4.00,6.60,1.40
1/16/2025 0:00:00,"XLK",3.90,4.00,6.60,1.40
1/17/2025 0:00:00,"XLK",1.90,4.00,6.60,1.40
1/21/2025 0:00:00,"XLK",3.40,4.00,6.60,1.40
1/22/2025 0:00:00,"XLK",3.00,4.00,6.60,1.40
1/23/2025 0:00:00,"XLK",2.60,4.00,6.60,1.40
1/24/2025 0:00:00,"XLK",4.00,4.00,6.60,1.40
1/27/2025 0:00:00,"XLK",5.50,4.00,6.60,1.40
1/28/2025 0:00:00,"XLK",7.50,4.00,6.60,1.40
1/29/2025 0:00:00,"XLK",3.80,4.00,6.60,1.40
1/30/2025 0:00:00,"XLK",3.20,4.00,6.60,1.40
1/31/2025 0:00:00,"XLK",5.50,4.00,6.60,1.40
2/3/2025 0:00:00,"XLK",4.60,4.00,6.60,1.40
2/4/2025 0:00:00,"XLK",2.90,4.00,6.60,1.40
2/5/2025 0:00:00,"XLK",3.80,4.00,6.60,1.40
2/6/2025 0:00:00,"XLK",2.20,4.00,6.60,1.40
2/7/2025 0:00:00,"XLK",4.90,4.00,6.60,1.40
2/10/2025 0:00:00,"XLK",2.20,4.00,6.60,1.40
2/11/2025 0:00:00,"XLK",2.50,4.00,6.60,1.40
2/12/2025 0:00:00,"XLK",3.40,4.00,6.60,1.40
2/13/2025 0:00:00,"XLK",3.40,4.00,6.60,1.40
2/14/2025 0:00:00,"XLK",1.60,4.00,6.60,1.40
2/18/2025 0:00:00,"XLK",2.10,4.00,6.60,1.40
2/19/2025 0:00:00,"XLK",2.90,4.00,6.60,1.40
2/20/2025 0:00:00,"XLK",3.40,4.00,6.60,1.40
2/21/2025 0:00:00,"XLK",6.80,4.00,6.60,1.40
2/24/2025 0:00:00,"XLK",5.20,4.00,6.60,1.40
2/25/2025 0:00:00,"XLK",4.30,4.00,6.60,1.40
2/26/2025 0:00:00,"XLK",4.00,4.00,6.60,1.40
2/27/2025 0:00:00,"XLK",10.00,4.00,6.60,1.40
2/28/2025 0:00:00,"XLK",6.10,4.00,6.60,1.40
3/3/2025 0:00:00,"XLK",10.10,4.00,6.60,1.40
3/4/2025 0:00:00,"XLK",8.10,4.00,6.60,1.40
3/5/2025 0:00:00,"XLK",6.00,4.00,6.60,1.40
3/6/2025 0:00:00,"XLK",6.10,4.00,6.60,1.40
3/7/2025 0:00:00,"XLK",6.50,4.00,6.60,1.40
3/10/2025 0:00:00,"XLK",7.50,4.00,6.60,1.40
3/11/2025 0:00:00,"XLK",5.60,4.00,6.60,1.40
3/12/2025 0:00:00,"XLK",4.40,4.00,6.60,1.40
3/13/2025 0:00:00,"XLK",4.70,4.00,6.60,1.40
3/14/2025 0:00:00,"XLK",3.80,4.00,6.60,1.40
3/17/2025 0:00:00,"XLK",3.80,4.00,6.60,1.40
3/18/2025 0:00:00,"XLK",2.80,4.00,6.60,1.40
3/19/2025 0:00:00,"XLK",5.10,4.00,6.60,1.40
3/20/2025 0:00:00,"XLK",3.60,4.00,6.60,1.40
3/21/2025 0:00:00,"XLK",4.30,4.00,6.60,1.40
3/24/2025 0:00:00,"XLK",1.60,4.00,6.60,1.40
3/25/2025 0:00:00,"XLK",1.30,4.00,6.60,1.40
3/26/2025 0:00:00,"XLK",5.60,4.00,6.60,1.40
3/27/2025 0:00:00,"XLK",2.80,4.00,6.60,1.40
3/28/2025 0:00:00,"XLK",5.60,4.00,6.60,1.40
3/31/2025 0:00:00,"XLK",6.20,4.00,6.60,1.40
4/1/2025 0:00:00,"XLK",4.20,4.00,6.60,1.40
4/2/2025 0:00:00,"XLK",6.40,4.00,6.60,1.40
4/3/2025 0:00:00,"XLK",5.60,4.00,6.60,1.40
4/4/2025 0:00:00,"XLK",8.30,4.00,6.60,1.40
4/7/2025 0:00:00,"XLK",19.40,4.00,6.60,1.40
4/8/2025 0:00:00,"XLK",16.40,4.00,6.60,1.40
4/9/2025 0:00:00,"XLK",25.10,4.00,6.60,1.40
4/10/2025 0:00:00,"XLK",10.50,4.00,6.60,1.40
4/11/2025 0:00:00,"XLK",7.20,4.00,6.60,1.40
4/14/2025 0:00:00,"XLK",6.60,4.00,6.60,1.40
4/15/2025 0:00:00,"XLK",2.50,4.00,6.60,1.40
4/16/2025 0:00:00,"XLK",7.00,4.00,6.60,1.40
4/17/2025 0:00:00,"XLK",3.30,4.00,6.60,1.40
4/21/2025 0:00:00,"XLK",5.10,4.00,6.60,1.40
4/22/2025 0:00:00,"XLK",4.30,4.00,6.60,1.40
4/23/2025 0:00:00,"XLK",4.70,4.00,6.60,1.40
4/24/2025 0:00:00,"XLK",6.00,4.00,6.60,1.40
4/25/2025 0:00:00,"XLK",4.20,4.00,6.60,1.40
4/28/2025 0:00:00,"XLK",4.20,4.00,6.60,1.40
4/29/2025 0:00:00,"XLK",2.80,4.00,6.60,1.40
4/30/2025 0:00:00,"XLK",7.00,4.00,6.60,1.40
5/1/2025 0:00:00,"XLK",3.70,4.00,6.60,1.40
5/2/2025 0:00:00,"XLK",2.70,4.00,6.60,1.40
5/5/2025 0:00:00,"XLK",2.40,4.00,6.60,1.40
5/6/2025 0:00:00,"XLK",3.60,4.00,6.60,1.40
5/7/2025 0:00:00,"XLK",4.60,4.00,6.60,1.40
5/8/2025 0:00:00,"XLK",3.90,4.00,6.60,1.40
5/9/2025 0:00:00,"XLK",2.80,4.00,6.60,1.40
5/12/2025 0:00:00,"XLK",3.20,4.00,6.60,1.40
5/13/2025 0:00:00,"XLK",5.10,4.00,6.60,1.40
5/14/2025 0:00:00,"XLK",2.30,4.00,6.60,1.40
5/15/2025 0:00:00,"XLK",3.20,4.00,6.60,1.40
5/16/2025 0:00:00,"XLK",2.40,4.00,6.60,1.40
5/19/2025 0:00:00,"XLK",3.70,4.00,6.60,1.40
5/20/2025 0:00:00,"XLK",1.80,4.00,6.60,1.40
5/21/2025 0:00:00,"XLK",6.40,4.00,6.60,1.40
5/22/2025 0:00:00,"XLK",2.60,4.00,6.60,1.40
5/23/2025 0:00:00,"XLK",3.20,4.00,6.60,1.40
5/27/2025 0:00:00,"XLK",3.00,4.00,6.60,1.40
5/28/2025 0:00:00,"XLK",2.50,4.00,6.60,1.40
5/29/2025 0:00:00,"XLK",4.50,4.00,6.60,1.40
5/30/2025 0:00:00,"XLK",4.20,4.00,6.60,1.40
6/2/2025 0:00:00,"XLK",3.10,4.00,6.60,1.40
6/3/2025 0:00:00,"XLK",3.50,4.00,6.60,1.40
6/4/2025 0:00:00,"XLK",1.90,4.00,6.60,1.40
6/5/2025 0:00:00,"XLK",4.50,4.00,6.60,1.40
6/6/2025 0:00:00,"XLK",1.80,4.00,6.60,1.40
6/9/2025 0:00:00,"XLK",1.90,4.00,6.60,1.40
6/10/2025 0:00:00,"XLK",2.60,4.00,6.60,1.40
6/11/2025 0:00:00,"XLK",3.30,4.00,6.60,1.40
6/12/2025 0:00:00,"XLK",2.90,4.00,6.60,1.40
6/13/2025 0:00:00,"XLK",3.30,4.00,6.60,1.40
6/16/2025 0:00:00,"XLK",3.20,4.00,6.60,1.40
6/17/2025 0:00:00,"XLK",3.00,4.00,6.60,1.40
6/18/2025 0:00:00,"XLK",2.80,4.00,6.60,1.40
6/20/2025 0:00:00,"XLK",3.90,4.00,6.60,1.40
6/23/2025 0:00:00,"XLK",4.30,4.00,6.60,1.40
6/24/2025 0:00:00,"XLK",2.50,4.00,6.60,1.40
6/25/2025 0:00:00,"XLK",1.40,4.00,6.60,1.40
6/26/2025 0:00:00,"XLK",2.00,4.00,6.60,1.40
6/27/2025 0:00:00,"XLK",3.10,4.00,6.60,1.40
6/30/2025 0:00:00,"XLK",2.20,4.00,6.60,1.40
7/1/2025 0:00:00,"XLK",3.70,4.00,6.60,1.40
7/2/2025 0:00:00,"XLK",3.60,4.00,6.60,1.40
7/3/2025 0:00:00,"XLK",2.80,4.00,6.60,1.40
7/7/2025 0:00:00,"XLK",2.90,4.00,6.60,1.40
7/8/2025 0:00:00,"XLK",1.60,4.00,6.60,1.40
7/9/2025 0:00:00,"XLK",2.90,4.00,6.60,1.40
7/10/2025 0:00:00,"XLK",3.10,4.00,6.60,1.40
7/11/2025 0:00:00,"XLK",1.90,4.00,6.60,1.40
7/14/2025 0:00:00,"XLK",3.10,4.00,6.60,1.40
7/15/2025 0:00:00,"XLK",1.40,4.00,6.60,1.40
7/16/2025 0:00:00,"XLK",4.00,4.00,6.60,1.40
7/17/2025 0:00:00,"XLK",3.00,4.00,6.60,1.40
7/18/2025 0:00:00,"XLK",2.00,4.00,6.60,1.40
7/21/2025 0:00:00,"XLK",2.10,4.00,6.60,1.40
7/22/2025 0:00:00,"XLK",4.30,4.00,6.60,1.40
7/23/2025 0:00:00,"XLK",2.70,4.00,6.60,1.40
7/24/2025 0:00:00,"XLK",2.00,4.00,6.60,1.40
7/25/2025 0:00:00,"XLK",1.90,4.00,6.60,1.40
7/28/2025 0:00:00,"XLK",1.70,4.00,6.60,1.40
7/29/2025 0:00:00,"XLK",3.60,4.00,6.60,1.40
7/30/2025 0:00:00,"XLK",3.00,4.00,6.60,1.40
7/31/2025 0:00:00,"XLK",6.60,4.00,6.60,1.40
8/1/2025 0:00:00,"XLK",4.20,4.00,6.60,1.40
8/4/2025 0:00:00,"XLK",2.80,4.00,6.60,1.40
8/5/2025 0:00:00,"XLK",4.00,4.00,6.60,1.40
8/6/2025 0:00:00,"XLK",3.20,4.00,6.60,1.40
8/7/2025 0:00:00,"XLK",5.30,4.00,6.60,1.40
8/8/2025 0:00:00,"XLK",2.60,4.00,6.60,1.40
8/11/2025 0:00:00,"XLK",3.40,4.00,6.60,1.40
8/12/2025 0:00:00,"XLK",4.30,4.00,6.60,1.40
8/13/2025 0:00:00,"XLK",2.70,4.00,6.60,1.40
8/14/2025 0:00:00,"XLK",2.30,4.00,6.60,1.40
8/15/2025 0:00:00,"XLK",2.70,4.00,6.60,1.40
8/18/2025 0:00:00,"XLK",1.40,4.00,6.60,1.40
8/19/2025 0:00:00,"XLK",5.10,4.00,6.60,1.40
8/20/2025 0:00:00,"XLK",5.10,4.00,6.60,1.40
8/21/2025 0:00:00,"XLK",2.50,4.00,6.60,1.40
8/22/2025 0:00:00,"XLK",6.20,4.00,6.60,1.40
8/25/2025 0:00:00,"XLK",2.40,4.00,6.60,1.40
8/26/2025 0:00:00,"XLK",1.70,4.00,6.60,1.40
8/27/2025 0:00:00,"XLK",2.70,4.00,6.60,1.40
8/28/2025 0:00:00,"XLK",3.70,4.00,6.60,1.40
8/29/2025 0:00:00,"XLK",3.90,4.00,6.60,1.40
8/1/2024 0:00:00,"XLV",1.80,1.80,2.80,0.80
8/2/2024 0:00:00,"XLV",3.20,1.80,2.80,0.80
8/5/2024 0:00:00,"XLV",2.60,1.80,2.80,0.80
8/6/2024 0:00:00,"XLV",2.40,1.80,2.80,0.80
8/7/2024 0:00:00,"XLV",2.60,1.80,2.80,0.80
8/8/2024 0:00:00,"XLV",1.80,1.80,2.80,0.80
8/9/2024 0:00:00,"XLV",1.20,1.80,2.80,0.80
8/12/2024 0:00:00,"XLV",1.40,1.80,2.80,0.80
8/13/2024 0:00:00,"XLV",1.50,1.80,2.80,0.80
8/14/2024 0:00:00,"XLV",1.30,1.80,2.80,0.80
8/15/2024 0:00:00,"XLV",1.20,1.80,2.80,0.80
8/16/2024 0:00:00,"XLV",0.90,1.80,2.80,0.80
8/19/2024 0:00:00,"XLV",1.20,1.80,2.80,0.80
8/20/2024 0:00:00,"XLV",1.20,1.80,2.80,0.80
8/21/2024 0:00:00,"XLV",0.90,1.80,2.80,0.80
8/22/2024 0:00:00,"XLV",1.40,1.80,2.80,0.80
8/23/2024 0:00:00,"XLV",0.90,1.80,2.80,0.80
8/26/2024 0:00:00,"XLV",0.90,1.80,2.80,0.80
8/27/2024 0:00:00,"XLV",1.00,1.80,2.80,0.80
8/28/2024 0:00:00,"XLV",1.40,1.80,2.80,0.80
8/29/2024 0:00:00,"XLV",1.40,1.80,2.80,0.80
8/30/2024 0:00:00,"XLV",1.70,1.80,2.80,0.80
9/3/2024 0:00:00,"XLV",1.40,1.80,2.80,0.80
9/4/2024 0:00:00,"XLV",3.80,1.80,2.80,0.80
9/5/2024 0:00:00,"XLV",2.80,1.80,2.80,0.80
9/6/2024 0:00:00,"XLV",2.00,1.80,2.80,0.80
9/9/2024 0:00:00,"XLV",1.80,1.80,2.80,0.80
9/10/2024 0:00:00,"XLV",1.20,1.80,2.80,0.80
9/11/2024 0:00:00,"XLV",2.60,1.80,2.80,0.80
9/12/2024 0:00:00,"XLV",2.20,1.80,2.80,0.80
9/13/2024 0:00:00,"XLV",0.90,1.80,2.80,0.80
9/16/2024 0:00:00,"XLV",0.90,1.80,2.80,0.80
9/17/2024 0:00:00,"XLV",2.00,1.80,2.80,0.80
9/18/2024 0:00:00,"XLV",2.20,1.80,2.80,0.80
9/19/2024 0:00:00,"XLV",1.20,1.80,2.80,0.80
9/20/2024 0:00:00,"XLV",1.10,1.80,2.80,0.80
9/23/2024 0:00:00,"XLV",1.10,1.80,2.80,0.80
9/24/2024 0:00:00,"XLV",1.00,1.80,2.80,0.80
9/25/2024 0:00:00,"XLV",2.20,1.80,2.80,0.80
9/26/2024 0:00:00,"XLV",1.10,1.80,2.80,0.80
9/27/2024 0:00:00,"XLV",1.20,1.80,2.80,0.80
9/30/2024 0:00:00,"XLV",1.50,1.80,2.80,0.80
10/1/2024 0:00:00,"XLV",1.70,1.80,2.80,0.80
10/2/2024 0:00:00,"XLV",1.50,1.80,2.80,0.80
10/3/2024 0:00:00,"XLV",1.40,1.80,2.80,0.80
10/4/2024 0:00:00,"XLV",1.10,1.80,2.80,0.80
10/7/2024 0:00:00,"XLV",1.40,1.80,2.80,0.80
10/8/2024 0:00:00,"XLV",0.80,1.80,2.80,0.80
10/9/2024 0:00:00,"XLV",1.90,1.80,2.80,0.80
10/10/2024 0:00:00,"XLV",1.10,1.80,2.80,0.80
10/11/2024 0:00:00,"XLV",1.00,1.80,2.80,0.80
10/14/2024 0:00:00,"XLV",1.50,1.80,2.80,0.80
10/15/2024 0:00:00,"XLV",2.10,1.80,2.80,0.80
10/16/2024 0:00:00,"XLV",1.40,1.80,2.80,0.80
10/17/2024 0:00:00,"XLV",0.70,1.80,2.80,0.80
10/18/2024 0:00:00,"XLV",1.40,1.80,2.80,0.80
10/21/2024 0:00:00,"XLV",2.00,1.80,2.80,0.80
10/22/2024 0:00:00,"XLV",1.00,1.80,2.80,0.80
10/23/2024 0:00:00,"XLV",1.30,1.80,2.80,0.80
10/24/2024 0:00:00,"XLV",1.60,1.80,2.80,0.80
10/25/2024 0:00:00,"XLV",1.60,1.80,2.80,0.80
10/28/2024 0:00:00,"XLV",0.90,1.80,2.80,0.80
10/29/2024 0:00:00,"XLV",1.00,1.80,2.80,0.80
10/30/2024 0:00:00,"XLV",2.60,1.80,2.80,0.80
10/31/2024 0:00:00,"XLV",1.10,1.80,2.80,0.80
11/1/2024 0:00:00,"XLV",1.00,1.80,2.80,0.80
11/4/2024 0:00:00,"XLV",1.60,1.80,2.80,0.80
11/5/2024 0:00:00,"XLV",2.00,1.80,2.80,0.80
11/6/2024 0:00:00,"XLV",3.60,1.80,2.80,0.80
11/7/2024 0:00:00,"XLV",1.10,1.80,2.80,0.80
11/8/2024 0:00:00,"XLV",1.80,1.80,2.80,0.80
11/11/2024 0:00:00,"XLV",1.50,1.80,2.80,0.80
11/12/2024 0:00:00,"XLV",2.10,1.80,2.80,0.80
11/13/2024 0:00:00,"XLV",0.90,1.80,2.80,0.80
11/14/2024 0:00:00,"XLV",2.20,1.80,2.80,0.80
11/15/2024 0:00:00,"XLV",2.30,1.80,2.80,0.80
11/18/2024 0:00:00,"XLV",0.80,1.80,2.80,0.80
11/19/2024 0:00:00,"XLV",1.40,1.80,2.80,0.80
11/20/2024 0:00:00,"XLV",1.80,1.80,2.80,0.80
11/21/2024 0:00:00,"XLV",2.10,1.80,2.80,0.80
11/22/2024 0:00:00,"XLV",1.10,1.80,2.80,0.80
11/25/2024 0:00:00,"XLV",1.10,1.80,2.80,0.80
11/26/2024 0:00:00,"XLV",1.60,1.80,2.80,0.80
11/27/2024 0:00:00,"XLV",1.40,1.80,2.80,0.80
11/29/2024 0:00:00,"XLV",1.10,1.80,2.80,0.80
12/2/2024 0:00:00,"XLV",1.00,1.80,2.80,0.80
12/3/2024 0:00:00,"XLV",0.70,1.80,2.80,0.80
12/4/2024 0:00:00,"XLV",1.20,1.80,2.80,0.80
12/5/2024 0:00:00,"XLV",1.40,1.80,2.80,0.80
12/6/2024 0:00:00,"XLV",1.40,1.80,2.80,0.80
12/9/2024 0:00:00,"XLV",1.20,1.80,2.80,0.80
12/10/2024 0:00:00,"XLV",1.50,1.80,2.80,0.80
12/11/2024 0:00:00,"XLV",1.50,1.80,2.80,0.80
12/12/2024 0:00:00,"XLV",1.60,1.80,2.80,0.80
12/13/2024 0:00:00,"XLV",1.30,1.80,2.80,0.80
12/16/2024 0:00:00,"XLV",2.40,1.80,2.80,0.80
12/17/2024 0:00:00,"XLV",1.60,1.80,2.80,0.80
12/18/2024 0:00:00,"XLV",2.80,1.80,2.80,0.80
12/19/2024 0:00:00,"XLV",1.80,1.80,2.80,0.80
12/20/2024 0:00:00,"XLV",2.20,1.80,2.80,0.80
12/23/2024 0:00:00,"XLV",2.00,1.80,2.80,0.80
12/24/2024 0:00:00,"XLV",1.30,1.80,2.80,0.80
12/26/2024 0:00:00,"XLV",1.00,1.80,2.80,0.80
12/27/2024 0:00:00,"XLV",1.40,1.80,2.80,0.80
12/30/2024 0:00:00,"XLV",1.40,1.80,2.80,0.80
12/31/2024 0:00:00,"XLV",1.30,1.80,2.80,0.80
1/2/2025 0:00:00,"XLV",1.60,1.80,2.80,0.80
1/3/2025 0:00:00,"XLV",1.60,1.80,2.80,0.80
1/6/2025 0:00:00,"XLV",1.50,1.80,2.80,0.80
1/7/2025 0:00:00,"XLV",1.60,1.80,2.80,0.80
1/8/2025 0:00:00,"XLV",2.00,1.80,2.80,0.80
1/10/2025 0:00:00,"XLV",1.60,1.80,2.80,0.80
1/13/2025 0:00:00,"XLV",2.20,1.80,2.80,0.80
1/14/2025 0:00:00,"XLV",2.40,1.80,2.80,0.80
1/15/2025 0:00:00,"XLV",1.50,1.80,2.80,0.80
1/16/2025 0:00:00,"XLV",1.80,1.80,2.80,0.80
1/17/2025 0:00:00,"XLV",1.20,1.80,2.80,0.80
1/21/2025 0:00:00,"XLV",1.60,1.80,2.80,0.80
1/22/2025 0:00:00,"XLV",1.50,1.80,2.80,0.80
1/23/2025 0:00:00,"XLV",2.20,1.80,2.80,0.80
1/24/2025 0:00:00,"XLV",1.30,1.80,2.80,0.80
1/27/2025 0:00:00,"XLV",2.60,1.80,2.80,0.80
1/28/2025 0:00:00,"XLV",1.30,1.80,2.80,0.80
1/29/2025 0:00:00,"XLV",1.30,1.80,2.80,0.80
1/30/2025 0:00:00,"XLV",1.50,1.80,2.80,0.80
1/31/2025 0:00:00,"XLV",1.80,1.80,2.80,0.80
2/3/2025 0:00:00,"XLV",2.20,1.80,2.80,0.80
2/4/2025 0:00:00,"XLV",1.60,1.80,2.80,0.80
2/5/2025 0:00:00,"XLV",1.60,1.80,2.80,0.80
2/6/2025 0:00:00,"XLV",1.60,1.80,2.80,0.80
2/7/2025 0:00:00,"XLV",1.60,1.80,2.80,0.80
2/10/2025 0:00:00,"XLV",1.20,1.80,2.80,0.80
2/11/2025 0:00:00,"XLV",0.90,1.80,2.80,0.80
2/12/2025 0:00:00,"XLV",1.20,1.80,2.80,0.80
2/13/2025 0:00:00,"XLV",1.60,1.80,2.80,0.80
2/14/2025 0:00:00,"XLV",1.90,1.80,2.80,0.80
2/18/2025 0:00:00,"XLV",1.00,1.80,2.80,0.80
2/19/2025 0:00:00,"XLV",1.90,1.80,2.80,0.80
2/20/2025 0:00:00,"XLV",1.20,1.80,2.80,0.80
2/21/2025 0:00:00,"XLV",1.80,1.80,2.80,0.80
2/24/2025 0:00:00,"XLV",2.00,1.80,2.80,0.80
2/25/2025 0:00:00,"XLV",1.70,1.80,2.80,0.80
2/26/2025 0:00:00,"XLV",1.60,1.80,2.80,0.80
2/27/2025 0:00:00,"XLV",1.80,1.80,2.80,0.80
2/28/2025 0:00:00,"XLV",2.70,1.80,2.80,0.80
3/3/2025 0:00:00,"XLV",1.40,1.80,2.80,0.80
3/4/2025 0:00:00,"XLV",2.10,1.80,2.80,0.80
3/5/2025 0:00:00,"XLV",2.70,1.80,2.80,0.80
3/6/2025 0:00:00,"XLV",1.60,1.80,2.80,0.80
3/7/2025 0:00:00,"XLV",1.80,1.80,2.80,0.80
3/10/2025 0:00:00,"XLV",2.60,1.80,2.80,0.80
3/11/2025 0:00:00,"XLV",2.60,1.80,2.80,0.80
3/12/2025 0:00:00,"XLV",1.90,1.80,2.80,0.80
3/13/2025 0:00:00,"XLV",1.60,1.80,2.80,0.80
3/14/2025 0:00:00,"XLV",1.70,1.80,2.80,0.80
3/17/2025 0:00:00,"XLV",2.40,1.80,2.80,0.80
3/18/2025 0:00:00,"XLV",1.00,1.80,2.80,0.80
3/19/2025 0:00:00,"XLV",1.40,1.80,2.80,0.80
3/20/2025 0:00:00,"XLV",1.10,1.80,2.80,0.80
3/21/2025 0:00:00,"XLV",1.10,1.80,2.80,0.80
3/24/2025 0:00:00,"XLV",1.30,1.80,2.80,0.80
3/25/2025 0:00:00,"XLV",3.20,1.80,2.80,0.80
3/26/2025 0:00:00,"XLV",1.60,1.80,2.80,0.80
3/27/2025 0:00:00,"XLV",1.00,1.80,2.80,0.80
3/28/2025 0:00:00,"XLV",0.80,1.80,2.80,0.80
3/31/2025 0:00:00,"XLV",3.10,1.80,2.80,0.80
4/1/2025 0:00:00,"XLV",2.60,1.80,2.80,0.80
4/2/2025 0:00:00,"XLV",2.20,1.80,2.80,0.80
4/3/2025 0:00:00,"XLV",2.10,1.80,2.80,0.80
4/4/2025 0:00:00,"XLV",6.50,1.80,2.80,0.80
4/7/2025 0:00:00,"XLV",7.70,1.80,2.80,0.80
4/8/2025 0:00:00,"XLV",8.20,1.80,2.80,0.80
4/9/2025 0:00:00,"XLV",9.60,1.80,2.80,0.80
4/10/2025 0:00:00,"XLV",6.40,1.80,2.80,0.80
4/11/2025 0:00:00,"XLV",4.10,1.80,2.80,0.80
4/14/2025 0:00:00,"XLV",2.10,1.80,2.80,0.80
4/15/2025 0:00:00,"XLV",1.80,1.80,2.80,0.80
4/16/2025 0:00:00,"XLV",3.00,1.80,2.80,0.80
4/17/2025 0:00:00,"XLV",1.50,1.80,2.80,0.80
4/21/2025 0:00:00,"XLV",3.80,1.80,2.80,0.80
4/22/2025 0:00:00,"XLV",2.10,1.80,2.80,0.80
4/23/2025 0:00:00,"XLV",2.80,1.80,2.80,0.80
4/24/2025 0:00:00,"XLV",2.40,1.80,2.80,0.80
4/25/2025 0:00:00,"XLV",2.30,1.80,2.80,0.80
4/28/2025 0:00:00,"XLV",1.60,1.80,2.80,0.80
4/29/2025 0:00:00,"XLV",2.20,1.80,2.80,0.80
4/30/2025 0:00:00,"XLV",2.50,1.80,2.80,0.80
5/1/2025 0:00:00,"XLV",2.60,1.80,2.80,0.80
5/2/2025 0:00:00,"XLV",1.50,1.80,2.80,0.80
5/5/2025 0:00:00,"XLV",1.10,1.80,2.80,0.80
5/6/2025 0:00:00,"XLV",3.20,1.80,2.80,0.80
5/7/2025 0:00:00,"XLV",1.40,1.80,2.80,0.80
5/8/2025 0:00:00,"XLV",1.60,1.80,2.80,0.80
5/9/2025 0:00:00,"XLV",2.20,1.80,2.80,0.80
5/12/2025 0:00:00,"XLV",3.50,1.80,2.80,0.80
5/13/2025 0:00:00,"XLV",2.10,1.80,2.80,0.80
5/14/2025 0:00:00,"XLV",3.90,1.80,2.80,0.80
5/15/2025 0:00:00,"XLV",3.20,1.80,2.80,0.80
5/16/2025 0:00:00,"XLV",2.80,1.80,2.80,0.80
5/19/2025 0:00:00,"XLV",1.80,1.80,2.80,0.80
5/20/2025 0:00:00,"XLV",0.90,1.80,2.80,0.80
5/21/2025 0:00:00,"XLV",2.60,1.80,2.80,0.80
5/22/2025 0:00:00,"XLV",1.30,1.80,2.80,0.80
5/23/2025 0:00:00,"XLV",1.00,1.80,2.80,0.80
5/27/2025 0:00:00,"XLV",1.20,1.80,2.80,0.80
5/28/2025 0:00:00,"XLV",1.40,1.80,2.80,0.80
5/29/2025 0:00:00,"XLV",1.50,1.80,2.80,0.80
5/30/2025 0:00:00,"XLV",2.50,1.80,2.80,0.80
6/2/2025 0:00:00,"XLV",1.70,1.80,2.80,0.80
6/3/2025 0:00:00,"XLV",1.80,1.80,2.80,0.80
6/4/2025 0:00:00,"XLV",1.00,1.80,2.80,0.80
6/5/2025 0:00:00,"XLV",1.30,1.80,2.80,0.80
6/6/2025 0:00:00,"XLV",1.00,1.80,2.80,0.80
6/9/2025 0:00:00,"XLV",1.40,1.80,2.80,0.80
6/10/2025 0:00:00,"XLV",1.80,1.80,2.80,0.80
6/11/2025 0:00:00,"XLV",1.20,1.80,2.80,0.80
6/12/2025 0:00:00,"XLV",1.40,1.80,2.80,0.80
6/13/2025 0:00:00,"XLV",1.60,1.80,2.80,0.80
6/16/2025 0:00:00,"XLV",1.80,1.80,2.80,0.80
6/17/2025 0:00:00,"XLV",2.10,1.80,2.80,0.80
6/18/2025 0:00:00,"XLV",1.60,1.80,2.80,0.80
6/20/2025 0:00:00,"XLV",1.40,1.80,2.80,0.80
6/23/2025 0:00:00,"XLV",1.80,1.80,2.80,0.80
6/24/2025 0:00:00,"XLV",2.10,1.80,2.80,0.80
6/25/2025 0:00:00,"XLV",1.50,1.80,2.80,0.80
6/26/2025 0:00:00,"XLV",1.40,1.80,2.80,0.80
6/27/2025 0:00:00,"XLV",1.40,1.80,2.80,0.80
6/30/2025 0:00:00,"XLV",1.20,1.80,2.80,0.80
7/1/2025 0:00:00,"XLV",3.30,1.80,2.80,0.80
7/2/2025 0:00:00,"XLV",1.00,1.80,2.80,0.80
7/3/2025 0:00:00,"XLV",0.70,1.80,2.80,0.80
7/7/2025 0:00:00,"XLV",1.80,1.80,2.80,0.80
7/8/2025 0:00:00,"XLV",2.20,1.80,2.80,0.80
7/9/2025 0:00:00,"XLV",1.50,1.80,2.80,0.80
7/10/2025 0:00:00,"XLV",2.60,1.80,2.80,0.80
7/11/2025 0:00:00,"XLV",1.50,1.80,2.80,0.80
