"Date","Ticker","gap_lt","gap_lt_avg","gap_lt_hi","gap_lt_lo"
10/14/2024 0:00:00,"XLY",-10.95,-12.75,-4.23,-21.27
10/15/2024 0:00:00,"XLY",-10.52,-12.75,-4.23,-21.27
10/16/2024 0:00:00,"XLY",-9.48,-12.75,-4.23,-21.27
10/17/2024 0:00:00,"XLY",-9.66,-12.75,-4.23,-21.27
10/18/2024 0:00:00,"XLY",-8.88,-12.75,-4.23,-21.27
10/21/2024 0:00:00,"XLY",-10.43,-12.75,-4.23,-21.27
10/22/2024 0:00:00,"XLY",-11.23,-12.75,-4.23,-21.27
10/23/2024 0:00:00,"XLY",-14.33,-12.75,-4.23,-21.27
10/24/2024 0:00:00,"XLY",-8.21,-12.75,-4.23,-21.27
10/25/2024 0:00:00,"XLY",-7.58,-12.75,-4.23,-21.27
10/28/2024 0:00:00,"XLY",-7.11,-12.75,-4.23,-21.27
10/29/2024 0:00:00,"XLY",-8.16,-12.75,-4.23,-21.27
10/30/2024 0:00:00,"XLY",-8.44,-12.75,-4.23,-21.27
10/31/2024 0:00:00,"XLY",-11.50,-12.75,-4.23,-21.27
11/1/2024 0:00:00,"XLY",-22.28,-12.75,-4.23,-21.27
11/4/2024 0:00:00,"XLY",-22.97,-12.75,-4.23,-21.27
11/5/2024 0:00:00,"XLY",-19.44,-12.75,-4.23,-21.27
11/6/2024 0:00:00,"XLY",-12.95,-12.75,-4.23,-21.27
11/7/2024 0:00:00,"XLY",-10.26,-12.75,-4.23,-21.27
11/8/2024 0:00:00,"XLY",-7.25,-12.75,-4.23,-21.27
11/11/2024 0:00:00,"XLY",-2.91,-12.75,-4.23,-21.27
11/12/2024 0:00:00,"XLY",-5.84,-12.75,-4.23,-21.27
11/13/2024 0:00:00,"XLY",-3.99,-12.75,-4.23,-21.27
11/14/2024 0:00:00,"XLY",-7.09,-12.75,-4.23,-21.27
11/15/2024 0:00:00,"XLY",-8.93,-12.75,-4.23,-21.27
11/18/2024 0:00:00,"XLY",-6.96,-12.75,-4.23,-21.27
11/19/2024 0:00:00,"XLY",-6.80,-12.75,-4.23,-21.27
11/20/2024 0:00:00,"XLY",-7.75,-12.75,-4.23,-21.27
11/21/2024 0:00:00,"XLY",-7.37,-12.75,-4.23,-21.27
11/22/2024 0:00:00,"XLY",-4.27,-12.75,-4.23,-21.27
11/25/2024 0:00:00,"XLY",-2.04,-12.75,-4.23,-21.27
11/26/2024 0:00:00,"XLY",-1.24,-12.75,-4.23,-21.27
11/27/2024 0:00:00,"XLY",-2.33,-12.75,-4.23,-21.27
11/29/2024 0:00:00,"XLY",-0.07,-12.75,-4.23,-21.27
12/2/2024 0:00:00,"XLY",-22.90,-12.75,-4.23,-21.27
12/3/2024 0:00:00,"XLY",-23.07,-12.75,-4.23,-21.27
12/4/2024 0:00:00,"XLY",-20.99,-12.75,-4.23,-21.27
12/5/2024 0:00:00,"XLY",-19.14,-12.75,-4.23,-21.27
12/6/2024 0:00:00,"XLY",-14.34,-12.75,-4.23,-21.27
12/9/2024 0:00:00,"XLY",-15.08,-12.75,-4.23,-21.27
12/10/2024 0:00:00,"XLY",-14.70,-12.75,-4.23,-21.27
12/11/2024 0:00:00,"XLY",-10.62,-12.75,-4.23,-21.27
12/12/2024 0:00:00,"XLY",-12.58,-12.75,-4.23,-21.27
12/13/2024 0:00:00,"XLY",-11.65,-12.75,-4.23,-21.27
12/16/2024 0:00:00,"XLY",-8.46,-12.75,-4.23,-21.27
12/17/2024 0:00:00,"XLY",-7.71,-12.75,-4.23,-21.27
12/18/2024 0:00:00,"XLY",-18.50,-12.75,-4.23,-21.27
12/19/2024 0:00:00,"XLY",-18.81,-12.75,-4.23,-21.27
12/20/2024 0:00:00,"XLY",-18.23,-12.75,-4.23,-21.27
12/23/2024 0:00:00,"XLY",-17.97,-12.75,-4.23,-21.27
12/24/2024 0:00:00,"XLY",-12.67,-12.75,-4.23,-21.27
12/26/2024 0:00:00,"XLY",-13.54,-12.75,-4.23,-21.27
12/27/2024 0:00:00,"XLY",-17.40,-12.75,-4.23,-21.27
12/30/2024 0:00:00,"XLY",-21.09,-12.75,-4.23,-21.27
12/31/2024 0:00:00,"XLY",-22.79,-12.75,-4.23,-21.27
1/2/2025 0:00:00,"XLY",-28.62,-12.75,-4.23,-21.27
1/3/2025 0:00:00,"XLY",-24.14,-12.75,-4.23,-21.27
1/6/2025 0:00:00,"XLY",-23.25,-12.75,-4.23,-21.27
1/7/2025 0:00:00,"XLY",-27.64,-12.75,-4.23,-21.27
1/8/2025 0:00:00,"XLY",-27.01,-12.75,-4.23,-21.27
1/10/2025 0:00:00,"XLY",-29.20,-12.75,-4.23,-21.27
1/13/2025 0:00:00,"XLY",-27.95,-12.75,-4.23,-21.27
1/14/2025 0:00:00,"XLY",-28.38,-12.75,-4.23,-21.27
1/15/2025 0:00:00,"XLY",-22.74,-12.75,-4.23,-21.27
1/16/2025 0:00:00,"XLY",-23.97,-12.75,-4.23,-21.27
1/17/2025 0:00:00,"XLY",-20.80,-12.75,-4.23,-21.27
1/21/2025 0:00:00,"XLY",-19.12,-12.75,-4.23,-21.27
1/22/2025 0:00:00,"XLY",-19.99,-12.75,-4.23,-21.27
1/23/2025 0:00:00,"XLY",-18.60,-12.75,-4.23,-21.27
1/24/2025 0:00:00,"XLY",-20.01,-12.75,-4.23,-21.27
1/27/2025 0:00:00,"XLY",-18.70,-12.75,-4.23,-21.27
1/28/2025 0:00:00,"XLY",-18.42,-12.75,-4.23,-21.27
1/29/2025 0:00:00,"XLY",-19.08,-12.75,-4.23,-21.27
1/30/2025 0:00:00,"XLY",-16.82,-12.75,-4.23,-21.27
1/31/2025 0:00:00,"XLY",-17.85,-12.75,-4.23,-21.27
2/3/2025 0:00:00,"XLY",-14.84,-12.75,-4.23,-21.27
2/4/2025 0:00:00,"XLY",-12.14,-12.75,-4.23,-21.27
2/5/2025 0:00:00,"XLY",-14.77,-12.75,-4.23,-21.27
2/6/2025 0:00:00,"XLY",-13.86,-12.75,-4.23,-21.27
2/7/2025 0:00:00,"XLY",-18.36,-12.75,-4.23,-21.27
2/10/2025 0:00:00,"XLY",-17.59,-12.75,-4.23,-21.27
2/11/2025 0:00:00,"XLY",-20.16,-12.75,-4.23,-21.27
2/12/2025 0:00:00,"XLY",-20.20,-12.75,-4.23,-21.27
2/13/2025 0:00:00,"XLY",-16.84,-12.75,-4.23,-21.27
2/14/2025 0:00:00,"XLY",-16.94,-12.75,-4.23,-21.27
2/18/2025 0:00:00,"XLY",-17.57,-12.75,-4.23,-21.27
2/19/2025 0:00:00,"XLY",-17.70,-12.75,-4.23,-21.27
2/20/2025 0:00:00,"XLY",-19.65,-12.75,-4.23,-21.27
2/21/2025 0:00:00,"XLY",-25.55,-12.75,-4.23,-21.27
2/24/2025 0:00:00,"XLY",-26.37,-12.75,-4.23,-21.27
2/25/2025 0:00:00,"XLY",-27.51,-12.75,-4.23,-21.27
2/26/2025 0:00:00,"XLY",-28.40,-12.75,-4.23,-21.27
2/27/2025 0:00:00,"XLY",-31.51,-12.75,-4.23,-21.27
2/28/2025 0:00:00,"XLY",-27.98,-12.75,-4.23,-21.27
3/3/2025 0:00:00,"XLY",-12.36,-12.75,-4.23,-21.27
3/4/2025 0:00:00,"XLY",-16.10,-12.75,-4.23,-21.27
3/5/2025 0:00:00,"XLY",-12.93,-12.75,-4.23,-21.27
3/6/2025 0:00:00,"XLY",-18.29,-12.75,-4.23,-21.27
3/7/2025 0:00:00,"XLY",-18.67,-12.75,-4.23,-21.27
3/10/2025 0:00:00,"XLY",-26.01,-12.75,-4.23,-21.27
3/11/2025 0:00:00,"XLY",-27.95,-12.75,-4.23,-21.27
3/12/2025 0:00:00,"XLY",-26.81,-12.75,-4.23,-21.27
3/13/2025 0:00:00,"XLY",-31.74,-12.75,-4.23,-21.27
3/14/2025 0:00:00,"XLY",-27.64,-12.75,-4.23,-21.27
3/17/2025 0:00:00,"XLY",-27.33,-12.75,-4.23,-21.27
3/18/2025 0:00:00,"XLY",-30.84,-12.75,-4.23,-21.27
3/19/2025 0:00:00,"XLY",-27.13,-12.75,-4.23,-21.27
3/20/2025 0:00:00,"XLY",-27.60,-12.75,-4.23,-21.27
3/21/2025 0:00:00,"XLY",-26.89,-12.75,-4.23,-21.27
3/24/2025 0:00:00,"XLY",-20.05,-12.75,-4.23,-21.27
3/25/2025 0:00:00,"XLY",-18.42,-12.75,-4.23,-21.27
3/26/2025 0:00:00,"XLY",-21.11,-12.75,-4.23,-21.27
3/27/2025 0:00:00,"XLY",-20.98,-12.75,-4.23,-21.27
3/28/2025 0:00:00,"XLY",-27.30,-12.75,-4.23,-21.27
3/31/2025 0:00:00,"XLY",-26.88,-12.75,-4.23,-21.27
4/1/2025 0:00:00,"XLY",-12.26,-12.75,-4.23,-21.27
4/2/2025 0:00:00,"XLY",-8.47,-12.75,-4.23,-21.27
4/3/2025 0:00:00,"XLY",-20.75,-12.75,-4.23,-21.27
4/4/2025 0:00:00,"XLY",-28.99,-12.75,-4.23,-21.27
4/7/2025 0:00:00,"XLY",-31.15,-12.75,-4.23,-21.27
4/8/2025 0:00:00,"XLY",-35.44,-12.75,-4.23,-21.27
4/9/2025 0:00:00,"XLY",-16.24,-12.75,-4.23,-21.27
4/10/2025 0:00:00,"XLY",-23.88,-12.75,-4.23,-21.27
4/11/2025 0:00:00,"XLY",-22.06,-12.75,-4.23,-21.27
4/14/2025 0:00:00,"XLY",-21.51,-12.75,-4.23,-21.27
4/15/2025 0:00:00,"XLY",-22.88,-12.75,-4.23,-21.27
4/16/2025 0:00:00,"XLY",-27.54,-12.75,-4.23,-21.27
4/17/2025 0:00:00,"XLY",-26.38,-12.75,-4.23,-21.27
4/21/2025 0:00:00,"XLY",-31.33,-12.75,-4.23,-21.27
4/22/2025 0:00:00,"XLY",-25.62,-12.75,-4.23,-21.27
4/23/2025 0:00:00,"XLY",-21.46,-12.75,-4.23,-21.27
4/24/2025 0:00:00,"XLY",-17.67,-12.75,-4.23,-21.27
4/25/2025 0:00:00,"XLY",-14.18,-12.75,-4.23,-21.27
4/28/2025 0:00:00,"XLY",-14.11,-12.75,-4.23,-21.27
4/29/2025 0:00:00,"XLY",-12.71,-12.75,-4.23,-21.27
4/30/2025 0:00:00,"XLY",-14.52,-12.75,-4.23,-21.27
5/1/2025 0:00:00,"XLY",-17.27,-12.75,-4.23,-21.27
5/2/2025 0:00:00,"XLY",-14.19,-12.75,-4.23,-21.27
5/5/2025 0:00:00,"XLY",-16.33,-12.75,-4.23,-21.27
5/6/2025 0:00:00,"XLY",-18.07,-12.75,-4.23,-21.27
5/7/2025 0:00:00,"XLY",-16.53,-12.75,-4.23,-21.27
5/8/2025 0:00:00,"XLY",-14.18,-12.75,-4.23,-21.27
5/9/2025 0:00:00,"XLY",-13.21,-12.75,-4.23,-21.27
5/12/2025 0:00:00,"XLY",-3.15,-12.75,-4.23,-21.27
5/13/2025 0:00:00,"XLY",-0.34,-12.75,-4.23,-21.27
5/14/2025 0:00:00,"XLY",0.49,-12.75,-4.23,-21.27
5/15/2025 0:00:00,"XLY",0.01,-12.75,-4.23,-21.27
5/16/2025 0:00:00,"XLY",2.05,-12.75,-4.23,-21.27
5/19/2025 0:00:00,"XLY",1.54,-12.75,-4.23,-21.27
5/20/2025 0:00:00,"XLY",0.41,-12.75,-4.23,-21.27
5/21/2025 0:00:00,"XLY",-3.97,-12.75,-4.23,-21.27
5/22/2025 0:00:00,"XLY",-3.06,-12.75,-4.23,-21.27
5/23/2025 0:00:00,"XLY",-4.97,-12.75,-4.23,-21.27
5/27/2025 0:00:00,"XLY",1.25,-12.75,-4.23,-21.27
5/28/2025 0:00:00,"XLY",-0.74,-12.75,-4.23,-21.27
5/29/2025 0:00:00,"XLY",-0.65,-12.75,-4.23,-21.27
5/30/2025 0:00:00,"XLY",-1.82,-12.75,-4.23,-21.27
6/2/2025 0:00:00,"XLY",-8.92,-12.75,-4.23,-21.27
6/3/2025 0:00:00,"XLY",-7.78,-12.75,-4.23,-21.27
6/4/2025 0:00:00,"XLY",-8.35,-12.75,-4.23,-21.27
6/5/2025 0:00:00,"XLY",-13.77,-12.75,-4.23,-21.27
6/6/2025 0:00:00,"XLY",-11.05,-12.75,-4.23,-21.27
6/9/2025 0:00:00,"XLY",-9.35,-12.75,-4.23,-21.27
6/10/2025 0:00:00,"XLY",-6.79,-12.75,-4.23,-21.27
6/11/2025 0:00:00,"XLY",-8.50,-12.75,-4.23,-21.27
6/12/2025 0:00:00,"XLY",-9.51,-12.75,-4.23,-21.27
6/13/2025 0:00:00,"XLY",-11.48,-12.75,-4.23,-21.27
6/16/2025 0:00:00,"XLY",-9.20,-12.75,-4.23,-21.27
6/17/2025 0:00:00,"XLY",-12.89,-12.75,-4.23,-21.27
6/18/2025 0:00:00,"XLY",-12.79,-12.75,-4.23,-21.27
6/20/2025 0:00:00,"XLY",-12.54,-12.75,-4.23,-21.27
6/23/2025 0:00:00,"XLY",-8.82,-12.75,-4.23,-21.27
6/24/2025 0:00:00,"XLY",-7.63,-12.75,-4.23,-21.27
6/25/2025 0:00:00,"XLY",-10.17,-12.75,-4.23,-21.27
6/26/2025 0:00:00,"XLY",-8.21,-12.75,-4.23,-21.27
6/27/2025 0:00:00,"XLY",-4.63,-12.75,-4.23,-21.27
6/30/2025 0:00:00,"XLY",-5.89,-12.75,-4.23,-21.27
7/1/2025 0:00:00,"XLY",-8.55,-12.75,-4.23,-21.27
7/2/2025 0:00:00,"XLY",-6.80,-12.75,-4.23,-21.27
7/3/2025 0:00:00,"XLY",-5.60,-12.75,-4.23,-21.27
7/7/2025 0:00:00,"XLY",-8.41,-12.75,-4.23,-21.27
7/8/2025 0:00:00,"XLY",-9.15,-12.75,-4.23,-21.27
7/9/2025 0:00:00,"XLY",-7.86,-12.75,-4.23,-21.27
7/10/2025 0:00:00,"XLY",-5.44,-12.75,-4.23,-21.27
7/11/2025 0:00:00,"XLY",-5.38,-12.75,-4.23,-21.27
7/14/2025 0:00:00,"XLY",-4.56,-12.75,-4.23,-21.27
7/15/2025 0:00:00,"XLY",-7.74,-12.75,-4.23,-21.27
7/16/2025 0:00:00,"XLY",-7.34,-12.75,-4.23,-21.27
7/17/2025 0:00:00,"XLY",-6.59,-12.75,-4.23,-21.27
7/18/2025 0:00:00,"XLY",-4.64,-12.75,-4.23,-21.27
7/21/2025 0:00:00,"XLY",-3.59,-12.75,-4.23,-21.27
7/22/2025 0:00:00,"XLY",-1.33,-12.75,-4.23,-21.27
7/23/2025 0:00:00,"XLY",-0.26,-12.75,-4.23,-21.27
7/24/2025 0:00:00,"XLY",-4.01,-12.75,-4.23,-21.27
7/25/2025 0:00:00,"XLY",-1.94,-12.75,-4.23,-21.27
7/28/2025 0:00:00,"XLY",-0.63,-12.75,-4.23,-21.27
7/29/2025 0:00:00,"XLY",-2.19,-12.75,-4.23,-21.27
7/30/2025 0:00:00,"XLY",-3.61,-12.75,-4.23,-21.27
7/31/2025 0:00:00,"XLY",-5.38,-12.75,-4.23,-21.27
8/1/2025 0:00:00,"XLY",-17.91,-12.75,-4.23,-21.27
8/4/2025 0:00:00,"XLY",-15.37,-12.75,-4.23,-21.27
8/5/2025 0:00:00,"XLY",-15.09,-12.75,-4.23,-21.27
8/6/2025 0:00:00,"XLY",-10.54,-12.75,-4.23,-21.27
8/7/2025 0:00:00,"XLY",-10.61,-12.75,-4.23,-21.27
8/8/2025 0:00:00,"XLY",-10.22,-12.75,-4.23,-21.27
8/11/2025 0:00:00,"XLY",-9.64,-12.75,-4.23,-21.27
8/12/2025 0:00:00,"XLY",-7.26,-12.75,-4.23,-21.27
8/13/2025 0:00:00,"XLY",-4.15,-12.75,-4.23,-21.27
8/14/2025 0:00:00,"XLY",-4.41,-12.75,-4.23,-21.27
8/15/2025 0:00:00,"XLY",-4.96,-12.75,-4.23,-21.27
8/18/2025 0:00:00,"XLY",-4.04,-12.75,-4.23,-21.27
8/19/2025 0:00:00,"XLY",-4.15,-12.75,-4.23,-21.27
8/20/2025 0:00:00,"XLY",-6.42,-12.75,-4.23,-21.27
8/21/2025 0:00:00,"XLY",-7.77,-12.75,-4.23,-21.27
8/22/2025 0:00:00,"XLY",-0.90,-12.75,-4.23,-21.27
8/25/2025 0:00:00,"XLY",-1.37,-12.75,-4.23,-21.27
8/26/2025 0:00:00,"XLY",-0.30,-12.75,-4.23,-21.27
8/27/2025 0:00:00,"XLY",-0.25,-12.75,-4.23,-21.27
8/28/2025 0:00:00,"XLY",0.15,-12.75,-4.23,-21.27
8/29/2025 0:00:00,"XLY",-2.26,-12.75,-4.23,-21.27
8/1/2024 0:00:00,"XLC",-6.02,-8.19,-4.99,-11.39
8/2/2024 0:00:00,"XLC",-7.42,-8.19,-4.99,-11.39
8/5/2024 0:00:00,"XLC",-9.85,-8.19,-4.99,-11.39
8/6/2024 0:00:00,"XLC",-8.88,-8.19,-4.99,-11.39
8/7/2024 0:00:00,"XLC",-9.32,-8.19,-4.99,-11.39
8/8/2024 0:00:00,"XLC",-7.67,-8.19,-4.99,-11.39
8/9/2024 0:00:00,"XLC",-6.95,-8.19,-4.99,-11.39
8/12/2024 0:00:00,"XLC",-7.54,-8.19,-4.99,-11.39
8/13/2024 0:00:00,"XLC",-6.44,-8.19,-4.99,-11.39
8/14/2024 0:00:00,"XLC",-6.93,-8.19,-4.99,-11.39
8/15/2024 0:00:00,"XLC",-6.16,-8.19,-4.99,-11.39
8/16/2024 0:00:00,"XLC",-5.90,-8.19,-4.99,-11.39
8/19/2024 0:00:00,"XLC",-4.92,-8.19,-4.99,-11.39
8/20/2024 0:00:00,"XLC",-4.98,-8.19,-4.99,-11.39
8/21/2024 0:00:00,"XLC",-4.61,-8.19,-4.99,-11.39
8/22/2024 0:00:00,"XLC",-5.27,-8.19,-4.99,-11.39
8/23/2024 0:00:00,"XLC",-4.66,-8.19,-4.99,-11.39
8/26/2024 0:00:00,"XLC",-4.46,-8.19,-4.99,-11.39
8/27/2024 0:00:00,"XLC",-4.66,-8.19,-4.99,-11.39
8/28/2024 0:00:00,"XLC",-5.24,-8.19,-4.99,-11.39
8/29/2024 0:00:00,"XLC",-5.42,-8.19,-4.99,-11.39
8/30/2024 0:00:00,"XLC",-4.84,-8.19,-4.99,-11.39
9/3/2024 0:00:00,"XLC",-8.94,-8.19,-4.99,-11.39
9/4/2024 0:00:00,"XLC",-9.35,-8.19,-4.99,-11.39
9/5/2024 0:00:00,"XLC",-9.10,-8.19,-4.99,-11.39
9/6/2024 0:00:00,"XLC",-10.89,-8.19,-4.99,-11.39
9/9/2024 0:00:00,"XLC",-10.53,-8.19,-4.99,-11.39
9/10/2024 0:00:00,"XLC",-10.55,-8.19,-4.99,-11.39
9/11/2024 0:00:00,"XLC",-10.20,-8.19,-4.99,-11.39
9/12/2024 0:00:00,"XLC",-8.62,-8.19,-4.99,-11.39
9/13/2024 0:00:00,"XLC",-7.79,-8.19,-4.99,-11.39
9/16/2024 0:00:00,"XLC",-6.88,-8.19,-4.99,-11.39
9/17/2024 0:00:00,"XLC",-6.88,-8.19,-4.99,-11.39
9/18/2024 0:00:00,"XLC",-6.95,-8.19,-4.99,-11.39
9/19/2024 0:00:00,"XLC",-5.76,-8.19,-4.99,-11.39
9/20/2024 0:00:00,"XLC",-5.76,-8.19,-4.99,-11.39
9/23/2024 0:00:00,"XLC",-5.83,-8.19,-4.99,-11.39
9/24/2024 0:00:00,"XLC",-5.41,-8.19,-4.99,-11.39
9/25/2024 0:00:00,"XLC",-5.69,-8.19,-4.99,-11.39
9/26/2024 0:00:00,"XLC",-5.19,-8.19,-4.99,-11.39
9/27/2024 0:00:00,"XLC",-4.65,-8.19,-4.99,-11.39
9/30/2024 0:00:00,"XLC",-4.26,-8.19,-4.99,-11.39
10/1/2024 0:00:00,"XLC",-7.99,-8.19,-4.99,-11.39
10/2/2024 0:00:00,"XLC",-8.27,-8.19,-4.99,-11.39
10/3/2024 0:00:00,"XLC",-8.58,-8.19,-4.99,-11.39
10/4/2024 0:00:00,"XLC",-7.58,-8.19,-4.99,-11.39
10/7/2024 0:00:00,"XLC",-8.80,-8.19,-4.99,-11.39
10/8/2024 0:00:00,"XLC",-8.01,-8.19,-4.99,-11.39
10/9/2024 0:00:00,"XLC",-7.98,-8.19,-4.99,-11.39
10/10/2024 0:00:00,"XLC",-8.65,-8.19,-4.99,-11.39
10/11/2024 0:00:00,"XLC",-8.03,-8.19,-4.99,-11.39
10/14/2024 0:00:00,"XLC",-7.61,-8.19,-4.99,-11.39
10/15/2024 0:00:00,"XLC",-7.41,-8.19,-4.99,-11.39
10/16/2024 0:00:00,"XLC",-7.47,-8.19,-4.99,-11.39
10/17/2024 0:00:00,"XLC",-7.90,-8.19,-4.99,-11.39
10/18/2024 0:00:00,"XLC",-7.23,-8.19,-4.99,-11.39
10/21/2024 0:00:00,"XLC",-7.59,-8.19,-4.99,-11.39
10/22/2024 0:00:00,"XLC",-7.46,-8.19,-4.99,-11.39
10/23/2024 0:00:00,"XLC",-8.15,-8.19,-4.99,-11.39
10/24/2024 0:00:00,"XLC",-7.84,-8.19,-4.99,-11.39
10/25/2024 0:00:00,"XLC",-7.61,-8.19,-4.99,-11.39
10/28/2024 0:00:00,"XLC",-7.03,-8.19,-4.99,-11.39
10/29/2024 0:00:00,"XLC",-6.17,-8.19,-4.99,-11.39
10/30/2024 0:00:00,"XLC",-5.61,-8.19,-4.99,-11.39
10/31/2024 0:00:00,"XLC",-6.42,-8.19,-4.99,-11.39
11/1/2024 0:00:00,"XLC",-11.56,-8.19,-4.99,-11.39
11/4/2024 0:00:00,"XLC",-11.87,-8.19,-4.99,-11.39
11/5/2024 0:00:00,"XLC",-10.85,-8.19,-4.99,-11.39
11/6/2024 0:00:00,"XLC",-8.56,-8.19,-4.99,-11.39
11/7/2024 0:00:00,"XLC",-7.31,-8.19,-4.99,-11.39
11/8/2024 0:00:00,"XLC",-7.78,-8.19,-4.99,-11.39
11/11/2024 0:00:00,"XLC",-7.24,-8.19,-4.99,-11.39
11/12/2024 0:00:00,"XLC",-6.80,-8.19,-4.99,-11.39
11/13/2024 0:00:00,"XLC",-6.76,-8.19,-4.99,-11.39
11/14/2024 0:00:00,"XLC",-6.87,-8.19,-4.99,-11.39
11/15/2024 0:00:00,"XLC",-8.81,-8.19,-4.99,-11.39
11/18/2024 0:00:00,"XLC",-7.87,-8.19,-4.99,-11.39
11/19/2024 0:00:00,"XLC",-7.24,-8.19,-4.99,-11.39
11/20/2024 0:00:00,"XLC",-6.62,-8.19,-4.99,-11.39
11/21/2024 0:00:00,"XLC",-6.87,-8.19,-4.99,-11.39
11/22/2024 0:00:00,"XLC",-7.08,-8.19,-4.99,-11.39
11/25/2024 0:00:00,"XLC",-6.58,-8.19,-4.99,-11.39
11/26/2024 0:00:00,"XLC",-6.22,-8.19,-4.99,-11.39
11/27/2024 0:00:00,"XLC",-6.09,-8.19,-4.99,-11.39
11/29/2024 0:00:00,"XLC",-5.56,-8.19,-4.99,-11.39
12/2/2024 0:00:00,"XLC",-11.03,-8.19,-4.99,-11.39
12/3/2024 0:00:00,"XLC",-10.23,-8.19,-4.99,-11.39
12/4/2024 0:00:00,"XLC",-10.00,-8.19,-4.99,-11.39
12/5/2024 0:00:00,"XLC",-10.23,-8.19,-4.99,-11.39
12/6/2024 0:00:00,"XLC",-9.31,-8.19,-4.99,-11.39
12/9/2024 0:00:00,"XLC",-11.46,-8.19,-4.99,-11.39
12/10/2024 0:00:00,"XLC",-9.91,-8.19,-4.99,-11.39
12/11/2024 0:00:00,"XLC",-8.27,-8.19,-4.99,-11.39
12/12/2024 0:00:00,"XLC",-8.08,-8.19,-4.99,-11.39
12/13/2024 0:00:00,"XLC",-9.30,-8.19,-4.99,-11.39
12/16/2024 0:00:00,"XLC",-8.91,-8.19,-4.99,-11.39
12/17/2024 0:00:00,"XLC",-9.67,-8.19,-4.99,-11.39
12/18/2024 0:00:00,"XLC",-12.54,-8.19,-4.99,-11.39
12/19/2024 0:00:00,"XLC",-12.81,-8.19,-4.99,-11.39
12/20/2024 0:00:00,"XLC",-12.28,-8.19,-4.99,-11.39
12/23/2024 0:00:00,"XLC",-12.00,-8.19,-4.99,-11.39
12/24/2024 0:00:00,"XLC",-11.07,-8.19,-4.99,-11.39
12/26/2024 0:00:00,"XLC",-11.20,-8.19,-4.99,-11.39
12/27/2024 0:00:00,"XLC",-12.08,-8.19,-4.99,-11.39
12/30/2024 0:00:00,"XLC",-13.11,-8.19,-4.99,-11.39
12/31/2024 0:00:00,"XLC",-13.43,-8.19,-4.99,-11.39
1/2/2025 0:00:00,"XLC",-11.79,-8.19,-4.99,-11.39
1/3/2025 0:00:00,"XLC",-11.19,-8.19,-4.99,-11.39
1/6/2025 0:00:00,"XLC",-10.13,-8.19,-4.99,-11.39
1/7/2025 0:00:00,"XLC",-11.23,-8.19,-4.99,-11.39
1/8/2025 0:00:00,"XLC",-11.81,-8.19,-4.99,-11.39
1/10/2025 0:00:00,"XLC",-13.26,-8.19,-4.99,-11.39
1/13/2025 0:00:00,"XLC",-13.22,-8.19,-4.99,-11.39
1/14/2025 0:00:00,"XLC",-13.54,-8.19,-4.99,-11.39
1/15/2025 0:00:00,"XLC",-11.97,-8.19,-4.99,-11.39
1/16/2025 0:00:00,"XLC",-12.52,-8.19,-4.99,-11.39
1/17/2025 0:00:00,"XLC",-11.68,-8.19,-4.99,-11.39
1/21/2025 0:00:00,"XLC",-10.80,-8.19,-4.99,-11.39
1/22/2025 0:00:00,"XLC",-9.82,-8.19,-4.99,-11.39
1/23/2025 0:00:00,"XLC",-9.56,-8.19,-4.99,-11.39
1/24/2025 0:00:00,"XLC",-8.66,-8.19,-4.99,-11.39
1/27/2025 0:00:00,"XLC",-8.14,-8.19,-4.99,-11.39
1/28/2025 0:00:00,"XLC",-7.65,-8.19,-4.99,-11.39
1/29/2025 0:00:00,"XLC",-7.20,-8.19,-4.99,-11.39
1/30/2025 0:00:00,"XLC",-7.10,-8.19,-4.99,-11.39
1/31/2025 0:00:00,"XLC",-6.69,-8.19,-4.99,-11.39
2/3/2025 0:00:00,"XLC",-9.88,-8.19,-4.99,-11.39
2/4/2025 0:00:00,"XLC",-8.96,-8.19,-4.99,-11.39
2/5/2025 0:00:00,"XLC",-9.96,-8.19,-4.99,-11.39
2/6/2025 0:00:00,"XLC",-9.52,-8.19,-4.99,-11.39
2/7/2025 0:00:00,"XLC",-9.74,-8.19,-4.99,-11.39
2/10/2025 0:00:00,"XLC",-9.28,-8.19,-4.99,-11.39
2/11/2025 0:00:00,"XLC",-9.11,-8.19,-4.99,-11.39
2/12/2025 0:00:00,"XLC",-9.00,-8.19,-4.99,-11.39
2/13/2025 0:00:00,"XLC",-7.81,-8.19,-4.99,-11.39
2/14/2025 0:00:00,"XLC",-7.17,-8.19,-4.99,-11.39
2/18/2025 0:00:00,"XLC",-7.66,-8.19,-4.99,-11.39
2/19/2025 0:00:00,"XLC",-7.54,-8.19,-4.99,-11.39
2/20/2025 0:00:00,"XLC",-8.03,-8.19,-4.99,-11.39
2/21/2025 0:00:00,"XLC",-9.46,-8.19,-4.99,-11.39
2/24/2025 0:00:00,"XLC",-9.26,-8.19,-4.99,-11.39
2/25/2025 0:00:00,"XLC",-10.79,-8.19,-4.99,-11.39
2/26/2025 0:00:00,"XLC",-10.97,-8.19,-4.99,-11.39
2/27/2025 0:00:00,"XLC",-11.95,-8.19,-4.99,-11.39
2/28/2025 0:00:00,"XLC",-10.48,-8.19,-4.99,-11.39
3/3/2025 0:00:00,"XLC",-8.76,-8.19,-4.99,-11.39
3/4/2025 0:00:00,"XLC",-9.56,-8.19,-4.99,-11.39
