"Date","Ticker","daily_volume","daily_volume_avg","daily_volume_hi","daily_volume_lo"
8/19/2025 0:00:00,"XLV",13.60,9.70,14.30,5.10
8/20/2025 0:00:00,"XLV",14.60,9.70,14.30,5.10
8/21/2025 0:00:00,"XLV",13.20,9.70,14.30,5.10
8/22/2025 0:00:00,"XLV",11.90,9.70,14.30,5.10
8/25/2025 0:00:00,"XLV",10.70,9.70,14.30,5.10
8/26/2025 0:00:00,"XLV",11.40,9.70,14.30,5.10
8/27/2025 0:00:00,"XLV",8.30,9.70,14.30,5.10
8/28/2025 0:00:00,"XLV",9.20,9.70,14.30,5.10
8/29/2025 0:00:00,"XLV",9.60,9.70,14.30,5.10
8/1/2024 0:00:00,"XLY",3.60,4.00,6.00,1.90
8/2/2024 0:00:00,"XLY",6.40,4.00,6.00,1.90
8/5/2024 0:00:00,"XLY",8.20,4.00,6.00,1.90
8/6/2024 0:00:00,"XLY",4.80,4.00,6.00,1.90
8/7/2024 0:00:00,"XLY",4.20,4.00,6.00,1.90
8/8/2024 0:00:00,"XLY",3.00,4.00,6.00,1.90
8/9/2024 0:00:00,"XLY",3.20,4.00,6.00,1.90
8/12/2024 0:00:00,"XLY",2.50,4.00,6.00,1.90
8/13/2024 0:00:00,"XLY",2.90,4.00,6.00,1.90
8/14/2024 0:00:00,"XLY",2.40,4.00,6.00,1.90
8/15/2024 0:00:00,"XLY",3.10,4.00,6.00,1.90
8/16/2024 0:00:00,"XLY",2.40,4.00,6.00,1.90
8/19/2024 0:00:00,"XLY",2.30,4.00,6.00,1.90
8/20/2024 0:00:00,"XLY",2.30,4.00,6.00,1.90
8/21/2024 0:00:00,"XLY",2.30,4.00,6.00,1.90
8/22/2024 0:00:00,"XLY",2.90,4.00,6.00,1.90
8/23/2024 0:00:00,"XLY",3.20,4.00,6.00,1.90
8/26/2024 0:00:00,"XLY",1.60,4.00,6.00,1.90
8/27/2024 0:00:00,"XLY",1.70,4.00,6.00,1.90
8/28/2024 0:00:00,"XLY",2.80,4.00,6.00,1.90
8/29/2024 0:00:00,"XLY",2.30,4.00,6.00,1.90
8/30/2024 0:00:00,"XLY",2.30,4.00,6.00,1.90
9/3/2024 0:00:00,"XLY",4.90,4.00,6.00,1.90
9/4/2024 0:00:00,"XLY",5.00,4.00,6.00,1.90
9/5/2024 0:00:00,"XLY",3.60,4.00,6.00,1.90
9/6/2024 0:00:00,"XLY",3.90,4.00,6.00,1.90
9/9/2024 0:00:00,"XLY",2.10,4.00,6.00,1.90
9/10/2024 0:00:00,"XLY",4.70,4.00,6.00,1.90
9/11/2024 0:00:00,"XLY",3.80,4.00,6.00,1.90
9/12/2024 0:00:00,"XLY",2.40,4.00,6.00,1.90
9/13/2024 0:00:00,"XLY",2.00,4.00,6.00,1.90
9/16/2024 0:00:00,"XLY",1.50,4.00,6.00,1.90
9/17/2024 0:00:00,"XLY",2.20,4.00,6.00,1.90
9/18/2024 0:00:00,"XLY",3.30,4.00,6.00,1.90
9/19/2024 0:00:00,"XLY",2.90,4.00,6.00,1.90
9/20/2024 0:00:00,"XLY",2.80,4.00,6.00,1.90
9/23/2024 0:00:00,"XLY",3.60,4.00,6.00,1.90
9/24/2024 0:00:00,"XLY",2.00,4.00,6.00,1.90
9/25/2024 0:00:00,"XLY",1.70,4.00,6.00,1.90
9/26/2024 0:00:00,"XLY",2.10,4.00,6.00,1.90
9/27/2024 0:00:00,"XLY",1.70,4.00,6.00,1.90
9/30/2024 0:00:00,"XLY",2.30,4.00,6.00,1.90
10/1/2024 0:00:00,"XLY",4.10,4.00,6.00,1.90
10/2/2024 0:00:00,"XLY",3.70,4.00,6.00,1.90
10/3/2024 0:00:00,"XLY",3.60,4.00,6.00,1.90
10/4/2024 0:00:00,"XLY",3.90,4.00,6.00,1.90
10/7/2024 0:00:00,"XLY",2.60,4.00,6.00,1.90
10/8/2024 0:00:00,"XLY",2.40,4.00,6.00,1.90
10/9/2024 0:00:00,"XLY",2.80,4.00,6.00,1.90
10/10/2024 0:00:00,"XLY",1.60,4.00,6.00,1.90
10/11/2024 0:00:00,"XLY",2.50,4.00,6.00,1.90
10/14/2024 0:00:00,"XLY",1.80,4.00,6.00,1.90
10/15/2024 0:00:00,"XLY",3.40,4.00,6.00,1.90
10/16/2024 0:00:00,"XLY",2.30,4.00,6.00,1.90
10/17/2024 0:00:00,"XLY",1.70,4.00,6.00,1.90
10/18/2024 0:00:00,"XLY",1.90,4.00,6.00,1.90
10/21/2024 0:00:00,"XLY",1.70,4.00,6.00,1.90
10/22/2024 0:00:00,"XLY",1.60,4.00,6.00,1.90
10/23/2024 0:00:00,"XLY",2.20,4.00,6.00,1.90
10/24/2024 0:00:00,"XLY",3.50,4.00,6.00,1.90
10/25/2024 0:00:00,"XLY",2.70,4.00,6.00,1.90
10/28/2024 0:00:00,"XLY",2.10,4.00,6.00,1.90
10/29/2024 0:00:00,"XLY",2.10,4.00,6.00,1.90
10/30/2024 0:00:00,"XLY",2.40,4.00,6.00,1.90
10/31/2024 0:00:00,"XLY",3.10,4.00,6.00,1.90
11/1/2024 0:00:00,"XLY",3.80,4.00,6.00,1.90
11/4/2024 0:00:00,"XLY",2.40,4.00,6.00,1.90
11/5/2024 0:00:00,"XLY",2.20,4.00,6.00,1.90
11/6/2024 0:00:00,"XLY",4.70,4.00,6.00,1.90
11/7/2024 0:00:00,"XLY",4.00,4.00,6.00,1.90
11/8/2024 0:00:00,"XLY",3.90,4.00,6.00,1.90
11/11/2024 0:00:00,"XLY",4.60,4.00,6.00,1.90
11/12/2024 0:00:00,"XLY",5.30,4.00,6.00,1.90
11/13/2024 0:00:00,"XLY",2.90,4.00,6.00,1.90
11/14/2024 0:00:00,"XLY",2.30,4.00,6.00,1.90
11/15/2024 0:00:00,"XLY",3.90,4.00,6.00,1.90
11/18/2024 0:00:00,"XLY",2.40,4.00,6.00,1.90
11/19/2024 0:00:00,"XLY",2.00,4.00,6.00,1.90
11/20/2024 0:00:00,"XLY",3.00,4.00,6.00,1.90
11/21/2024 0:00:00,"XLY",2.70,4.00,6.00,1.90
11/22/2024 0:00:00,"XLY",2.30,4.00,6.00,1.90
11/25/2024 0:00:00,"XLY",3.70,4.00,6.00,1.90
11/26/2024 0:00:00,"XLY",2.00,4.00,6.00,1.90
11/27/2024 0:00:00,"XLY",1.90,4.00,6.00,1.90
11/29/2024 0:00:00,"XLY",0.90,4.00,6.00,1.90
12/2/2024 0:00:00,"XLY",4.10,4.00,6.00,1.90
12/3/2024 0:00:00,"XLY",3.50,4.00,6.00,1.90
12/4/2024 0:00:00,"XLY",2.80,4.00,6.00,1.90
12/5/2024 0:00:00,"XLY",3.70,4.00,6.00,1.90
12/6/2024 0:00:00,"XLY",2.40,4.00,6.00,1.90
12/9/2024 0:00:00,"XLY",3.30,4.00,6.00,1.90
12/10/2024 0:00:00,"XLY",3.80,4.00,6.00,1.90
12/11/2024 0:00:00,"XLY",2.90,4.00,6.00,1.90
12/12/2024 0:00:00,"XLY",2.40,4.00,6.00,1.90
12/13/2024 0:00:00,"XLY",2.70,4.00,6.00,1.90
12/16/2024 0:00:00,"XLY",3.00,4.00,6.00,1.90
12/17/2024 0:00:00,"XLY",5.10,4.00,6.00,1.90
12/18/2024 0:00:00,"XLY",7.20,4.00,6.00,1.90
12/19/2024 0:00:00,"XLY",6.60,4.00,6.00,1.90
12/20/2024 0:00:00,"XLY",5.50,4.00,6.00,1.90
12/23/2024 0:00:00,"XLY",3.00,4.00,6.00,1.90
12/24/2024 0:00:00,"XLY",1.30,4.00,6.00,1.90
12/26/2024 0:00:00,"XLY",2.10,4.00,6.00,1.90
12/27/2024 0:00:00,"XLY",3.00,4.00,6.00,1.90
12/30/2024 0:00:00,"XLY",2.70,4.00,6.00,1.90
12/31/2024 0:00:00,"XLY",2.60,4.00,6.00,1.90
1/2/2025 0:00:00,"XLY",4.60,4.00,6.00,1.90
1/3/2025 0:00:00,"XLY",3.30,4.00,6.00,1.90
1/6/2025 0:00:00,"XLY",3.40,4.00,6.00,1.90
1/7/2025 0:00:00,"XLY",2.80,4.00,6.00,1.90
1/8/2025 0:00:00,"XLY",2.70,4.00,6.00,1.90
1/10/2025 0:00:00,"XLY",3.40,4.00,6.00,1.90
1/13/2025 0:00:00,"XLY",2.70,4.00,6.00,1.90
1/14/2025 0:00:00,"XLY",3.40,4.00,6.00,1.90
1/15/2025 0:00:00,"XLY",3.10,4.00,6.00,1.90
1/16/2025 0:00:00,"XLY",2.40,4.00,6.00,1.90
1/17/2025 0:00:00,"XLY",1.90,4.00,6.00,1.90
1/21/2025 0:00:00,"XLY",3.00,4.00,6.00,1.90
1/22/2025 0:00:00,"XLY",2.50,4.00,6.00,1.90
1/23/2025 0:00:00,"XLY",1.90,4.00,6.00,1.90
1/24/2025 0:00:00,"XLY",1.80,4.00,6.00,1.90
1/27/2025 0:00:00,"XLY",3.50,4.00,6.00,1.90
1/28/2025 0:00:00,"XLY",2.60,4.00,6.00,1.90
1/29/2025 0:00:00,"XLY",3.30,4.00,6.00,1.90
1/30/2025 0:00:00,"XLY",2.70,4.00,6.00,1.90
1/31/2025 0:00:00,"XLY",2.50,4.00,6.00,1.90
2/3/2025 0:00:00,"XLY",3.70,4.00,6.00,1.90
2/4/2025 0:00:00,"XLY",2.00,4.00,6.00,1.90
2/5/2025 0:00:00,"XLY",3.00,4.00,6.00,1.90
2/6/2025 0:00:00,"XLY",3.00,4.00,6.00,1.90
2/7/2025 0:00:00,"XLY",2.80,4.00,6.00,1.90
2/10/2025 0:00:00,"XLY",3.00,4.00,6.00,1.90
2/11/2025 0:00:00,"XLY",2.80,4.00,6.00,1.90
2/12/2025 0:00:00,"XLY",4.00,4.00,6.00,1.90
2/13/2025 0:00:00,"XLY",3.20,4.00,6.00,1.90
2/14/2025 0:00:00,"XLY",1.70,4.00,6.00,1.90
2/18/2025 0:00:00,"XLY",3.80,4.00,6.00,1.90
2/19/2025 0:00:00,"XLY",2.00,4.00,6.00,1.90
2/20/2025 0:00:00,"XLY",2.40,4.00,6.00,1.90
2/21/2025 0:00:00,"XLY",4.50,4.00,6.00,1.90
2/24/2025 0:00:00,"XLY",3.00,4.00,6.00,1.90
2/25/2025 0:00:00,"XLY",4.00,4.00,6.00,1.90
2/26/2025 0:00:00,"XLY",3.10,4.00,6.00,1.90
2/27/2025 0:00:00,"XLY",3.40,4.00,6.00,1.90
2/28/2025 0:00:00,"XLY",3.80,4.00,6.00,1.90
3/3/2025 0:00:00,"XLY",5.50,4.00,6.00,1.90
3/4/2025 0:00:00,"XLY",6.90,4.00,6.00,1.90
3/5/2025 0:00:00,"XLY",5.10,4.00,6.00,1.90
3/6/2025 0:00:00,"XLY",4.90,4.00,6.00,1.90
3/7/2025 0:00:00,"XLY",4.90,4.00,6.00,1.90
3/10/2025 0:00:00,"XLY",7.20,4.00,6.00,1.90
3/11/2025 0:00:00,"XLY",7.20,4.00,6.00,1.90
3/12/2025 0:00:00,"XLY",4.30,4.00,6.00,1.90
3/13/2025 0:00:00,"XLY",5.00,4.00,6.00,1.90
3/14/2025 0:00:00,"XLY",3.10,4.00,6.00,1.90
3/17/2025 0:00:00,"XLY",3.00,4.00,6.00,1.90
3/18/2025 0:00:00,"XLY",4.10,4.00,6.00,1.90
3/19/2025 0:00:00,"XLY",4.90,4.00,6.00,1.90
3/20/2025 0:00:00,"XLY",4.30,4.00,6.00,1.90
3/21/2025 0:00:00,"XLY",4.90,4.00,6.00,1.90
3/24/2025 0:00:00,"XLY",4.30,4.00,6.00,1.90
3/25/2025 0:00:00,"XLY",3.70,4.00,6.00,1.90
3/26/2025 0:00:00,"XLY",3.10,4.00,6.00,1.90
3/27/2025 0:00:00,"XLY",3.40,4.00,6.00,1.90
3/28/2025 0:00:00,"XLY",4.90,4.00,6.00,1.90
3/31/2025 0:00:00,"XLY",5.10,4.00,6.00,1.90
4/1/2025 0:00:00,"XLY",5.50,4.00,6.00,1.90
4/2/2025 0:00:00,"XLY",4.70,4.00,6.00,1.90
4/3/2025 0:00:00,"XLY",6.90,4.00,6.00,1.90
4/4/2025 0:00:00,"XLY",12.60,4.00,6.00,1.90
4/7/2025 0:00:00,"XLY",20.60,4.00,6.00,1.90
4/8/2025 0:00:00,"XLY",8.70,4.00,6.00,1.90
4/9/2025 0:00:00,"XLY",14.70,4.00,6.00,1.90
4/10/2025 0:00:00,"XLY",8.30,4.00,6.00,1.90
4/11/2025 0:00:00,"XLY",4.10,4.00,6.00,1.90
4/14/2025 0:00:00,"XLY",3.90,4.00,6.00,1.90
4/15/2025 0:00:00,"XLY",3.30,4.00,6.00,1.90
4/16/2025 0:00:00,"XLY",4.30,4.00,6.00,1.90
4/17/2025 0:00:00,"XLY",3.80,4.00,6.00,1.90
4/21/2025 0:00:00,"XLY",4.90,4.00,6.00,1.90
4/22/2025 0:00:00,"XLY",4.30,4.00,6.00,1.90
4/23/2025 0:00:00,"XLY",4.50,4.00,6.00,1.90
4/24/2025 0:00:00,"XLY",2.70,4.00,6.00,1.90
4/25/2025 0:00:00,"XLY",3.00,4.00,6.00,1.90
4/28/2025 0:00:00,"XLY",2.80,4.00,6.00,1.90
4/29/2025 0:00:00,"XLY",2.60,4.00,6.00,1.90
4/30/2025 0:00:00,"XLY",2.90,4.00,6.00,1.90
5/1/2025 0:00:00,"XLY",3.70,4.00,6.00,1.90
5/2/2025 0:00:00,"XLY",3.70,4.00,6.00,1.90
5/5/2025 0:00:00,"XLY",2.30,4.00,6.00,1.90
5/6/2025 0:00:00,"XLY",2.40,4.00,6.00,1.90
5/7/2025 0:00:00,"XLY",2.70,4.00,6.00,1.90
5/8/2025 0:00:00,"XLY",3.20,4.00,6.00,1.90
5/9/2025 0:00:00,"XLY",2.60,4.00,6.00,1.90
5/12/2025 0:00:00,"XLY",4.80,4.00,6.00,1.90
5/13/2025 0:00:00,"XLY",5.70,4.00,6.00,1.90
5/14/2025 0:00:00,"XLY",3.60,4.00,6.00,1.90
5/15/2025 0:00:00,"XLY",4.20,4.00,6.00,1.90
5/16/2025 0:00:00,"XLY",3.00,4.00,6.00,1.90
5/19/2025 0:00:00,"XLY",3.50,4.00,6.00,1.90
5/20/2025 0:00:00,"XLY",3.50,4.00,6.00,1.90
5/21/2025 0:00:00,"XLY",5.20,4.00,6.00,1.90
5/22/2025 0:00:00,"XLY",4.50,4.00,6.00,1.90
5/23/2025 0:00:00,"XLY",3.70,4.00,6.00,1.90
5/27/2025 0:00:00,"XLY",3.90,4.00,6.00,1.90
5/28/2025 0:00:00,"XLY",3.80,4.00,6.00,1.90
5/29/2025 0:00:00,"XLY",4.00,4.00,6.00,1.90
5/30/2025 0:00:00,"XLY",5.10,4.00,6.00,1.90
6/2/2025 0:00:00,"XLY",4.40,4.00,6.00,1.90
6/3/2025 0:00:00,"XLY",3.90,4.00,6.00,1.90
6/4/2025 0:00:00,"XLY",3.80,4.00,6.00,1.90
6/5/2025 0:00:00,"XLY",6.00,4.00,6.00,1.90
6/6/2025 0:00:00,"XLY",5.00,4.00,6.00,1.90
6/9/2025 0:00:00,"XLY",5.30,4.00,6.00,1.90
6/10/2025 0:00:00,"XLY",4.30,4.00,6.00,1.90
6/11/2025 0:00:00,"XLY",3.40,4.00,6.00,1.90
6/12/2025 0:00:00,"XLY",2.70,4.00,6.00,1.90
6/13/2025 0:00:00,"XLY",5.10,4.00,6.00,1.90
6/16/2025 0:00:00,"XLY",2.40,4.00,6.00,1.90
6/17/2025 0:00:00,"XLY",4.20,4.00,6.00,1.90
6/18/2025 0:00:00,"XLY",3.70,4.00,6.00,1.90
6/20/2025 0:00:00,"XLY",4.90,4.00,6.00,1.90
6/23/2025 0:00:00,"XLY",6.30,4.00,6.00,1.90
6/24/2025 0:00:00,"XLY",4.30,4.00,6.00,1.90
6/25/2025 0:00:00,"XLY",4.70,4.00,6.00,1.90
6/26/2025 0:00:00,"XLY",3.80,4.00,6.00,1.90
6/27/2025 0:00:00,"XLY",4.50,4.00,6.00,1.90
6/30/2025 0:00:00,"XLY",3.50,4.00,6.00,1.90
7/1/2025 0:00:00,"XLY",6.50,4.00,6.00,1.90
7/2/2025 0:00:00,"XLY",6.20,4.00,6.00,1.90
7/3/2025 0:00:00,"XLY",3.50,4.00,6.00,1.90
7/7/2025 0:00:00,"XLY",5.00,4.00,6.00,1.90
7/8/2025 0:00:00,"XLY",3.40,4.00,6.00,1.90
7/9/2025 0:00:00,"XLY",2.40,4.00,6.00,1.90
7/10/2025 0:00:00,"XLY",3.80,4.00,6.00,1.90
7/11/2025 0:00:00,"XLY",3.30,4.00,6.00,1.90
7/14/2025 0:00:00,"XLY",3.60,4.00,6.00,1.90
7/15/2025 0:00:00,"XLY",5.10,4.00,6.00,1.90
7/16/2025 0:00:00,"XLY",7.00,4.00,6.00,1.90
7/17/2025 0:00:00,"XLY",3.90,4.00,6.00,1.90
7/18/2025 0:00:00,"XLY",5.60,4.00,6.00,1.90
7/21/2025 0:00:00,"XLY",4.90,4.00,6.00,1.90
7/22/2025 0:00:00,"XLY",5.50,4.00,6.00,1.90
7/23/2025 0:00:00,"XLY",5.00,4.00,6.00,1.90
7/24/2025 0:00:00,"XLY",7.60,4.00,6.00,1.90
7/25/2025 0:00:00,"XLY",6.10,4.00,6.00,1.90
7/28/2025 0:00:00,"XLY",5.70,4.00,6.00,1.90
7/29/2025 0:00:00,"XLY",5.50,4.00,6.00,1.90
7/30/2025 0:00:00,"XLY",6.90,4.00,6.00,1.90
7/31/2025 0:00:00,"XLY",6.90,4.00,6.00,1.90
8/1/2025 0:00:00,"XLY",11.30,4.00,6.00,1.90
8/4/2025 0:00:00,"XLY",6.30,4.00,6.00,1.90
8/5/2025 0:00:00,"XLY",5.50,4.00,6.00,1.90
8/6/2025 0:00:00,"XLY",5.90,4.00,6.00,1.90
8/7/2025 0:00:00,"XLY",6.10,4.00,6.00,1.90
8/8/2025 0:00:00,"XLY",5.10,4.00,6.00,1.90
8/11/2025 0:00:00,"XLY",4.80,4.00,6.00,1.90
8/12/2025 0:00:00,"XLY",4.90,4.00,6.00,1.90
8/13/2025 0:00:00,"XLY",6.30,4.00,6.00,1.90
8/14/2025 0:00:00,"XLY",5.60,4.00,6.00,1.90
8/15/2025 0:00:00,"XLY",4.70,4.00,6.00,1.90
8/18/2025 0:00:00,"XLY",4.60,4.00,6.00,1.90
8/19/2025 0:00:00,"XLY",5.90,4.00,6.00,1.90
8/20/2025 0:00:00,"XLY",7.70,4.00,6.00,1.90
8/21/2025 0:00:00,"XLY",5.10,4.00,6.00,1.90
8/22/2025 0:00:00,"XLY",7.50,4.00,6.00,1.90
8/25/2025 0:00:00,"XLY",4.90,4.00,6.00,1.90
8/26/2025 0:00:00,"XLY",5.40,4.00,6.00,1.90
8/27/2025 0:00:00,"XLY",4.40,4.00,6.00,1.90
8/28/2025 0:00:00,"XLY",4.10,4.00,6.00,1.90
8/29/2025 0:00:00,"XLY",5.90,4.00,6.00,1.90
8/1/2024 0:00:00,"XLC",7.50,4.80,7.20,2.40
8/2/2024 0:00:00,"XLC",9.10,4.80,7.20,2.40
8/5/2024 0:00:00,"XLC",10.80,4.80,7.20,2.40
8/6/2024 0:00:00,"XLC",9.10,4.80,7.20,2.40
8/7/2024 0:00:00,"XLC",8.60,4.80,7.20,2.40
8/8/2024 0:00:00,"XLC",7.60,4.80,7.20,2.40
8/9/2024 0:00:00,"XLC",4.40,4.80,7.20,2.40
8/12/2024 0:00:00,"XLC",3.10,4.80,7.20,2.40
8/13/2024 0:00:00,"XLC",4.20,4.80,7.20,2.40
8/14/2024 0:00:00,"XLC",4.10,4.80,7.20,2.40
8/15/2024 0:00:00,"XLC",3.70,4.80,7.20,2.40
8/16/2024 0:00:00,"XLC",3.90,4.80,7.20,2.40
8/19/2024 0:00:00,"XLC",2.80,4.80,7.20,2.40
8/20/2024 0:00:00,"XLC",3.40,4.80,7.20,2.40
8/21/2024 0:00:00,"XLC",3.30,4.80,7.20,2.40
8/22/2024 0:00:00,"XLC",3.00,4.80,7.20,2.40
8/23/2024 0:00:00,"XLC",3.00,4.80,7.20,2.40
8/26/2024 0:00:00,"XLC",3.00,4.80,7.20,2.40
8/27/2024 0:00:00,"XLC",2.60,4.80,7.20,2.40
8/28/2024 0:00:00,"XLC",3.20,4.80,7.20,2.40
8/29/2024 0:00:00,"XLC",3.20,4.80,7.20,2.40
8/30/2024 0:00:00,"XLC",3.10,4.80,7.20,2.40
9/3/2024 0:00:00,"XLC",5.60,4.80,7.20,2.40
9/4/2024 0:00:00,"XLC",5.20,4.80,7.20,2.40
9/5/2024 0:00:00,"XLC",3.60,4.80,7.20,2.40
9/6/2024 0:00:00,"XLC",4.40,4.80,7.20,2.40
9/9/2024 0:00:00,"XLC",4.10,4.80,7.20,2.40
9/10/2024 0:00:00,"XLC",3.90,4.80,7.20,2.40
9/11/2024 0:00:00,"XLC",5.50,4.80,7.20,2.40
9/12/2024 0:00:00,"XLC",4.70,4.80,7.20,2.40
9/13/2024 0:00:00,"XLC",3.00,4.80,7.20,2.40
9/16/2024 0:00:00,"XLC",3.30,4.80,7.20,2.40
9/17/2024 0:00:00,"XLC",4.10,4.80,7.20,2.40
9/18/2024 0:00:00,"XLC",5.00,4.80,7.20,2.40
9/19/2024 0:00:00,"XLC",4.00,4.80,7.20,2.40
9/20/2024 0:00:00,"XLC",5.90,4.80,7.20,2.40
9/23/2024 0:00:00,"XLC",3.40,4.80,7.20,2.40
9/24/2024 0:00:00,"XLC",2.70,4.80,7.20,2.40
9/25/2024 0:00:00,"XLC",2.70,4.80,7.20,2.40
9/26/2024 0:00:00,"XLC",2.20,4.80,7.20,2.40
9/27/2024 0:00:00,"XLC",2.50,4.80,7.20,2.40
9/30/2024 0:00:00,"XLC",3.30,4.80,7.20,2.40
10/1/2024 0:00:00,"XLC",4.90,4.80,7.20,2.40
10/2/2024 0:00:00,"XLC",5.00,4.80,7.20,2.40
10/3/2024 0:00:00,"XLC",5.10,4.80,7.20,2.40
10/4/2024 0:00:00,"XLC",3.30,4.80,7.20,2.40
10/7/2024 0:00:00,"XLC",2.50,4.80,7.20,2.40
10/8/2024 0:00:00,"XLC",3.80,4.80,7.20,2.40
10/9/2024 0:00:00,"XLC",2.40,4.80,7.20,2.40
10/10/2024 0:00:00,"XLC",3.10,4.80,7.20,2.40
10/11/2024 0:00:00,"XLC",1.90,4.80,7.20,2.40
10/14/2024 0:00:00,"XLC",3.40,4.80,7.20,2.40
10/15/2024 0:00:00,"XLC",3.40,4.80,7.20,2.40
10/16/2024 0:00:00,"XLC",3.20,4.80,7.20,2.40
10/17/2024 0:00:00,"XLC",2.20,4.80,7.20,2.40
10/18/2024 0:00:00,"XLC",2.70,4.80,7.20,2.40
10/21/2024 0:00:00,"XLC",2.90,4.80,7.20,2.40
10/22/2024 0:00:00,"XLC",3.40,4.80,7.20,2.40
10/23/2024 0:00:00,"XLC",3.00,4.80,7.20,2.40
10/24/2024 0:00:00,"XLC",2.00,4.80,7.20,2.40
10/25/2024 0:00:00,"XLC",2.90,4.80,7.20,2.40
10/28/2024 0:00:00,"XLC",2.10,4.80,7.20,2.40
10/29/2024 0:00:00,"XLC",3.80,4.80,7.20,2.40
10/30/2024 0:00:00,"XLC",4.90,4.80,7.20,2.40
10/31/2024 0:00:00,"XLC",4.80,4.80,7.20,2.40
11/1/2024 0:00:00,"XLC",5.70,4.80,7.20,2.40
11/4/2024 0:00:00,"XLC",3.00,4.80,7.20,2.40
11/5/2024 0:00:00,"XLC",3.10,4.80,7.20,2.40
11/6/2024 0:00:00,"XLC",5.50,4.80,7.20,2.40
11/7/2024 0:00:00,"XLC",5.30,4.80,7.20,2.40
11/8/2024 0:00:00,"XLC",3.20,4.80,7.20,2.40
11/11/2024 0:00:00,"XLC",2.60,4.80,7.20,2.40
11/12/2024 0:00:00,"XLC",3.30,4.80,7.20,2.40
11/13/2024 0:00:00,"XLC",2.90,4.80,7.20,2.40
11/14/2024 0:00:00,"XLC",3.20,4.80,7.20,2.40
11/15/2024 0:00:00,"XLC",3.50,4.80,7.20,2.40
11/18/2024 0:00:00,"XLC",3.90,4.80,7.20,2.40
11/19/2024 0:00:00,"XLC",3.20,4.80,7.20,2.40
11/20/2024 0:00:00,"XLC",3.10,4.80,7.20,2.40
11/21/2024 0:00:00,"XLC",3.80,4.80,7.20,2.40
11/22/2024 0:00:00,"XLC",3.30,4.80,7.20,2.40
11/25/2024 0:00:00,"XLC",4.40,4.80,7.20,2.40
11/26/2024 0:00:00,"XLC",2.50,4.80,7.20,2.40
11/27/2024 0:00:00,"XLC",2.40,4.80,7.20,2.40
11/29/2024 0:00:00,"XLC",2.00,4.80,7.20,2.40
12/2/2024 0:00:00,"XLC",5.00,4.80,7.20,2.40
12/3/2024 0:00:00,"XLC",3.10,4.80,7.20,2.40
12/4/2024 0:00:00,"XLC",2.60,4.80,7.20,2.40
12/5/2024 0:00:00,"XLC",2.50,4.80,7.20,2.40
12/6/2024 0:00:00,"XLC",4.40,4.80,7.20,2.40
12/9/2024 0:00:00,"XLC",5.00,4.80,7.20,2.40
12/10/2024 0:00:00,"XLC",5.10,4.80,7.20,2.40
12/11/2024 0:00:00,"XLC",4.00,4.80,7.20,2.40
12/12/2024 0:00:00,"XLC",2.90,4.80,7.20,2.40
12/13/2024 0:00:00,"XLC",3.40,4.80,7.20,2.40
12/16/2024 0:00:00,"XLC",4.20,4.80,7.20,2.40
12/17/2024 0:00:00,"XLC",4.70,4.80,7.20,2.40
12/18/2024 0:00:00,"XLC",6.40,4.80,7.20,2.40
12/19/2024 0:00:00,"XLC",5.00,4.80,7.20,2.40
12/20/2024 0:00:00,"XLC",6.30,4.80,7.20,2.40
12/23/2024 0:00:00,"XLC",3.80,4.80,7.20,2.40
12/24/2024 0:00:00,"XLC",1.60,4.80,7.20,2.40
12/26/2024 0:00:00,"XLC",3.50,4.80,7.20,2.40
12/27/2024 0:00:00,"XLC",4.10,4.80,7.20,2.40
12/30/2024 0:00:00,"XLC",3.20,4.80,7.20,2.40
12/31/2024 0:00:00,"XLC",3.60,4.80,7.20,2.40
1/2/2025 0:00:00,"XLC",6.90,4.80,7.20,2.40
1/3/2025 0:00:00,"XLC",5.50,4.80,7.20,2.40
1/6/2025 0:00:00,"XLC",5.30,4.80,7.20,2.40
1/7/2025 0:00:00,"XLC",5.10,4.80,7.20,2.40
1/8/2025 0:00:00,"XLC",4.60,4.80,7.20,2.40
1/10/2025 0:00:00,"XLC",4.80,4.80,7.20,2.40
1/13/2025 0:00:00,"XLC",7.00,4.80,7.20,2.40
1/14/2025 0:00:00,"XLC",4.20,4.80,7.20,2.40
1/15/2025 0:00:00,"XLC",4.10,4.80,7.20,2.40
1/16/2025 0:00:00,"XLC",2.90,4.80,7.20,2.40
1/17/2025 0:00:00,"XLC",3.10,4.80,7.20,2.40
1/21/2025 0:00:00,"XLC",4.80,4.80,7.20,2.40
1/22/2025 0:00:00,"XLC",5.40,4.80,7.20,2.40
1/23/2025 0:00:00,"XLC",3.70,4.80,7.20,2.40
1/24/2025 0:00:00,"XLC",3.40,4.80,7.20,2.40
1/27/2025 0:00:00,"XLC",9.40,4.80,7.20,2.40
1/28/2025 0:00:00,"XLC",5.40,4.80,7.20,2.40
1/29/2025 0:00:00,"XLC",4.80,4.80,7.20,2.40
1/30/2025 0:00:00,"XLC",5.10,4.80,7.20,2.40
1/31/2025 0:00:00,"XLC",9.10,4.80,7.20,2.40
2/3/2025 0:00:00,"XLC",7.20,4.80,7.20,2.40
2/4/2025 0:00:00,"XLC",5.50,4.80,7.20,2.40
2/5/2025 0:00:00,"XLC",6.10,4.80,7.20,2.40
2/6/2025 0:00:00,"XLC",2.90,4.80,7.20,2.40
