"Date","Ticker","Rvol","Rvol_avg","Rvol_hi","Rvol_low"
8/29/2025 0:00:00,"XLY","0.1793","0.2305","0.3305","0.1305"
8/1/2024 0:00:00,"XLC","0.1747","0.1695","0.2587","0.0803"
8/2/2024 0:00:00,"XLC","0.1837","0.1695","0.2587","0.0803"
8/5/2024 0:00:00,"XLC","0.1935","0.1695","0.2587","0.0803"
8/6/2024 0:00:00,"XLC","0.1987","0.1695","0.2587","0.0803"
8/7/2024 0:00:00,"XLC","0.1981","0.1695","0.2587","0.0803"
8/8/2024 0:00:00,"XLC","0.2106","0.1695","0.2587","0.0803"
8/9/2024 0:00:00,"XLC","0.2088","0.1695","0.2587","0.0803"
8/12/2024 0:00:00,"XLC","0.2098","0.1695","0.2587","0.0803"
8/13/2024 0:00:00,"XLC","0.2148","0.1695","0.2587","0.0803"
8/14/2024 0:00:00,"XLC","0.2152","0.1695","0.2587","0.0803"
8/15/2024 0:00:00,"XLC","0.2112","0.1695","0.2587","0.0803"
8/16/2024 0:00:00,"XLC","0.2114","0.1695","0.2587","0.0803"
8/19/2024 0:00:00,"XLC","0.2138","0.1695","0.2587","0.0803"
8/20/2024 0:00:00,"XLC","0.2136","0.1695","0.2587","0.0803"
8/21/2024 0:00:00,"XLC","0.2137","0.1695","0.2587","0.0803"
8/22/2024 0:00:00,"XLC","0.1918","0.1695","0.2587","0.0803"
8/23/2024 0:00:00,"XLC","0.1857","0.1695","0.2587","0.0803"
8/26/2024 0:00:00,"XLC","0.1769","0.1695","0.2587","0.0803"
8/27/2024 0:00:00,"XLC","0.1759","0.1695","0.2587","0.0803"
8/28/2024 0:00:00,"XLC","0.1780","0.1695","0.2587","0.0803"
8/29/2024 0:00:00,"XLC","0.1739","0.1695","0.2587","0.0803"
8/30/2024 0:00:00,"XLC","0.1748","0.1695","0.2587","0.0803"
9/3/2024 0:00:00,"XLC","0.1776","0.1695","0.2587","0.0803"
9/4/2024 0:00:00,"XLC","0.1430","0.1695","0.2587","0.0803"
9/5/2024 0:00:00,"XLC","0.1385","0.1695","0.2587","0.0803"
9/6/2024 0:00:00,"XLC","0.1575","0.1695","0.2587","0.0803"
9/9/2024 0:00:00,"XLC","0.1421","0.1695","0.2587","0.0803"
9/10/2024 0:00:00,"XLC","0.1386","0.1695","0.2587","0.0803"
9/11/2024 0:00:00,"XLC","0.1375","0.1695","0.2587","0.0803"
9/12/2024 0:00:00,"XLC","0.1454","0.1695","0.2587","0.0803"
9/13/2024 0:00:00,"XLC","0.1472","0.1695","0.2587","0.0803"
9/16/2024 0:00:00,"XLC","0.1483","0.1695","0.2587","0.0803"
9/17/2024 0:00:00,"XLC","0.1481","0.1695","0.2587","0.0803"
9/18/2024 0:00:00,"XLC","0.1432","0.1695","0.2587","0.0803"
9/19/2024 0:00:00,"XLC","0.1503","0.1695","0.2587","0.0803"
9/20/2024 0:00:00,"XLC","0.1498","0.1695","0.2587","0.0803"
9/23/2024 0:00:00,"XLC","0.1469","0.1695","0.2587","0.0803"
9/24/2024 0:00:00,"XLC","0.1459","0.1695","0.2587","0.0803"
9/25/2024 0:00:00,"XLC","0.1465","0.1695","0.2587","0.0803"
9/26/2024 0:00:00,"XLC","0.1471","0.1695","0.2587","0.0803"
9/27/2024 0:00:00,"XLC","0.1452","0.1695","0.2587","0.0803"
9/30/2024 0:00:00,"XLC","0.1448","0.1695","0.2587","0.0803"
10/1/2024 0:00:00,"XLC","0.1439","0.1695","0.2587","0.0803"
10/2/2024 0:00:00,"XLC","0.1253","0.1695","0.2587","0.0803"
10/3/2024 0:00:00,"XLC","0.1245","0.1695","0.2587","0.0803"
10/4/2024 0:00:00,"XLC","0.1280","0.1695","0.2587","0.0803"
10/7/2024 0:00:00,"XLC","0.1116","0.1695","0.2587","0.0803"
10/8/2024 0:00:00,"XLC","0.1132","0.1695","0.2587","0.0803"
10/9/2024 0:00:00,"XLC","0.1130","0.1695","0.2587","0.0803"
10/10/2024 0:00:00,"XLC","0.1191","0.1695","0.2587","0.0803"
10/11/2024 0:00:00,"XLC","0.1060","0.1695","0.2587","0.0803"
10/14/2024 0:00:00,"XLC","0.1030","0.1695","0.2587","0.0803"
10/15/2024 0:00:00,"XLC","0.0985","0.1695","0.2587","0.0803"
10/16/2024 0:00:00,"XLC","0.0987","0.1695","0.2587","0.0803"
10/17/2024 0:00:00,"XLC","0.1009","0.1695","0.2587","0.0803"
10/18/2024 0:00:00,"XLC","0.0937","0.1695","0.2587","0.0803"
10/21/2024 0:00:00,"XLC","0.0954","0.1695","0.2587","0.0803"
10/22/2024 0:00:00,"XLC","0.0952","0.1695","0.2587","0.0803"
10/23/2024 0:00:00,"XLC","0.0988","0.1695","0.2587","0.0803"
10/24/2024 0:00:00,"XLC","0.0984","0.1695","0.2587","0.0803"
10/25/2024 0:00:00,"XLC","0.0971","0.1695","0.2587","0.0803"
10/28/2024 0:00:00,"XLC","0.0973","0.1695","0.2587","0.0803"
10/29/2024 0:00:00,"XLC","0.1011","0.1695","0.2587","0.0803"
10/30/2024 0:00:00,"XLC","0.1026","0.1695","0.2587","0.0803"
10/31/2024 0:00:00,"XLC","0.1074","0.1695","0.2587","0.0803"
11/1/2024 0:00:00,"XLC","0.1066","0.1695","0.2587","0.0803"
11/4/2024 0:00:00,"XLC","0.1016","0.1695","0.2587","0.0803"
11/5/2024 0:00:00,"XLC","0.0938","0.1695","0.2587","0.0803"
11/6/2024 0:00:00,"XLC","0.1201","0.1695","0.2587","0.0803"
11/7/2024 0:00:00,"XLC","0.1251","0.1695","0.2587","0.0803"
11/8/2024 0:00:00,"XLC","0.1227","0.1695","0.2587","0.0803"
11/11/2024 0:00:00,"XLC","0.1223","0.1695","0.2587","0.0803"
11/12/2024 0:00:00,"XLC","0.1222","0.1695","0.2587","0.0803"
11/13/2024 0:00:00,"XLC","0.1226","0.1695","0.2587","0.0803"
11/14/2024 0:00:00,"XLC","0.1228","0.1695","0.2587","0.0803"
11/15/2024 0:00:00,"XLC","0.1449","0.1695","0.2587","0.0803"
11/18/2024 0:00:00,"XLC","0.1462","0.1695","0.2587","0.0803"
11/19/2024 0:00:00,"XLC","0.1449","0.1695","0.2587","0.0803"
11/20/2024 0:00:00,"XLC","0.1452","0.1695","0.2587","0.0803"
11/21/2024 0:00:00,"XLC","0.1415","0.1695","0.2587","0.0803"
11/22/2024 0:00:00,"XLC","0.1428","0.1695","0.2587","0.0803"
11/25/2024 0:00:00,"XLC","0.1430","0.1695","0.2587","0.0803"
11/26/2024 0:00:00,"XLC","0.1426","0.1695","0.2587","0.0803"
11/27/2024 0:00:00,"XLC","0.1409","0.1695","0.2587","0.0803"
11/29/2024 0:00:00,"XLC","0.1407","0.1695","0.2587","0.0803"
12/2/2024 0:00:00,"XLC","0.1354","0.1695","0.2587","0.0803"
12/3/2024 0:00:00,"XLC","0.1362","0.1695","0.2587","0.0803"
12/4/2024 0:00:00,"XLC","0.1339","0.1695","0.2587","0.0803"
12/5/2024 0:00:00,"XLC","0.1331","0.1695","0.2587","0.0803"
12/6/2024 0:00:00,"XLC","0.1118","0.1695","0.2587","0.0803"
12/9/2024 0:00:00,"XLC","0.1335","0.1695","0.2587","0.0803"
12/10/2024 0:00:00,"XLC","0.1407","0.1695","0.2587","0.0803"
12/11/2024 0:00:00,"XLC","0.1487","0.1695","0.2587","0.0803"
12/12/2024 0:00:00,"XLC","0.1485","0.1695","0.2587","0.0803"
12/13/2024 0:00:00,"XLC","0.1566","0.1695","0.2587","0.0803"
12/16/2024 0:00:00,"XLC","0.1564","0.1695","0.2587","0.0803"
12/17/2024 0:00:00,"XLC","0.1389","0.1695","0.2587","0.0803"
12/18/2024 0:00:00,"XLC","0.1741","0.1695","0.2587","0.0803"
12/19/2024 0:00:00,"XLC","0.1732","0.1695","0.2587","0.0803"
12/20/2024 0:00:00,"XLC","0.1728","0.1695","0.2587","0.0803"
12/23/2024 0:00:00,"XLC","0.1727","0.1695","0.2587","0.0803"
12/24/2024 0:00:00,"XLC","0.1750","0.1695","0.2587","0.0803"
12/26/2024 0:00:00,"XLC","0.1746","0.1695","0.2587","0.0803"
12/27/2024 0:00:00,"XLC","0.1774","0.1695","0.2587","0.0803"
12/30/2024 0:00:00,"XLC","0.1812","0.1695","0.2587","0.0803"
12/31/2024 0:00:00,"XLC","0.1802","0.1695","0.2587","0.0803"
1/2/2025 0:00:00,"XLC","0.1785","0.1695","0.2587","0.0803"
1/3/2025 0:00:00,"XLC","0.1774","0.1695","0.2587","0.0803"
1/6/2025 0:00:00,"XLC","0.1818","0.1695","0.2587","0.0803"
1/7/2025 0:00:00,"XLC","0.1854","0.1695","0.2587","0.0803"
1/8/2025 0:00:00,"XLC","0.1823","0.1695","0.2587","0.0803"
1/10/2025 0:00:00,"XLC","0.1746","0.1695","0.2587","0.0803"
1/13/2025 0:00:00,"XLC","0.1635","0.1695","0.2587","0.0803"
1/14/2025 0:00:00,"XLC","0.1492","0.1695","0.2587","0.0803"
1/15/2025 0:00:00,"XLC","0.1630","0.1695","0.2587","0.0803"
1/16/2025 0:00:00,"XLC","0.1598","0.1695","0.2587","0.0803"
1/17/2025 0:00:00,"XLC","0.1629","0.1695","0.2587","0.0803"
1/21/2025 0:00:00,"XLC","0.1657","0.1695","0.2587","0.0803"
1/22/2025 0:00:00,"XLC","0.1353","0.1695","0.2587","0.0803"
1/23/2025 0:00:00,"XLC","0.1348","0.1695","0.2587","0.0803"
1/24/2025 0:00:00,"XLC","0.1368","0.1695","0.2587","0.0803"
1/27/2025 0:00:00,"XLC","0.1374","0.1695","0.2587","0.0803"
1/28/2025 0:00:00,"XLC","0.1349","0.1695","0.2587","0.0803"
1/29/2025 0:00:00,"XLC","0.1351","0.1695","0.2587","0.0803"
1/30/2025 0:00:00,"XLC","0.1299","0.1695","0.2587","0.0803"
1/31/2025 0:00:00,"XLC","0.1220","0.1695","0.2587","0.0803"
2/3/2025 0:00:00,"XLC","0.1201","0.1695","0.2587","0.0803"
2/4/2025 0:00:00,"XLC","0.1219","0.1695","0.2587","0.0803"
2/5/2025 0:00:00,"XLC","0.1288","0.1695","0.2587","0.0803"
2/6/2025 0:00:00,"XLC","0.1253","0.1695","0.2587","0.0803"
2/7/2025 0:00:00,"XLC","0.1170","0.1695","0.2587","0.0803"
2/10/2025 0:00:00,"XLC","0.1133","0.1695","0.2587","0.0803"
2/11/2025 0:00:00,"XLC","0.0931","0.1695","0.2587","0.0803"
2/12/2025 0:00:00,"XLC","0.0928","0.1695","0.2587","0.0803"
2/13/2025 0:00:00,"XLC","0.0929","0.1695","0.2587","0.0803"
2/14/2025 0:00:00,"XLC","0.0825","0.1695","0.2587","0.0803"
2/18/2025 0:00:00,"XLC","0.0811","0.1695","0.2587","0.0803"
2/19/2025 0:00:00,"XLC","0.0798","0.1695","0.2587","0.0803"
2/20/2025 0:00:00,"XLC","0.0820","0.1695","0.2587","0.0803"
2/21/2025 0:00:00,"XLC","0.0963","0.1695","0.2587","0.0803"
2/24/2025 0:00:00,"XLC","0.0963","0.1695","0.2587","0.0803"
2/25/2025 0:00:00,"XLC","0.1085","0.1695","0.2587","0.0803"
2/26/2025 0:00:00,"XLC","0.1075","0.1695","0.2587","0.0803"
2/27/2025 0:00:00,"XLC","0.1114","0.1695","0.2587","0.0803"
2/28/2025 0:00:00,"XLC","0.1219","0.1695","0.2587","0.0803"
3/3/2025 0:00:00,"XLC","0.1268","0.1695","0.2587","0.0803"
3/4/2025 0:00:00,"XLC","0.1282","0.1695","0.2587","0.0803"
3/5/2025 0:00:00,"XLC","0.1366","0.1695","0.2587","0.0803"
3/6/2025 0:00:00,"XLC","0.1448","0.1695","0.2587","0.0803"
3/7/2025 0:00:00,"XLC","0.1445","0.1695","0.2587","0.0803"
3/10/2025 0:00:00,"XLC","0.1655","0.1695","0.2587","0.0803"
3/11/2025 0:00:00,"XLC","0.1709","0.1695","0.2587","0.0803"
3/12/2025 0:00:00,"XLC","0.1712","0.1695","0.2587","0.0803"
3/13/2025 0:00:00,"XLC","0.1808","0.1695","0.2587","0.0803"
3/14/2025 0:00:00,"XLC","0.1961","0.1695","0.2587","0.0803"
3/17/2025 0:00:00,"XLC","0.1925","0.1695","0.2587","0.0803"
3/18/2025 0:00:00,"XLC","0.1926","0.1695","0.2587","0.0803"
3/19/2025 0:00:00,"XLC","0.2006","0.1695","0.2587","0.0803"
3/20/2025 0:00:00,"XLC","0.1999","0.1695","0.2587","0.0803"
3/21/2025 0:00:00,"XLC","0.2039","0.1695","0.2587","0.0803"
3/24/2025 0:00:00,"XLC","0.2059","0.1695","0.2587","0.0803"
3/25/2025 0:00:00,"XLC","0.2117","0.1695","0.2587","0.0803"
3/26/2025 0:00:00,"XLC","0.2078","0.1695","0.2587","0.0803"
3/27/2025 0:00:00,"XLC","0.2080","0.1695","0.2587","0.0803"
3/28/2025 0:00:00,"XLC","0.2290","0.1695","0.2587","0.0803"
3/31/2025 0:00:00,"XLC","0.2237","0.1695","0.2587","0.0803"
4/1/2025 0:00:00,"XLC","0.2223","0.1695","0.2587","0.0803"
4/2/2025 0:00:00,"XLC","0.2221","0.1695","0.2587","0.0803"
4/3/2025 0:00:00,"XLC","0.2628","0.1695","0.2587","0.0803"
4/4/2025 0:00:00,"XLC","0.3213","0.1695","0.2587","0.0803"
4/7/2025 0:00:00,"XLC","0.3193","0.1695","0.2587","0.0803"
4/8/2025 0:00:00,"XLC","0.3133","0.1695","0.2587","0.0803"
4/9/2025 0:00:00,"XLC","0.4415","0.1695","0.2587","0.0803"
4/10/2025 0:00:00,"XLC","0.4560","0.1695","0.2587","0.0803"
4/11/2025 0:00:00,"XLC","0.4531","0.1695","0.2587","0.0803"
4/14/2025 0:00:00,"XLC","0.4484","0.1695","0.2587","0.0803"
4/15/2025 0:00:00,"XLC","0.4475","0.1695","0.2587","0.0803"
4/16/2025 0:00:00,"XLC","0.4540","0.1695","0.2587","0.0803"
4/17/2025 0:00:00,"XLC","0.4522","0.1695","0.2587","0.0803"
4/21/2025 0:00:00,"XLC","0.4570","0.1695","0.2587","0.0803"
4/22/2025 0:00:00,"XLC","0.4672","0.1695","0.2587","0.0803"
4/23/2025 0:00:00,"XLC","0.4694","0.1695","0.2587","0.0803"
4/24/2025 0:00:00,"XLC","0.4731","0.1695","0.2587","0.0803"
4/25/2025 0:00:00,"XLC","0.4737","0.1695","0.2587","0.0803"
4/28/2025 0:00:00,"XLC","0.4741","0.1695","0.2587","0.0803"
4/29/2025 0:00:00,"XLC","0.4638","0.1695","0.2587","0.0803"
4/30/2025 0:00:00,"XLC","0.4630","0.1695","0.2587","0.0803"
5/1/2025 0:00:00,"XLC","0.4634","0.1695","0.2587","0.0803"
5/2/2025 0:00:00,"XLC","0.4665","0.1695","0.2587","0.0803"
5/5/2025 0:00:00,"XLC","0.4356","0.1695","0.2587","0.0803"
5/6/2025 0:00:00,"XLC","0.3742","0.1695","0.2587","0.0803"
5/7/2025 0:00:00,"XLC","0.3748","0.1695","0.2587","0.0803"
5/8/2025 0:00:00,"XLC","0.3684","0.1695","0.2587","0.0803"
5/9/2025 0:00:00,"XLC","0.2334","0.1695","0.2587","0.0803"
5/12/2025 0:00:00,"XLC","0.1998","0.1695","0.2587","0.0803"
5/13/2025 0:00:00,"XLC","0.2002","0.1695","0.2587","0.0803"
5/14/2025 0:00:00,"XLC","0.2000","0.1695","0.2587","0.0803"
5/15/2025 0:00:00,"XLC","0.1999","0.1695","0.2587","0.0803"
5/16/2025 0:00:00,"XLC","0.1633","0.1695","0.2587","0.0803"
5/19/2025 0:00:00,"XLC","0.1642","0.1695","0.2587","0.0803"
5/20/2025 0:00:00,"XLC","0.1316","0.1695","0.2587","0.0803"
5/21/2025 0:00:00,"XLC","0.1211","0.1695","0.2587","0.0803"
5/22/2025 0:00:00,"XLC","0.1171","0.1695","0.2587","0.0803"
5/23/2025 0:00:00,"XLC","0.1064","0.1695","0.2587","0.0803"
5/27/2025 0:00:00,"XLC","0.1152","0.1695","0.2587","0.0803"
5/28/2025 0:00:00,"XLC","0.1159","0.1695","0.2587","0.0803"
5/29/2025 0:00:00,"XLC","0.1216","0.1695","0.2587","0.0803"
5/30/2025 0:00:00,"XLC","0.1214","0.1695","0.2587","0.0803"
6/2/2025 0:00:00,"XLC","0.1213","0.1695","0.2587","0.0803"
6/3/2025 0:00:00,"XLC","0.1138","0.1695","0.2587","0.0803"
6/4/2025 0:00:00,"XLC","0.1148","0.1695","0.2587","0.0803"
6/5/2025 0:00:00,"XLC","0.1145","0.1695","0.2587","0.0803"
6/6/2025 0:00:00,"XLC","0.1189","0.1695","0.2587","0.0803"
6/9/2025 0:00:00,"XLC","0.1207","0.1695","0.2587","0.0803"
6/10/2025 0:00:00,"XLC","0.1217","0.1695","0.2587","0.0803"
6/11/2025 0:00:00,"XLC","0.1063","0.1695","0.2587","0.0803"
6/12/2025 0:00:00,"XLC","0.1089","0.1695","0.2587","0.0803"
6/13/2025 0:00:00,"XLC","0.1154","0.1695","0.2587","0.0803"
6/16/2025 0:00:00,"XLC","0.1279","0.1695","0.2587","0.0803"
6/17/2025 0:00:00,"XLC","0.1312","0.1695","0.2587","0.0803"
6/18/2025 0:00:00,"XLC","0.1312","0.1695","0.2587","0.0803"
6/20/2025 0:00:00,"XLC","0.1330","0.1695","0.2587","0.0803"
6/23/2025 0:00:00,"XLC","0.1335","0.1695","0.2587","0.0803"
6/24/2025 0:00:00,"XLC","0.1385","0.1695","0.2587","0.0803"
6/25/2025 0:00:00,"XLC","0.1366","0.1695","0.2587","0.0803"
6/26/2025 0:00:00,"XLC","0.1316","0.1695","0.2587","0.0803"
6/27/2025 0:00:00,"XLC","0.1353","0.1695","0.2587","0.0803"
6/30/2025 0:00:00,"XLC","0.1305","0.1695","0.2587","0.0803"
7/1/2025 0:00:00,"XLC","0.1355","0.1695","0.2587","0.0803"
7/2/2025 0:00:00,"XLC","0.1367","0.1695","0.2587","0.0803"
7/3/2025 0:00:00,"XLC","0.1356","0.1695","0.2587","0.0803"
7/7/2025 0:00:00,"XLC","0.1418","0.1695","0.2587","0.0803"
7/8/2025 0:00:00,"XLC","0.1425","0.1695","0.2587","0.0803"
7/9/2025 0:00:00,"XLC","0.1371","0.1695","0.2587","0.0803"
7/10/2025 0:00:00,"XLC","0.1373","0.1695","0.2587","0.0803"
7/11/2025 0:00:00,"XLC","0.1337","0.1695","0.2587","0.0803"
7/14/2025 0:00:00,"XLC","0.1370","0.1695","0.2587","0.0803"
7/15/2025 0:00:00,"XLC","0.1386","0.1695","0.2587","0.0803"
7/16/2025 0:00:00,"XLC","0.1325","0.1695","0.2587","0.0803"
7/17/2025 0:00:00,"XLC","0.1206","0.1695","0.2587","0.0803"
7/18/2025 0:00:00,"XLC","0.1170","0.1695","0.2587","0.0803"
7/21/2025 0:00:00,"XLC","0.1241","0.1695","0.2587","0.0803"
7/22/2025 0:00:00,"XLC","0.1207","0.1695","0.2587","0.0803"
7/23/2025 0:00:00,"XLC","0.1179","0.1695","0.2587","0.0803"
7/24/2025 0:00:00,"XLC","0.1112","0.1695","0.2587","0.0803"
7/25/2025 0:00:00,"XLC","0.1173","0.1695","0.2587","0.0803"
7/28/2025 0:00:00,"XLC","0.1129","0.1695","0.2587","0.0803"
7/29/2025 0:00:00,"XLC","0.1089","0.1695","0.2587","0.0803"
7/30/2025 0:00:00,"XLC","0.1054","0.1695","0.2587","0.0803"
7/31/2025 0:00:00,"XLC","0.1081","0.1695","0.2587","0.0803"
8/1/2025 0:00:00,"XLC","0.1155","0.1695","0.2587","0.0803"
8/4/2025 0:00:00,"XLC","0.1328","0.1695","0.2587","0.0803"
8/5/2025 0:00:00,"XLC","0.1312","0.1695","0.2587","0.0803"
8/6/2025 0:00:00,"XLC","0.1315","0.1695","0.2587","0.0803"
8/7/2025 0:00:00,"XLC","0.1322","0.1695","0.2587","0.0803"
8/8/2025 0:00:00,"XLC","0.1321","0.1695","0.2587","0.0803"
8/11/2025 0:00:00,"XLC","0.1305","0.1695","0.2587","0.0803"
8/12/2025 0:00:00,"XLC","0.1417","0.1695","0.2587","0.0803"
8/13/2025 0:00:00,"XLC","0.1371","0.1695","0.2587","0.0803"
8/14/2025 0:00:00,"XLC","0.1371","0.1695","0.2587","0.0803"
8/15/2025 0:00:00,"XLC","0.1370","0.1695","0.2587","0.0803"
8/18/2025 0:00:00,"XLC","0.1381","0.1695","0.2587","0.0803"
8/19/2025 0:00:00,"XLC","0.1341","0.1695","0.2587","0.0803"
8/20/2025 0:00:00,"XLC","0.1348","0.1695","0.2587","0.0803"
8/21/2025 0:00:00,"XLC","0.1339","0.1695","0.2587","0.0803"
8/22/2025 0:00:00,"XLC","0.1421","0.1695","0.2587","0.0803"
8/25/2025 0:00:00,"XLC","0.1369","0.1695","0.2587","0.0803"
8/26/2025 0:00:00,"XLC","0.1363","0.1695","0.2587","0.0803"
8/27/2025 0:00:00,"XLC","0.1310","0.1695","0.2587","0.0803"
8/28/2025 0:00:00,"XLC","0.1310","0.1695","0.2587","0.0803"
8/29/2025 0:00:00,"XLC","0.1294","0.1695","0.2587","0.0803"
8/1/2024 0:00:00,"XLF","0.1411","0.1820","0.2690","0.0950"
8/2/2024 0:00:00,"XLF","0.1679","0.1820","0.2690","0.0950"
8/5/2024 0:00:00,"XLF","0.1976","0.1820","0.2690","0.0950"
8/6/2024 0:00:00,"XLF","0.2058","0.1820","0.2690","0.0950"
8/7/2024 0:00:00,"XLF","0.2040","0.1820","0.2690","0.0950"
8/8/2024 0:00:00,"XLF","0.2113","0.1820","0.2690","0.0950"
8/9/2024 0:00:00,"XLF","0.2100","0.1820","0.2690","0.0950"
8/12/2024 0:00:00,"XLF","0.2105","0.1820","0.2690","0.0950"
8/13/2024 0:00:00,"XLF","0.2060","0.1820","0.2690","0.0950"
8/14/2024 0:00:00,"XLF","0.2067","0.1820","0.2690","0.0950"
8/15/2024 0:00:00,"XLF","0.2076","0.1820","0.2690","0.0950"
8/16/2024 0:00:00,"XLF","0.2046","0.1820","0.2690","0.0950"
8/19/2024 0:00:00,"XLF","0.2014","0.1820","0.2690","0.0950"
8/20/2024 0:00:00,"XLF","0.2014","0.1820","0.2690","0.0950"
8/21/2024 0:00:00,"XLF","0.2015","0.1820","0.2690","0.0950"
8/22/2024 0:00:00,"XLF","0.1951","0.1820","0.2690","0.0950"
8/23/2024 0:00:00,"XLF","0.1965","0.1820","0.2690","0.0950"
8/26/2024 0:00:00,"XLF","0.1902","0.1820","0.2690","0.0950"
8/27/2024 0:00:00,"XLF","0.1904","0.1820","0.2690","0.0950"
8/28/2024 0:00:00,"XLF","0.1870","0.1820","0.2690","0.0950"
8/29/2024 0:00:00,"XLF","0.1883","0.1820","0.2690","0.0950"
8/30/2024 0:00:00,"XLF","0.1808","0.1820","0.2690","0.0950"
9/3/2024 0:00:00,"XLF","0.1555","0.1820","0.2690","0.0950"
9/4/2024 0:00:00,"XLF","0.0995","0.1820","0.2690","0.0950"
9/5/2024 0:00:00,"XLF","0.1060","0.1820","0.2690","0.0950"
9/6/2024 0:00:00,"XLF","0.1239","0.1820","0.2690","0.0950"
9/9/2024 0:00:00,"XLF","0.1224","0.1820","0.2690","0.0950"
9/10/2024 0:00:00,"XLF","0.1306","0.1820","0.2690","0.0950"
9/11/2024 0:00:00,"XLF","0.1303","0.1820","0.2690","0.0950"
9/12/2024 0:00:00,"XLF","0.1285","0.1820","0.2690","0.0950"
9/13/2024 0:00:00,"XLF","0.1232","0.1820","0.2690","0.0950"
9/16/2024 0:00:00,"XLF","0.1267","0.1820","0.2690","0.0950"
9/17/2024 0:00:00,"XLF","0.1258","0.1820","0.2690","0.0950"
9/18/2024 0:00:00,"XLF","0.1260","0.1820","0.2690","0.0950"
9/19/2024 0:00:00,"XLF","0.1292","0.1820","0.2690","0.0950"
9/20/2024 0:00:00,"XLF","0.1289","0.1820","0.2690","0.0950"
9/23/2024 0:00:00,"XLF","0.1303","0.1820","0.2690","0.0950"
9/24/2024 0:00:00,"XLF","0.1319","0.1820","0.2690","0.0950"
9/25/2024 0:00:00,"XLF","0.1335","0.1820","0.2690","0.0950"
9/26/2024 0:00:00,"XLF","0.1335","0.1820","0.2690","0.0950"
9/27/2024 0:00:00,"XLF","0.1336","0.1820","0.2690","0.0950"
9/30/2024 0:00:00,"XLF","0.1306","0.1820","0.2690","0.0950"
10/1/2024 0:00:00,"XLF","0.1271","0.1820","0.2690","0.0950"
10/2/2024 0:00:00,"XLF","0.1248","0.1820","0.2690","0.0950"
10/3/2024 0:00:00,"XLF","0.1259","0.1820","0.2690","0.0950"
10/4/2024 0:00:00,"XLF","0.1334","0.1820","0.2690","0.0950"
10/7/2024 0:00:00,"XLF","0.1301","0.1820","0.2690","0.0950"
10/8/2024 0:00:00,"XLF","0.1214","0.1820","0.2690","0.0950"
10/9/2024 0:00:00,"XLF","0.1184","0.1820","0.2690","0.0950"
10/10/2024 0:00:00,"XLF","0.1175","0.1820","0.2690","0.0950"
10/11/2024 0:00:00,"XLF","0.1325","0.1820","0.2690","0.0950"
10/14/2024 0:00:00,"XLF","0.1332","0.1820","0.2690","0.0950"
10/15/2024 0:00:00,"XLF","0.1276","0.1820","0.2690","0.0950"
10/16/2024 0:00:00,"XLF","0.1322","0.1820","0.2690","0.0950"
10/17/2024 0:00:00,"XLF","0.1307","0.1820","0.2690","0.0950"
10/18/2024 0:00:00,"XLF","0.1272","0.1820","0.2690","0.0950"
10/21/2024 0:00:00,"XLF","0.1316","0.1820","0.2690","0.0950"
10/22/2024 0:00:00,"XLF","0.1301","0.1820","0.2690","0.0950"
10/23/2024 0:00:00,"XLF","0.1253","0.1820","0.2690","0.0950"
10/24/2024 0:00:00,"XLF","0.1219","0.1820","0.2690","0.0950"
10/25/2024 0:00:00,"XLF","0.1300","0.1820","0.2690","0.0950"
10/28/2024 0:00:00,"XLF","0.1352","0.1820","0.2690","0.0950"
10/29/2024 0:00:00,"XLF","0.1380","0.1820","0.2690","0.0950"
10/30/2024 0:00:00,"XLF","0.1359","0.1820","0.2690","0.0950"
10/31/2024 0:00:00,"XLF","0.1468","0.1820","0.2690","0.0950"
11/1/2024 0:00:00,"XLF","0.1449","0.1820","0.2690","0.0950"
11/4/2024 0:00:00,"XLF","0.1377","0.1820","0.2690","0.0950"
11/5/2024 0:00:00,"XLF","0.1322","0.1820","0.2690","0.0950"
11/6/2024 0:00:00,"XLF","0.2388","0.1820","0.2690","0.0950"
11/7/2024 0:00:00,"XLF","0.2482","0.1820","0.2690","0.0950"
11/8/2024 0:00:00,"XLF","0.2480","0.1820","0.2690","0.0950"
11/11/2024 0:00:00,"XLF","0.2446","0.1820","0.2690","0.0950"
11/12/2024 0:00:00,"XLF","0.2454","0.1820","0.2690","0.0950"
11/13/2024 0:00:00,"XLF","0.2455","0.1820","0.2690","0.0950"
11/14/2024 0:00:00,"XLF","0.2437","0.1820","0.2690","0.0950"
11/15/2024 0:00:00,"XLF","0.2438","0.1820","0.2690","0.0950"
11/18/2024 0:00:00,"XLF","0.2437","0.1820","0.2690","0.0950"
11/19/2024 0:00:00,"XLF","0.2430","0.1820","0.2690","0.0950"
11/20/2024 0:00:00,"XLF","0.2433","0.1820","0.2690","0.0950"
11/21/2024 0:00:00,"XLF","0.2455","0.1820","0.2690","0.0950"
11/22/2024 0:00:00,"XLF","0.2470","0.1820","0.2690","0.0950"
11/25/2024 0:00:00,"XLF","0.2413","0.1820","0.2690","0.0950"
11/26/2024 0:00:00,"XLF","0.2397","0.1820","0.2690","0.0950"
11/27/2024 0:00:00,"XLF","0.2370","0.1820","0.2690","0.0950"
11/29/2024 0:00:00,"XLF","0.2372","0.1820","0.2690","0.0950"
12/2/2024 0:00:00,"XLF","0.2338","0.1820","0.2690","0.0950"
