Date,Ticker,MT_Trend,mt_avg,mt_hi,mt_lo
2024-09-09,FI,0.0255,-0.0049,0.04,-0.0499
2024-09-16,FI,0.0278,-0.0049,0.04,-0.0499
2024-09-23,FI,0.0291,-0.0049,0.04,-0.0499
2024-09-30,FI,0.0339,-0.0049,0.04,-0.0499
2024-10-07,FI,0.0409,-0.0049,0.04,-0.0499
2024-10-14,FI,0.0407,-0.0049,0.04,-0.0499
2024-10-21,FI,0.0429,-0.0049,0.04,-0.0499
2024-10-28,FI,0.0432,-0.0049,0.04,-0.0499
2024-11-04,FI,0.0521,-0.0049,0.04,-0.0499
2024-11-11,FI,0.0528,-0.0049,0.04,-0.0499
2024-11-18,FI,0.0582,-0.0049,0.04,-0.0499
2024-11-25,FI,0.057,-0.0049,0.04,-0.0499
2024-12-02,FI,0.0186,-0.0049,0.04,-0.0499
2024-12-09,FI,0.0381,-0.0049,0.04,-0.0499
2024-12-16,FI,0.0365,-0.0049,0.04,-0.0499
2024-12-23,FI,0.036,-0.0049,0.04,-0.0499
2024-12-30,FI,0.0322,-0.0049,0.04,-0.0499
2025-01-06,FI,0.0208,-0.0049,0.04,-0.0499
2025-01-13,FI,0.0109,-0.0049,0.04,-0.0499
2025-01-21,FI,0.0055,-0.0049,0.04,-0.0499
2025-01-27,FI,0.0116,-0.0049,0.04,-0.0499
2025-02-03,FI,0.0203,-0.0049,0.04,-0.0499
2025-02-10,FI,0.0175,-0.0049,0.04,-0.0499
2025-02-18,FI,0.0151,-0.0049,0.04,-0.0499
2025-02-24,FI,0.0105,-0.0049,0.04,-0.0499
2025-03-03,FI,0.0307,-0.0049,0.04,-0.0499
2025-03-10,FI,0.0156,-0.0049,0.04,-0.0499
2025-03-17,FI,0.0146,-0.0049,0.04,-0.0499
2025-03-24,FI,0.0158,-0.0049,0.04,-0.0499
2025-03-31,FI,0.0011,-0.0049,0.04,-0.0499
2025-04-07,FI,-0.0137,-0.0049,0.04,-0.0499
2025-04-14,FI,-0.0127,-0.0049,0.04,-0.0499
2025-04-21,FI,-0.0266,-0.0049,0.04,-0.0499
2025-04-28,FI,-0.0275,-0.0049,0.04,-0.0499
2025-05-05,FI,-0.0452,-0.0049,0.04,-0.0499
2025-05-12,FI,-0.0596,-0.0049,0.04,-0.0499
2025-05-19,FI,-0.0703,-0.0049,0.04,-0.0499
2025-05-27,FI,-0.0764,-0.0049,0.04,-0.0499
2025-06-02,FI,-0.0711,-0.0049,0.04,-0.0499
2025-06-09,FI,-0.0587,-0.0049,0.04,-0.0499
2025-06-16,FI,-0.0585,-0.0049,0.04,-0.0499
2025-06-23,FI,-0.0523,-0.0049,0.04,-0.0499
2025-06-30,FI,-0.0413,-0.0049,0.04,-0.0499
2025-07-07,FI,-0.0248,-0.0049,0.04,-0.0499
2025-07-14,FI,-0.027,-0.0049,0.04,-0.0499
2025-07-21,FI,-0.0839,-0.0049,0.04,-0.0499
2025-07-28,FI,-0.0958,-0.0049,0.04,-0.0499
2025-08-04,FI,-0.0948,-0.0049,0.04,-0.0499
2025-08-11,FI,-0.0863,-0.0049,0.04,-0.0499
2025-08-18,FI,-0.0727,-0.0049,0.04,-0.0499
2025-08-25,FI,-0.0669,-0.0049,0.04,-0.0499
2025-09-02,FI,-0.07,-0.0049,0.04,-0.0499
2024-07-29,FICO,0.0724,-0.0018,0.0508,-0.0544
2024-08-05,FICO,0.047,-0.0018,0.0508,-0.0544
2024-08-12,FICO,0.0454,-0.0018,0.0508,-0.0544
2024-08-19,FICO,0.044,-0.0018,0.0508,-0.0544
2024-08-26,FICO,0.0509,-0.0018,0.0508,-0.0544
2024-09-03,FICO,0.0499,-0.0018,0.0508,-0.0544
2024-09-09,FICO,0.0581,-0.0018,0.0508,-0.0544
2024-09-16,FICO,0.0615,-0.0018,0.0508,-0.0544
2024-09-23,FICO,0.0547,-0.0018,0.0508,-0.0544
2024-09-30,FICO,0.0472,-0.0018,0.0508,-0.0544
2024-10-07,FICO,0.044,-0.0018,0.0508,-0.0544
2024-10-14,FICO,0.0459,-0.0018,0.0508,-0.0544
2024-10-21,FICO,0.0466,-0.0018,0.0508,-0.0544
2024-10-28,FICO,0.054,-0.0018,0.0508,-0.0544
2024-11-04,FICO,0.0827,-0.0018,0.0508,-0.0544
2024-11-11,FICO,0.0841,-0.0018,0.0508,-0.0544
2024-11-18,FICO,0.0837,-0.0018,0.0508,-0.0544
2024-11-25,FICO,0.091,-0.0018,0.0508,-0.0544
2024-12-02,FICO,0.095,-0.0018,0.0508,-0.0544
2024-12-09,FICO,0.0615,-0.0018,0.0508,-0.0544
2024-12-16,FICO,0.0373,-0.0018,0.0508,-0.0544
2024-12-23,FICO,0.0288,-0.0018,0.0508,-0.0544
2024-12-30,FICO,0.0234,-0.0018,0.0508,-0.0544
2025-01-06,FICO,0.0118,-0.0018,0.0508,-0.0544
2025-01-13,FICO,0.0045,-0.0018,0.0508,-0.0544
2025-01-21,FICO,-0.0034,-0.0018,0.0508,-0.0544
2025-01-27,FICO,-0.0081,-0.0018,0.0508,-0.0544
2025-02-03,FICO,-0.0578,-0.0018,0.0508,-0.0544
2025-02-10,FICO,-0.0722,-0.0018,0.0508,-0.0544
2025-02-18,FICO,-0.0748,-0.0018,0.0508,-0.0544
2025-02-24,FICO,-0.0623,-0.0018,0.0508,-0.0544
2025-03-03,FICO,-0.0619,-0.0018,0.0508,-0.0544
2025-03-10,FICO,-0.0534,-0.0018,0.0508,-0.0544
2025-03-17,FICO,-0.0385,-0.0018,0.0508,-0.0544
2025-03-24,FICO,-0.0293,-0.0018,0.0508,-0.0544
2025-03-31,FICO,-0.0357,-0.0018,0.0508,-0.0544
2025-04-07,FICO,-0.0442,-0.0018,0.0508,-0.0544
2025-04-14,FICO,-0.0542,-0.0018,0.0508,-0.0544
2025-04-21,FICO,-0.0449,-0.0018,0.0508,-0.0544
2025-04-28,FICO,-0.0325,-0.0018,0.0508,-0.0544
2025-05-05,FICO,-0.0034,-0.0018,0.0508,-0.0544
2025-05-12,FICO,0.0008,-0.0018,0.0508,-0.0544
2025-05-19,FICO,-0.0544,-0.0018,0.0508,-0.0544
2025-05-27,FICO,-0.0367,-0.0018,0.0508,-0.0544
2025-06-02,FICO,-0.0407,-0.0018,0.0508,-0.0544
2025-06-09,FICO,-0.0278,-0.0018,0.0508,-0.0544
2025-06-16,FICO,-0.0279,-0.0018,0.0508,-0.0544
2025-06-23,FICO,-0.0283,-0.0018,0.0508,-0.0544
2025-06-30,FICO,-0.0184,-0.0018,0.0508,-0.0544
2025-07-07,FICO,-0.026,-0.0018,0.0508,-0.0544
2025-07-14,FICO,-0.0371,-0.0018,0.0508,-0.0544
2025-07-21,FICO,-0.0452,-0.0018,0.0508,-0.0544
2025-07-28,FICO,-0.0649,-0.0018,0.0508,-0.0544
2025-08-04,FICO,-0.0872,-0.0018,0.0508,-0.0544
2025-08-11,FICO,-0.1035,-0.0018,0.0508,-0.0544
2025-08-18,FICO,-0.0581,-0.0018,0.0508,-0.0544
2025-08-25,FICO,-0.0329,-0.0018,0.0508,-0.0544
2025-09-02,FICO,-0.0228,-0.0018,0.0508,-0.0544
2024-07-29,FIS,0.0106,0.0001,0.0258,-0.0257
2024-08-05,FIS,-0.0011,0.0001,0.0258,-0.0257
2024-08-12,FIS,-0.0034,0.0001,0.0258,-0.0257
2024-08-19,FIS,-0.0057,0.0001,0.0258,-0.0257
2024-08-26,FIS,0.0092,0.0001,0.0258,-0.0257
2024-09-03,FIS,0.0123,0.0001,0.0258,-0.0257
2024-09-09,FIS,0.0146,0.0001,0.0258,-0.0257
2024-09-16,FIS,0.0186,0.0001,0.0258,-0.0257
2024-09-23,FIS,0.0206,0.0001,0.0258,-0.0257
2024-09-30,FIS,0.0194,0.0001,0.0258,-0.0257
2024-10-07,FIS,0.0295,0.0001,0.0258,-0.0257
2024-10-14,FIS,0.04,0.0001,0.0258,-0.0257
2024-10-21,FIS,0.041,0.0001,0.0258,-0.0257
2024-10-28,FIS,0.0447,0.0001,0.0258,-0.0257
2024-11-04,FIS,0.0344,0.0001,0.0258,-0.0257
2024-11-11,FIS,0.0333,0.0001,0.0258,-0.0257
2024-11-18,FIS,0.032,0.0001,0.0258,-0.0257
2024-11-25,FIS,0.0228,0.0001,0.0258,-0.0257
2024-12-02,FIS,0.018,0.0001,0.0258,-0.0257
2024-12-09,FIS,0.0139,0.0001,0.0258,-0.0257
2024-12-16,FIS,0.0022,0.0001,0.0258,-0.0257
2024-12-23,FIS,0.0017,0.0001,0.0258,-0.0257
2024-12-30,FIS,0.0005,0.0001,0.0258,-0.0257
2025-01-06,FIS,-0.0132,0.0001,0.0258,-0.0257
2025-01-13,FIS,-0.0271,0.0001,0.0258,-0.0257
2025-01-21,FIS,-0.0292,0.0001,0.0258,-0.0257
2025-01-27,FIS,-0.0187,0.0001,0.0258,-0.0257
2025-02-03,FIS,0.0023,0.0001,0.0258,-0.0257
2025-02-10,FIS,-0.0708,0.0001,0.0258,-0.0257
2025-02-18,FIS,-0.0387,0.0001,0.0258,-0.0257
2025-02-24,FIS,-0.0386,0.0001,0.0258,-0.0257
2025-03-03,FIS,-0.0339,0.0001,0.0258,-0.0257
2025-03-10,FIS,-0.034,0.0001,0.0258,-0.0257
2025-03-17,FIS,-0.0239,0.0001,0.0258,-0.0257
2025-03-24,FIS,-0.0198,0.0001,0.0258,-0.0257
2025-03-31,FIS,-0.0183,0.0001,0.0258,-0.0257
2025-04-07,FIS,-0.0223,0.0001,0.0258,-0.0257
2025-04-14,FIS,-0.0209,0.0001,0.0258,-0.0257
2025-04-21,FIS,-0.0089,0.0001,0.0258,-0.0257
2025-04-28,FIS,-0.0129,0.0001,0.0258,-0.0257
2025-05-05,FIS,-0.0231,0.0001,0.0258,-0.0257
2025-05-12,FIS,0.0373,0.0001,0.0258,-0.0257
2025-05-19,FIS,0.0166,0.0001,0.0258,-0.0257
2025-05-27,FIS,0.0118,0.0001,0.0258,-0.0257
2025-06-02,FIS,0.0112,0.0001,0.0258,-0.0257
2025-06-09,FIS,0.0171,0.0001,0.0258,-0.0257
2025-06-16,FIS,0.0131,0.0001,0.0258,-0.0257
2025-06-23,FIS,0.0111,0.0001,0.0258,-0.0257
2025-06-30,FIS,0.0157,0.0001,0.0258,-0.0257
2025-07-07,FIS,0.0245,0.0001,0.0258,-0.0257
2025-07-14,FIS,0.0225,0.0001,0.0258,-0.0257
2025-07-21,FIS,0.0112,0.0001,0.0258,-0.0257
2025-07-28,FIS,0.0135,0.0001,0.0258,-0.0257
2025-08-04,FIS,-0.0458,0.0001,0.0258,-0.0257
2025-08-11,FIS,-0.0255,0.0001,0.0258,-0.0257
2025-08-18,FIS,-0.0295,0.0001,0.0258,-0.0257
2025-08-25,FIS,-0.0287,0.0001,0.0258,-0.0257
2025-09-02,FIS,-0.034,0.0001,0.0258,-0.0257
2024-07-29,FITB,0.0245,-0.0039,0.0342,-0.0421
2024-08-05,FITB,0.014,-0.0039,0.0342,-0.0421
2024-08-12,FITB,0.011,-0.0039,0.0342,-0.0421
2024-08-19,FITB,0.0238,-0.0039,0.0342,-0.0421
2024-08-26,FITB,0.0364,-0.0039,0.0342,-0.0421
2024-09-03,FITB,0.0349,-0.0039,0.0342,-0.0421
2024-09-09,FITB,0.0324,-0.0039,0.0342,-0.0421
2024-09-16,FITB,0.0375,-0.0039,0.0342,-0.0421
2024-09-23,FITB,0.0385,-0.0039,0.0342,-0.0421
2024-09-30,FITB,0.0333,-0.0039,0.0342,-0.0421
2024-10-07,FITB,0.032,-0.0039,0.0342,-0.0421
2024-10-14,FITB,0.0214,-0.0039,0.0342,-0.0421
2024-10-21,FITB,0.0133,-0.0039,0.0342,-0.0421
2024-10-28,FITB,0.0128,-0.0039,0.0342,-0.0421
2024-11-04,FITB,0.0213,-0.0039,0.0342,-0.0421
2024-11-11,FITB,0.0185,-0.0039,0.0342,-0.0421
2024-11-18,FITB,0.0137,-0.0039,0.0342,-0.0421
2024-11-25,FITB,0.0129,-0.0039,0.0342,-0.0421
2024-12-02,FITB,0.0139,-0.0039,0.0342,-0.0421
2024-12-09,FITB,0.0152,-0.0039,0.0342,-0.0421
2024-12-16,FITB,-0.009,-0.0039,0.0342,-0.0421
2024-12-23,FITB,-0.007,-0.0039,0.0342,-0.0421
2024-12-30,FITB,-0.0065,-0.0039,0.0342,-0.0421
2025-01-06,FITB,-0.0104,-0.0039,0.0342,-0.0421
2025-01-13,FITB,-0.0163,-0.0039,0.0342,-0.0421
2025-01-21,FITB,-0.0131,-0.0039,0.0342,-0.0421
2025-01-27,FITB,-0.0101,-0.0039,0.0342,-0.0421
2025-02-03,FITB,-0.0179,-0.0039,0.0342,-0.0421
2025-02-10,FITB,-0.0219,-0.0039,0.0342,-0.0421
2025-02-18,FITB,-0.0241,-0.0039,0.0342,-0.0421
2025-02-24,FITB,-0.0295,-0.0039,0.0342,-0.0421
2025-03-03,FITB,-0.0451,-0.0039,0.0342,-0.0421
2025-03-10,FITB,-0.045,-0.0039,0.0342,-0.0421
2025-03-17,FITB,-0.0292,-0.0039,0.0342,-0.0421
2025-03-24,FITB,-0.0274,-0.0039,0.0342,-0.0421
2025-03-31,FITB,-0.0648,-0.0039,0.0342,-0.0421
2025-04-07,FITB,-0.0714,-0.0039,0.0342,-0.0421
2025-04-14,FITB,-0.0782,-0.0039,0.0342,-0.0421
2025-04-21,FITB,-0.0818,-0.0039,0.0342,-0.0421
2025-04-28,FITB,-0.0772,-0.0039,0.0342,-0.0421
2025-05-05,FITB,-0.071,-0.0039,0.0342,-0.0421
2025-05-12,FITB,-0.058,-0.0039,0.0342,-0.0421
2025-05-19,FITB,-0.0574,-0.0039,0.0342,-0.0421
2025-05-27,FITB,-0.0584,-0.0039,0.0342,-0.0421
2025-06-02,FITB,-0.0436,-0.0039,0.0342,-0.0421
2025-06-09,FITB,-0.0321,-0.0039,0.0342,-0.0421
2025-06-16,FITB,-0.031,-0.0039,0.0342,-0.0421
2025-06-23,FITB,-0.0263,-0.0039,0.0342,-0.0421
2025-06-30,FITB,0.0286,-0.0039,0.0342,-0.0421
2025-07-07,FITB,0.0525,-0.0039,0.0342,-0.0421
2025-07-14,FITB,0.0473,-0.0039,0.0342,-0.0421
2025-07-21,FITB,0.0431,-0.0039,0.0342,-0.0421
2025-07-28,FITB,0.0301,-0.0039,0.0342,-0.0421
2025-08-04,FITB,0.0297,-0.0039,0.0342,-0.0421
2025-08-11,FITB,0.0251,-0.0039,0.0342,-0.0421
2025-08-18,FITB,0.0367,-0.0039,0.0342,-0.0421
2025-08-25,FITB,0.0422,-0.0039,0.0342,-0.0421
2025-09-02,FITB,0.0444,-0.0039,0.0342,-0.0421
2024-07-29,FOXA,0.0468,0.0257,0.0471,0.0044
2024-08-05,FOXA,0.0326,0.0257,0.0471,0.0044
2024-08-12,FOXA,0.0309,0.0257,0.0471,0.0044
2024-08-19,FOXA,0.0335,0.0257,0.0471,0.0044
2024-08-26,FOXA,0.0332,0.0257,0.0471,0.0044
2024-09-03,FOXA,0.0308,0.0257,0.0471,0.0044
2024-09-09,FOXA,0.0231,0.0257,0.0471,0.0044
2024-09-16,FOXA,0.0284,0.0257,0.0471,0.0044
2024-09-23,FOXA,0.0322,0.0257,0.0471,0.0044
2024-09-30,FOXA,0.0336,0.0257,0.0471,0.0044
2024-10-07,FOXA,0.0319,0.0257,0.0471,0.0044
2024-10-14,FOXA,0.0178,0.0257,0.0471,0.0044
2024-10-21,FOXA,0.0157,0.0257,0.0471,0.0044
2024-10-28,FOXA,0.0136,0.0257,0.0471,0.0044
2024-11-04,FOXA,0.0358,0.0257,0.0471,0.0044
2024-11-11,FOXA,0.0503,0.0257,0.0471,0.0044
2024-11-18,FOXA,0.0494,0.0257,0.0471,0.0044
2024-11-25,FOXA,0.0484,0.0257,0.0471,0.0044
2024-12-02,FOXA,0.0501,0.0257,0.0471,0.0044
2024-12-09,FOXA,0.059,0.0257,0.0471,0.0044
2024-12-16,FOXA,0.0677,0.0257,0.0471,0.0044
2024-12-23,FOXA,0.06,0.0257,0.0471,0.0044
2024-12-30,FOXA,0.0601,0.0257,0.0471,0.0044
2025-01-06,FOXA,0.0525,0.0257,0.0471,0.0044
2025-01-13,FOXA,0.0511,0.0257,0.0471,0.0044
2025-01-21,FOXA,0.0476,0.0257,0.0471,0.0044
2025-01-27,FOXA,0.0546,0.0257,0.0471,0.0044
2025-02-03,FOXA,0.0526,0.0257,0.0471,0.0044
2025-02-10,FOXA,0.0432,0.0257,0.0471,0.0044
2025-02-18,FOXA,0.041,0.0257,0.0471,0.0044
2025-02-24,FOXA,0.0422,0.0257,0.0471,0.0044
2025-03-03,FOXA,0.0345,0.0257,0.0471,0.0044
2025-03-10,FOXA,0.022,0.0257,0.0471,0.0044
2025-03-17,FOXA,0.0121,0.0257,0.0471,0.0044
2025-03-24,FOXA,0.0137,0.0257,0.0471,0.0044
2025-03-31,FOXA,0.0071,0.0257,0.0471,0.0044
2025-04-07,FOXA,-0.0008,0.0257,0.0471,0.0044
2025-04-14,FOXA,-0.0006,0.0257,0.0471,0.0044
2025-04-21,FOXA,-0.0019,0.0257,0.0471,0.0044
2025-04-28,FOXA,-0.0088,0.0257,0.0471,0.0044
2025-05-05,FOXA,-0.023,0.0257,0.0471,0.0044
2025-05-12,FOXA,-0.0107,0.0257,0.0471,0.0044
2025-05-19,FOXA,-0.0065,0.0257,0.0471,0.0044
2025-05-27,FOXA,-0.0091,0.0257,0.0471,0.0044
2025-06-02,FOXA,-0.0083,0.0257,0.0471,0.0044
2025-06-09,FOXA,0.0078,0.0257,0.0471,0.0044
2025-06-16,FOXA,0.0106,0.0257,0.0471,0.0044
2025-06-23,FOXA,0.0105,0.0257,0.0471,0.0044
2025-06-30,FOXA,0.0203,0.0257,0.0471,0.0044
2025-07-07,FOXA,0.0333,0.0257,0.0471,0.0044
2025-07-14,FOXA,0.0293,0.0257,0.0471,0.0044
2025-07-21,FOXA,0.0326,0.0257,0.0471,0.0044
2025-07-28,FOXA,0.0311,0.0257,0.0471,0.0044
2025-08-04,FOXA,0.0238,0.0257,0.0471,0.0044
2025-08-11,FOXA,0.0112,0.0257,0.0471,0.0044
2025-08-18,FOXA,0.007,0.0257,0.0471,0.0044
2025-08-25,FOXA,0.003,0.0257,0.0471,0.0044
2025-09-02,FOXA,0.007,0.0257,0.0471,0.0044
2024-07-29,FRO,-0.0171,-0.024,0.0171,-0.0651
2024-08-05,FRO,-0.042,-0.024,0.0171,-0.0651
2024-08-12,FRO,-0.0414,-0.024,0.0171,-0.0651
2024-08-19,FRO,-0.0453,-0.024,0.0171,-0.0651
2024-08-26,FRO,-0.0555,-0.024,0.0171,-0.0651
2024-09-03,FRO,-0.0546,-0.024,0.0171,-0.0651
2024-09-09,FRO,-0.0382,-0.024,0.0171,-0.0651
2024-09-16,FRO,-0.0243,-0.024,0.0171,-0.0651
2024-09-23,FRO,-0.0268,-0.024,0.0171,-0.0651
2024-09-30,FRO,-0.0153,-0.024,0.0171,-0.0651
2024-10-07,FRO,0.0078,-0.024,0.0171,-0.0651
2024-10-14,FRO,0.0015,-0.024,0.0171,-0.0651
2024-10-21,FRO,-0.0353,-0.024,0.0171,-0.0651
2024-10-28,FRO,-0.0388,-0.024,0.0171,-0.0651
2024-11-04,FRO,-0.0383,-0.024,0.0171,-0.0651
2024-11-11,FRO,-0.0452,-0.024,0.0171,-0.0651
2024-11-18,FRO,-0.0442,-0.024,0.0171,-0.0651
2024-11-25,FRO,-0.068,-0.024,0.0171,-0.0651
2024-12-02,FRO,-0.0808,-0.024,0.0171,-0.0651
2024-12-09,FRO,-0.0922,-0.024,0.0171,-0.0651
2024-12-16,FRO,-0.1107,-0.024,0.0171,-0.0651
2024-12-23,FRO,-0.111,-0.024,0.0171,-0.0651
2024-12-30,FRO,-0.1122,-0.024,0.0171,-0.0651
2025-01-06,FRO,-0.0832,-0.024,0.0171,-0.0651
2025-01-13,FRO,-0.0681,-0.024,0.0171,-0.0651
2025-01-21,FRO,-0.0484,-0.024,0.0171,-0.0651
2025-01-27,FRO,-0.0416,-0.024,0.0171,-0.0651
2025-02-03,FRO,-0.0194,-0.024,0.0171,-0.0651
2025-02-10,FRO,-0.0165,-0.024,0.0171,-0.0651
2025-02-18,FRO,-0.0294,-0.024,0.0171,-0.0651
2025-02-24,FRO,-0.0206,-0.024,0.0171,-0.0651
2025-03-03,FRO,0.0033,-0.024,0.0171,-0.0651
2025-03-10,FRO,0.0188,-0.024,0.0171,-0.0651
2025-03-17,FRO,0.0354,-0.024,0.0171,-0.0651
2025-03-24,FRO,0.0318,-0.024,0.0171,-0.0651
2025-03-31,FRO,-0.0182,-0.024,0.0171,-0.0651
2025-04-07,FRO,-0.0608,-0.024,0.0171,-0.0651
2025-04-14,FRO,-0.0779,-0.024,0.0171,-0.0651
2025-04-21,FRO,-0.0607,-0.024,0.0171,-0.0651
2025-04-28,FRO,-0.0416,-0.024,0.0171,-0.0651
2025-05-05,FRO,-0.0444,-0.024,0.0171,-0.0651
2025-05-12,FRO,-0.0387,-0.024,0.0171,-0.0651
2025-05-19,FRO,-0.0334,-0.024,0.0171,-0.0651
2025-05-27,FRO,-0.0204,-0.024,0.0171,-0.0651
2025-06-02,FRO,-0.0179,-0.024,0.0171,-0.0651
2025-06-09,FRO,-0.0071,-0.024,0.0171,-0.0651
2025-06-16,FRO,-0.0039,-0.024,0.0171,-0.0651
2025-06-23,FRO,-0.0058,-0.024,0.0171,-0.0651
2025-06-30,FRO,0.0345,-0.024,0.0171,-0.0651
2025-07-07,FRO,0.0514,-0.024,0.0171,-0.0651
2025-07-14,FRO,0.0513,-0.024,0.0171,-0.0651
2025-07-21,FRO,0.0396,-0.024,0.0171,-0.0651
2025-07-28,FRO,0.0299,-0.024,0.0171,-0.0651
2025-08-04,FRO,0.0323,-0.024,0.0171,-0.0651
2025-08-11,FRO,0.0234,-0.024,0.0171,-0.0651
2025-08-18,FRO,0.0283,-0.024,0.0171,-0.0651
2025-08-25,FRO,0.03,-0.024,0.0171,-0.0651
2025-09-02,FRO,0.038,-0.024,0.0171,-0.0651
2024-07-29,FRT,0.0204,-0.013,0.0168,-0.0428
2024-08-05,FRT,0.0213,-0.013,0.0168,-0.0428
2024-08-12,FRT,0.0231,-0.013,0.0168,-0.0428
2024-08-19,FRT,0.0344,-0.013,0.0168,-0.0428
2024-08-26,FRT,0.0418,-0.013,0.0168,-0.0428
2024-09-03,FRT,0.0414,-0.013,0.0168,-0.0428
2024-09-09,FRT,0.0414,-0.013,0.0168,-0.0428
2024-09-16,FRT,0.0389,-0.013,0.0168,-0.0428
2024-09-23,FRT,0.0421,-0.013,0.0168,-0.0428
2024-09-30,FRT,0.034,-0.013,0.0168,-0.0428
2024-10-07,FRT,0.0155,-0.013,0.0168,-0.0428
2024-10-14,FRT,0.0073,-0.013,0.0168,-0.0428
2024-10-21,FRT,0.0094,-0.013,0.0168,-0.0428
2024-10-28,FRT,0.0009,-0.013,0.0168,-0.0428
2024-11-04,FRT,-0.0011,-0.013,0.0168,-0.0428
2024-11-11,FRT,0.0001,-0.013,0.0168,-0.0428
2024-11-18,FRT,-0.0043,-0.013,0.0168,-0.0428
2024-11-25,FRT,-0.0051,-0.013,0.0168,-0.0428
2024-12-02,FRT,-0.0062,-0.013,0.0168,-0.0428
2024-12-09,FRT,-0.0088,-0.013,0.0168,-0.0428
2024-12-16,FRT,-0.0105,-0.013,0.0168,-0.0428
2024-12-23,FRT,-0.0116,-0.013,0.0168,-0.0428
2024-12-30,FRT,-0.0074,-0.013,0.0168,-0.0428
2025-01-06,FRT,-0.0344,-0.013,0.0168,-0.0428
2025-01-13,FRT,-0.0375,-0.013,0.0168,-0.0428
2025-01-21,FRT,-0.0421,-0.013,0.0168,-0.0428
2025-01-27,FRT,-0.0293,-0.013,0.0168,-0.0428
2025-02-03,FRT,-0.0243,-0.013,0.0168,-0.0428
2025-02-10,FRT,-0.0273,-0.013,0.0168,-0.0428
2025-02-18,FRT,-0.0263,-0.013,0.0168,-0.0428
2025-02-24,FRT,-0.0301,-0.013,0.0168,-0.0428
2025-03-03,FRT,-0.0326,-0.013,0.0168,-0.0428
2025-03-10,FRT,-0.044,-0.013,0.0168,-0.0428
2025-03-17,FRT,-0.0459,-0.013,0.0168,-0.0428
2025-03-24,FRT,-0.0459,-0.013,0.0168,-0.0428
2025-03-31,FRT,-0.0505,-0.013,0.0168,-0.0428
2025-04-07,FRT,-0.0499,-0.013,0.0168,-0.0428
2025-04-14,FRT,-0.0515,-0.013,0.0168,-0.0428
2025-04-21,FRT,-0.0453,-0.013,0.0168,-0.0428
2025-04-28,FRT,-0.0535,-0.013,0.0168,-0.0428
2025-05-05,FRT,-0.0583,-0.013,0.0168,-0.0428
2025-05-12,FRT,-0.0535,-0.013,0.0168,-0.0428
2025-05-19,FRT,-0.0537,-0.013,0.0168,-0.0428
2025-05-27,FRT,-0.053,-0.013,0.0168,-0.0428
2025-06-02,FRT,-0.0506,-0.013,0.0168,-0.0428
2025-06-09,FRT,-0.0343,-0.013,0.0168,-0.0428
2025-06-16,FRT,-0.032,-0.013,0.0168,-0.0428
2025-06-23,FRT,-0.033,-0.013,0.0168,-0.0428
2025-06-30,FRT,-0.0254,-0.013,0.0168,-0.0428
2025-07-07,FRT,0.0004,-0.013,0.0168,-0.0428
2025-07-14,FRT,0.0049,-0.013,0.0168,-0.0428
2025-07-21,FRT,0.0015,-0.013,0.0168,-0.0428
2025-07-28,FRT,-0.0147,-0.013,0.0168,-0.0428
2025-08-04,FRT,-0.0143,-0.013,0.0168,-0.0428
2025-08-11,FRT,-0.0188,-0.013,0.0168,-0.0428
2025-08-18,FRT,0.0145,-0.013,0.0168,-0.0428
2025-08-25,FRT,0.0098,-0.013,0.0168,-0.0428
2025-09-02,FRT,0.0135,-0.013,0.0168,-0.0428
2024-07-29,FSLR,0.0597,-0.0047,0.0549,-0.0642
2024-08-05,FSLR,0.0379,-0.0047,0.0549,-0.0642
2024-08-12,FSLR,0.0418,-0.0047,0.0549,-0.0642
2024-08-19,FSLR,-0.0528,-0.0047,0.0549,-0.0642
2024-08-26,FSLR,-0.046,-0.0047,0.0549,-0.0642
2024-09-03,FSLR,-0.0492,-0.0047,0.0549,-0.0642
2024-09-09,FSLR,-0.0625,-0.0047,0.0549,-0.0642
2024-09-16,FSLR,-0.0496,-0.0047,0.0549,-0.0642
2024-09-23,FSLR,-0.0162,-0.0047,0.0549,-0.0642
2024-09-30,FSLR,-0.0095,-0.0047,0.0549,-0.0642
2024-10-07,FSLR,-0.0247,-0.0047,0.0549,-0.0642
2024-10-14,FSLR,-0.0196,-0.0047,0.0549,-0.0642
2024-10-21,FSLR,-0.0274,-0.0047,0.0549,-0.0642
2024-10-28,FSLR,-0.0344,-0.0047,0.0549,-0.0642
2024-11-04,FSLR,-0.0203,-0.0047,0.0549,-0.0642
2024-11-11,FSLR,-0.0281,-0.0047,0.0549,-0.0642
2024-11-18,FSLR,-0.0342,-0.0047,0.0549,-0.0642
2024-11-25,FSLR,-0.038,-0.0047,0.0549,-0.0642
2024-12-02,FSLR,-0.0171,-0.0047,0.0549,-0.0642
2024-12-09,FSLR,-0.012,-0.0047,0.0549,-0.0642
2024-12-16,FSLR,-0.0359,-0.0047,0.0549,-0.0642
2024-12-23,FSLR,-0.0494,-0.0047,0.0549,-0.0642
2024-12-30,FSLR,-0.0553,-0.0047,0.0549,-0.0642
2025-01-06,FSLR,-0.0224,-0.0047,0.0549,-0.0642
2025-01-13,FSLR,-0.0167,-0.0047,0.0549,-0.0642
2025-01-21,FSLR,-0.0284,-0.0047,0.0549,-0.0642
2025-01-27,FSLR,-0.0293,-0.0047,0.0549,-0.0642
