"Date","Ticker","Sharpe","Sharpe_avg","Sharpe_hi","Sharpe_low"
12/12/2024 0:00:00,"DIA",-8.20,-4.15,-0.21,-8.09
12/13/2024 0:00:00,"DIA",-7.70,-4.15,-0.21,-8.09
12/16/2024 0:00:00,"DIA",-6.80,-4.15,-0.21,-8.09
12/17/2024 0:00:00,"DIA",-8.00,-4.15,-0.21,-8.09
12/18/2024 0:00:00,"DIA",-8.30,-4.15,-0.21,-8.09
12/19/2024 0:00:00,"DIA",-8.70,-4.15,-0.21,-8.09
12/20/2024 0:00:00,"DIA",-8.60,-4.15,-0.21,-8.09
12/23/2024 0:00:00,"DIA",-10.20,-4.15,-0.21,-8.09
12/24/2024 0:00:00,"DIA",-10.50,-4.15,-0.21,-8.09
12/26/2024 0:00:00,"DIA",-11.20,-4.15,-0.21,-8.09
12/27/2024 0:00:00,"DIA",-11.90,-4.15,-0.21,-8.09
12/30/2024 0:00:00,"DIA",-13.60,-4.15,-0.21,-8.09
12/31/2024 0:00:00,"DIA",-13.60,-4.15,-0.21,-8.09
1/2/2025 0:00:00,"DIA",-13.70,-4.15,-0.21,-8.09
1/3/2025 0:00:00,"DIA",-13.00,-4.15,-0.21,-8.09
1/6/2025 0:00:00,"DIA",-12.60,-4.15,-0.21,-8.09
1/7/2025 0:00:00,"DIA",-12.70,-4.15,-0.21,-8.09
1/8/2025 0:00:00,"DIA",-11.80,-4.15,-0.21,-8.09
1/10/2025 0:00:00,"DIA",-12.50,-4.15,-0.21,-8.09
1/13/2025 0:00:00,"DIA",-10.50,-4.15,-0.21,-8.09
1/14/2025 0:00:00,"DIA",-9.10,-4.15,-0.21,-8.09
1/15/2025 0:00:00,"DIA",-6.30,-4.15,-0.21,-8.09
1/16/2025 0:00:00,"DIA",-6.20,-4.15,-0.21,-8.09
1/17/2025 0:00:00,"DIA",-4.70,-4.15,-0.21,-8.09
1/21/2025 0:00:00,"DIA",-0.70,-4.15,-0.21,-8.09
1/22/2025 0:00:00,"DIA",-0.60,-4.15,-0.21,-8.09
1/23/2025 0:00:00,"DIA",-0.60,-4.15,-0.21,-8.09
1/24/2025 0:00:00,"DIA",-1.10,-4.15,-0.21,-8.09
1/27/2025 0:00:00,"DIA",-1.30,-4.15,-0.21,-8.09
1/28/2025 0:00:00,"DIA",-1.10,-4.15,-0.21,-8.09
1/29/2025 0:00:00,"DIA",-0.50,-4.15,-0.21,-8.09
1/30/2025 0:00:00,"DIA",1.30,-4.15,-0.21,-8.09
1/31/2025 0:00:00,"DIA",0.40,-4.15,-0.21,-8.09
2/3/2025 0:00:00,"DIA",0.50,-4.15,-0.21,-8.09
2/4/2025 0:00:00,"DIA",-0.20,-4.15,-0.21,-8.09
2/5/2025 0:00:00,"DIA",0.80,-4.15,-0.21,-8.09
2/6/2025 0:00:00,"DIA",1.00,-4.15,-0.21,-8.09
2/7/2025 0:00:00,"DIA",-0.50,-4.15,-0.21,-8.09
2/10/2025 0:00:00,"DIA",2.10,-4.15,-0.21,-8.09
2/11/2025 0:00:00,"DIA",1.60,-4.15,-0.21,-8.09
2/12/2025 0:00:00,"DIA",-0.10,-4.15,-0.21,-8.09
2/13/2025 0:00:00,"DIA",-1.30,-4.15,-0.21,-8.09
2/14/2025 0:00:00,"DIA",-1.80,-4.15,-0.21,-8.09
2/18/2025 0:00:00,"DIA",-3.00,-4.15,-0.21,-8.09
2/19/2025 0:00:00,"DIA",-5.00,-4.15,-0.21,-8.09
2/20/2025 0:00:00,"DIA",-7.30,-4.15,-0.21,-8.09
2/21/2025 0:00:00,"DIA",-9.90,-4.15,-0.21,-8.09
2/24/2025 0:00:00,"DIA",-10.00,-4.15,-0.21,-8.09
2/25/2025 0:00:00,"DIA",-10.30,-4.15,-0.21,-8.09
2/26/2025 0:00:00,"DIA",-11.70,-4.15,-0.21,-8.09
2/27/2025 0:00:00,"DIA",-12.10,-4.15,-0.21,-8.09
2/28/2025 0:00:00,"DIA",-9.30,-4.15,-0.21,-8.09
3/3/2025 0:00:00,"DIA",-9.60,-4.15,-0.21,-8.09
3/4/2025 0:00:00,"DIA",-10.60,-4.15,-0.21,-8.09
3/5/2025 0:00:00,"DIA",-8.90,-4.15,-0.21,-8.09
3/6/2025 0:00:00,"DIA",-10.80,-4.15,-0.21,-8.09
3/7/2025 0:00:00,"DIA",-9.90,-4.15,-0.21,-8.09
3/10/2025 0:00:00,"DIA",-10.20,-4.15,-0.21,-8.09
3/11/2025 0:00:00,"DIA",-11.70,-4.15,-0.21,-8.09
3/12/2025 0:00:00,"DIA",-12.30,-4.15,-0.21,-8.09
3/13/2025 0:00:00,"DIA",-12.90,-4.15,-0.21,-8.09
3/14/2025 0:00:00,"DIA",-11.00,-4.15,-0.21,-8.09
3/17/2025 0:00:00,"DIA",-9.80,-4.15,-0.21,-8.09
3/18/2025 0:00:00,"DIA",-10.40,-4.15,-0.21,-8.09
3/19/2025 0:00:00,"DIA",-9.40,-4.15,-0.21,-8.09
3/20/2025 0:00:00,"DIA",-8.60,-4.15,-0.21,-8.09
3/21/2025 0:00:00,"DIA",-7.10,-4.15,-0.21,-8.09
3/24/2025 0:00:00,"DIA",-6.00,-4.15,-0.21,-8.09
3/25/2025 0:00:00,"DIA",-6.20,-4.15,-0.21,-8.09
3/26/2025 0:00:00,"DIA",-6.20,-4.15,-0.21,-8.09
3/27/2025 0:00:00,"DIA",-6.10,-4.15,-0.21,-8.09
3/28/2025 0:00:00,"DIA",-8.50,-4.15,-0.21,-8.09
3/31/2025 0:00:00,"DIA",-6.50,-4.15,-0.21,-8.09
4/1/2025 0:00:00,"DIA",-5.40,-4.15,-0.21,-8.09
4/2/2025 0:00:00,"DIA",-6.10,-4.15,-0.21,-8.09
4/3/2025 0:00:00,"DIA",-7.00,-4.15,-0.21,-8.09
4/4/2025 0:00:00,"DIA",-8.80,-4.15,-0.21,-8.09
4/7/2025 0:00:00,"DIA",-8.30,-4.15,-0.21,-8.09
4/8/2025 0:00:00,"DIA",-8.20,-4.15,-0.21,-8.09
4/9/2025 0:00:00,"DIA",-2.50,-4.15,-0.21,-8.09
4/10/2025 0:00:00,"DIA",-3.00,-4.15,-0.21,-8.09
4/11/2025 0:00:00,"DIA",-3.00,-4.15,-0.21,-8.09
4/14/2025 0:00:00,"DIA",-3.10,-4.15,-0.21,-8.09
4/15/2025 0:00:00,"DIA",-3.00,-4.15,-0.21,-8.09
4/16/2025 0:00:00,"DIA",-4.00,-4.15,-0.21,-8.09
4/17/2025 0:00:00,"DIA",-4.50,-4.15,-0.21,-8.09
4/21/2025 0:00:00,"DIA",-5.40,-4.15,-0.21,-8.09
4/22/2025 0:00:00,"DIA",-4.70,-4.15,-0.21,-8.09
4/23/2025 0:00:00,"DIA",-4.40,-4.15,-0.21,-8.09
4/24/2025 0:00:00,"DIA",-3.70,-4.15,-0.21,-8.09
4/25/2025 0:00:00,"DIA",-3.60,-4.15,-0.21,-8.09
4/28/2025 0:00:00,"DIA",-2.90,-4.15,-0.21,-8.09
4/29/2025 0:00:00,"DIA",-3.00,-4.15,-0.21,-8.09
4/30/2025 0:00:00,"DIA",-2.90,-4.15,-0.21,-8.09
5/1/2025 0:00:00,"DIA",-3.00,-4.15,-0.21,-8.09
5/2/2025 0:00:00,"DIA",-0.90,-4.15,-0.21,-8.09
5/5/2025 0:00:00,"DIA",1.20,-4.15,-0.21,-8.09
5/6/2025 0:00:00,"DIA",1.40,-4.15,-0.21,-8.09
5/7/2025 0:00:00,"DIA",2.10,-4.15,-0.21,-8.09
5/8/2025 0:00:00,"DIA",-1.10,-4.15,-0.21,-8.09
5/9/2025 0:00:00,"DIA",-0.10,-4.15,-0.21,-8.09
5/12/2025 0:00:00,"DIA",0.80,-4.15,-0.21,-8.09
5/13/2025 0:00:00,"DIA",-0.30,-4.15,-0.21,-8.09
5/14/2025 0:00:00,"DIA",-0.20,-4.15,-0.21,-8.09
5/15/2025 0:00:00,"DIA",1.70,-4.15,-0.21,-8.09
5/16/2025 0:00:00,"DIA",3.50,-4.15,-0.21,-8.09
5/19/2025 0:00:00,"DIA",6.20,-4.15,-0.21,-8.09
5/20/2025 0:00:00,"DIA",4.50,-4.15,-0.21,-8.09
5/21/2025 0:00:00,"DIA",1.40,-4.15,-0.21,-8.09
5/22/2025 0:00:00,"DIA",0.10,-4.15,-0.21,-8.09
5/23/2025 0:00:00,"DIA",-0.60,-4.15,-0.21,-8.09
5/27/2025 0:00:00,"DIA",0.90,-4.15,-0.21,-8.09
5/28/2025 0:00:00,"DIA",-0.40,-4.15,-0.21,-8.09
5/29/2025 0:00:00,"DIA",-0.40,-4.15,-0.21,-8.09
5/30/2025 0:00:00,"DIA",-0.60,-4.15,-0.21,-8.09
6/2/2025 0:00:00,"DIA",-1.70,-4.15,-0.21,-8.09
6/3/2025 0:00:00,"DIA",-1.00,-4.15,-0.21,-8.09
6/4/2025 0:00:00,"DIA",-0.30,-4.15,-0.21,-8.09
6/5/2025 0:00:00,"DIA",-1.30,-4.15,-0.21,-8.09
6/6/2025 0:00:00,"DIA",-0.90,-4.15,-0.21,-8.09
6/9/2025 0:00:00,"DIA",-0.50,-4.15,-0.21,-8.09
6/10/2025 0:00:00,"DIA",-3.20,-4.15,-0.21,-8.09
6/11/2025 0:00:00,"DIA",-3.30,-4.15,-0.21,-8.09
6/12/2025 0:00:00,"DIA",-2.70,-4.15,-0.21,-8.09
6/13/2025 0:00:00,"DIA",-5.40,-4.15,-0.21,-8.09
6/16/2025 0:00:00,"DIA",-5.20,-4.15,-0.21,-8.09
6/17/2025 0:00:00,"DIA",-6.50,-4.15,-0.21,-8.09
6/18/2025 0:00:00,"DIA",-6.30,-4.15,-0.21,-8.09
6/20/2025 0:00:00,"DIA",-4.30,-4.15,-0.21,-8.09
6/23/2025 0:00:00,"DIA",-3.60,-4.15,-0.21,-8.09
6/24/2025 0:00:00,"DIA",-1.10,-4.15,-0.21,-8.09
6/25/2025 0:00:00,"DIA",-3.80,-4.15,-0.21,-8.09
6/26/2025 0:00:00,"DIA",-2.00,-4.15,-0.21,-8.09
6/27/2025 0:00:00,"DIA",-1.00,-4.15,-0.21,-8.09
6/30/2025 0:00:00,"DIA",-0.20,-4.15,-0.21,-8.09
7/1/2025 0:00:00,"DIA",0.80,-4.15,-0.21,-8.09
7/3/2025 0:00:00,"DIA",1.40,-4.15,-0.21,-8.09
7/7/2025 0:00:00,"DIA",0.50,-4.15,-0.21,-8.09
7/8/2025 0:00:00,"DIA",-1.30,-4.15,-0.21,-8.09
7/9/2025 0:00:00,"DIA",-0.70,-4.15,-0.21,-8.09
7/10/2025 0:00:00,"DIA",-0.50,-4.15,-0.21,-8.09
7/11/2025 0:00:00,"DIA",-1.40,-4.15,-0.21,-8.09
7/14/2025 0:00:00,"DIA",-1.20,-4.15,-0.21,-8.09
7/15/2025 0:00:00,"DIA",-0.20,-4.15,-0.21,-8.09
7/16/2025 0:00:00,"DIA",-0.70,-4.15,-0.21,-8.09
7/17/2025 0:00:00,"DIA",1.30,-4.15,-0.21,-8.09
7/18/2025 0:00:00,"DIA",0.80,-4.15,-0.21,-8.09
7/21/2025 0:00:00,"DIA",1.30,-4.15,-0.21,-8.09
7/22/2025 0:00:00,"DIA",0.40,-4.15,-0.21,-8.09
7/23/2025 0:00:00,"DIA",0.40,-4.15,-0.21,-8.09
7/24/2025 0:00:00,"DIA",-0.30,-4.15,-0.21,-8.09
7/25/2025 0:00:00,"DIA",-1.00,-4.15,-0.21,-8.09
7/28/2025 0:00:00,"DIA",-2.80,-4.15,-0.21,-8.09
7/29/2025 0:00:00,"DIA",-4.70,-4.15,-0.21,-8.09
7/30/2025 0:00:00,"DIA",-6.90,-4.15,-0.21,-8.09
7/31/2025 0:00:00,"DIA",-8.20,-4.15,-0.21,-8.09
8/1/2025 0:00:00,"DIA",-10.70,-4.15,-0.21,-8.09
8/4/2025 0:00:00,"DIA",-6.70,-4.15,-0.21,-8.09
8/5/2025 0:00:00,"DIA",-6.60,-4.15,-0.21,-8.09
8/6/2025 0:00:00,"DIA",-7.10,-4.15,-0.21,-8.09
8/7/2025 0:00:00,"DIA",-8.50,-4.15,-0.21,-8.09
8/8/2025 0:00:00,"DIA",-6.80,-4.15,-0.21,-8.09
8/11/2025 0:00:00,"DIA",-7.80,-4.15,-0.21,-8.09
8/12/2025 0:00:00,"DIA",-4.60,-4.15,-0.21,-8.09
8/13/2025 0:00:00,"DIA",-3.80,-4.15,-0.21,-8.09
8/14/2025 0:00:00,"DIA",-4.80,-4.15,-0.21,-8.09
8/15/2025 0:00:00,"DIA",-4.10,-4.15,-0.21,-8.09
8/18/2025 0:00:00,"DIA",-4.40,-4.15,-0.21,-8.09
8/19/2025 0:00:00,"DIA",-4.80,-4.15,-0.21,-8.09
8/20/2025 0:00:00,"DIA",-6.50,-4.15,-0.21,-8.09
8/21/2025 0:00:00,"DIA",-6.40,-4.15,-0.21,-8.09
8/22/2025 0:00:00,"DIA",-3.50,-4.15,-0.21,-8.09
8/25/2025 0:00:00,"DIA",-4.30,-4.15,-0.21,-8.09
8/26/2025 0:00:00,"DIA",-3.30,-4.15,-0.21,-8.09
8/27/2025 0:00:00,"DIA",-2.40,-4.15,-0.21,-8.09
8/28/2025 0:00:00,"DIA",-1.20,-4.15,-0.21,-8.09
8/29/2025 0:00:00,"DIA",6.20,-4.15,-0.21,-8.09
8/1/2024 0:00:00,"XLK",-7.10,-1.72,2.04,-5.48
8/2/2024 0:00:00,"XLK",-8.50,-1.72,2.04,-5.48
8/5/2024 0:00:00,"XLK",-10.00,-1.72,2.04,-5.48
8/6/2024 0:00:00,"XLK",-9.20,-1.72,2.04,-5.48
8/7/2024 0:00:00,"XLK",-10.60,-1.72,2.04,-5.48
8/8/2024 0:00:00,"XLK",-7.30,-1.72,2.04,-5.48
8/9/2024 0:00:00,"XLK",-7.60,-1.72,2.04,-5.48
8/12/2024 0:00:00,"XLK",-7.40,-1.72,2.04,-5.48
8/13/2024 0:00:00,"XLK",-5.60,-1.72,2.04,-5.48
8/14/2024 0:00:00,"XLK",-3.80,-1.72,2.04,-5.48
8/15/2024 0:00:00,"XLK",-2.80,-1.72,2.04,-5.48
8/16/2024 0:00:00,"XLK",-2.10,-1.72,2.04,-5.48
8/19/2024 0:00:00,"XLK",-2.40,-1.72,2.04,-5.48
8/20/2024 0:00:00,"XLK",-2.40,-1.72,2.04,-5.48
8/21/2024 0:00:00,"XLK",-0.40,-1.72,2.04,-5.48
8/22/2024 0:00:00,"XLK",-1.00,-1.72,2.04,-5.48
8/23/2024 0:00:00,"XLK",-0.80,-1.72,2.04,-5.48
8/26/2024 0:00:00,"XLK",-1.20,-1.72,2.04,-5.48
8/27/2024 0:00:00,"XLK",0.20,-1.72,2.04,-5.48
8/28/2024 0:00:00,"XLK",-2.30,-1.72,2.04,-5.48
8/29/2024 0:00:00,"XLK",-1.10,-1.72,2.04,-5.48
8/30/2024 0:00:00,"XLK",1.00,-1.72,2.04,-5.48
9/3/2024 0:00:00,"XLK",0.30,-1.72,2.04,-5.48
9/4/2024 0:00:00,"XLK",-0.50,-1.72,2.04,-5.48
9/5/2024 0:00:00,"XLK",0.30,-1.72,2.04,-5.48
9/6/2024 0:00:00,"XLK",-2.90,-1.72,2.04,-5.48
9/9/2024 0:00:00,"XLK",-2.50,-1.72,2.04,-5.48
9/10/2024 0:00:00,"XLK",-2.10,-1.72,2.04,-5.48
9/11/2024 0:00:00,"XLK",-1.80,-1.72,2.04,-5.48
9/12/2024 0:00:00,"XLK",-1.70,-1.72,2.04,-5.48
9/13/2024 0:00:00,"XLK",-3.00,-1.72,2.04,-5.48
9/16/2024 0:00:00,"XLK",-3.50,-1.72,2.04,-5.48
9/17/2024 0:00:00,"XLK",-4.50,-1.72,2.04,-5.48
9/18/2024 0:00:00,"XLK",-4.90,-1.72,2.04,-5.48
9/19/2024 0:00:00,"XLK",-3.30,-1.72,2.04,-5.48
9/20/2024 0:00:00,"XLK",-2.30,-1.72,2.04,-5.48
9/23/2024 0:00:00,"XLK",-3.40,-1.72,2.04,-5.48
9/24/2024 0:00:00,"XLK",-2.40,-1.72,2.04,-5.48
9/25/2024 0:00:00,"XLK",-2.60,-1.72,2.04,-5.48
9/26/2024 0:00:00,"XLK",-1.00,-1.72,2.04,-5.48
9/27/2024 0:00:00,"XLK",-1.00,-1.72,2.04,-5.48
9/30/2024 0:00:00,"XLK",-1.60,-1.72,2.04,-5.48
10/1/2024 0:00:00,"XLK",-0.30,-1.72,2.04,-5.48
10/2/2024 0:00:00,"XLK",0.30,-1.72,2.04,-5.48
10/3/2024 0:00:00,"XLK",0.70,-1.72,2.04,-5.48
10/4/2024 0:00:00,"XLK",3.30,-1.72,2.04,-5.48
10/7/2024 0:00:00,"XLK",1.90,-1.72,2.04,-5.48
10/8/2024 0:00:00,"XLK",2.20,-1.72,2.04,-5.48
10/9/2024 0:00:00,"XLK",0.50,-1.72,2.04,-5.48
10/10/2024 0:00:00,"XLK",-0.10,-1.72,2.04,-5.48
10/11/2024 0:00:00,"XLK",-0.40,-1.72,2.04,-5.48
10/14/2024 0:00:00,"XLK",1.10,-1.72,2.04,-5.48
10/15/2024 0:00:00,"XLK",-0.50,-1.72,2.04,-5.48
10/16/2024 0:00:00,"XLK",0.50,-1.72,2.04,-5.48
10/17/2024 0:00:00,"XLK",-1.60,-1.72,2.04,-5.48
10/18/2024 0:00:00,"XLK",-1.00,-1.72,2.04,-5.48
10/21/2024 0:00:00,"XLK",-0.40,-1.72,2.04,-5.48
10/22/2024 0:00:00,"XLK",-1.00,-1.72,2.04,-5.48
10/23/2024 0:00:00,"XLK",-2.50,-1.72,2.04,-5.48
10/24/2024 0:00:00,"XLK",-3.50,-1.72,2.04,-5.48
10/25/2024 0:00:00,"XLK",-2.30,-1.72,2.04,-5.48
10/28/2024 0:00:00,"XLK",-2.70,-1.72,2.04,-5.48
10/29/2024 0:00:00,"XLK",0.80,-1.72,2.04,-5.48
10/30/2024 0:00:00,"XLK",-1.40,-1.72,2.04,-5.48
10/31/2024 0:00:00,"XLK",-4.10,-1.72,2.04,-5.48
11/1/2024 0:00:00,"XLK",-4.40,-1.72,2.04,-5.48
11/4/2024 0:00:00,"XLK",-3.90,-1.72,2.04,-5.48
11/5/2024 0:00:00,"XLK",-4.20,-1.72,2.04,-5.48
11/6/2024 0:00:00,"XLK",-2.70,-1.72,2.04,-5.48
11/7/2024 0:00:00,"XLK",-1.30,-1.72,2.04,-5.48
11/8/2024 0:00:00,"XLK",-1.50,-1.72,2.04,-5.48
11/11/2024 0:00:00,"XLK",-2.90,-1.72,2.04,-5.48
11/12/2024 0:00:00,"XLK",-1.20,-1.72,2.04,-5.48
11/13/2024 0:00:00,"XLK",-1.80,-1.72,2.04,-5.48
11/14/2024 0:00:00,"XLK",-2.30,-1.72,2.04,-5.48
11/15/2024 0:00:00,"XLK",-4.20,-1.72,2.04,-5.48
11/18/2024 0:00:00,"XLK",-4.30,-1.72,2.04,-5.48
11/19/2024 0:00:00,"XLK",-3.60,-1.72,2.04,-5.48
11/20/2024 0:00:00,"XLK",-2.60,-1.72,2.04,-5.48
11/21/2024 0:00:00,"XLK",-2.10,-1.72,2.04,-5.48
11/22/2024 0:00:00,"XLK",-2.40,-1.72,2.04,-5.48
11/25/2024 0:00:00,"XLK",-2.40,-1.72,2.04,-5.48
11/26/2024 0:00:00,"XLK",-3.00,-1.72,2.04,-5.48
11/27/2024 0:00:00,"XLK",-2.80,-1.72,2.04,-5.48
11/29/2024 0:00:00,"XLK",0.30,-1.72,2.04,-5.48
12/2/2024 0:00:00,"XLK",0.50,-1.72,2.04,-5.48
12/3/2024 0:00:00,"XLK",0.90,-1.72,2.04,-5.48
12/4/2024 0:00:00,"XLK",1.30,-1.72,2.04,-5.48
12/5/2024 0:00:00,"XLK",-1.60,-1.72,2.04,-5.48
12/6/2024 0:00:00,"XLK",-3.30,-1.72,2.04,-5.48
12/9/2024 0:00:00,"XLK",-4.00,-1.72,2.04,-5.48
12/10/2024 0:00:00,"XLK",-4.70,-1.72,2.04,-5.48
12/11/2024 0:00:00,"XLK",-3.20,-1.72,2.04,-5.48
12/12/2024 0:00:00,"XLK",-3.40,-1.72,2.04,-5.48
12/13/2024 0:00:00,"XLK",-2.60,-1.72,2.04,-5.48
12/16/2024 0:00:00,"XLK",0.80,-1.72,2.04,-5.48
12/17/2024 0:00:00,"XLK",-0.10,-1.72,2.04,-5.48
12/18/2024 0:00:00,"XLK",-3.60,-1.72,2.04,-5.48
12/19/2024 0:00:00,"XLK",-3.50,-1.72,2.04,-5.48
12/20/2024 0:00:00,"XLK",-3.00,-1.72,2.04,-5.48
12/23/2024 0:00:00,"XLK",-2.30,-1.72,2.04,-5.48
12/24/2024 0:00:00,"XLK",-1.40,-1.72,2.04,-5.48
12/26/2024 0:00:00,"XLK",-1.80,-1.72,2.04,-5.48
12/27/2024 0:00:00,"XLK",-1.70,-1.72,2.04,-5.48
12/30/2024 0:00:00,"XLK",-3.50,-1.72,2.04,-5.48
12/31/2024 0:00:00,"XLK",-5.00,-1.72,2.04,-5.48
1/2/2025 0:00:00,"XLK",-5.50,-1.72,2.04,-5.48
1/3/2025 0:00:00,"XLK",-5.40,-1.72,2.04,-5.48
1/6/2025 0:00:00,"XLK",-4.10,-1.72,2.04,-5.48
1/7/2025 0:00:00,"XLK",-5.70,-1.72,2.04,-5.48
1/8/2025 0:00:00,"XLK",-5.20,-1.72,2.04,-5.48
1/10/2025 0:00:00,"XLK",-5.50,-1.72,2.04,-5.48
1/13/2025 0:00:00,"XLK",-7.20,-1.72,2.04,-5.48
1/14/2025 0:00:00,"XLK",-6.70,-1.72,2.04,-5.48
1/15/2025 0:00:00,"XLK",-5.20,-1.72,2.04,-5.48
1/16/2025 0:00:00,"XLK",-6.50,-1.72,2.04,-5.48
1/17/2025 0:00:00,"XLK",-4.80,-1.72,2.04,-5.48
1/21/2025 0:00:00,"XLK",-1.90,-1.72,2.04,-5.48
1/22/2025 0:00:00,"XLK",-0.40,-1.72,2.04,-5.48
1/23/2025 0:00:00,"XLK",-1.40,-1.72,2.04,-5.48
1/24/2025 0:00:00,"XLK",-2.90,-1.72,2.04,-5.48
1/27/2025 0:00:00,"XLK",-5.80,-1.72,2.04,-5.48
1/28/2025 0:00:00,"XLK",-4.10,-1.72,2.04,-5.48
1/29/2025 0:00:00,"XLK",-3.80,-1.72,2.04,-5.48
1/30/2025 0:00:00,"XLK",-3.00,-1.72,2.04,-5.48
1/31/2025 0:00:00,"XLK",-2.90,-1.72,2.04,-5.48
2/3/2025 0:00:00,"XLK",-3.50,-1.72,2.04,-5.48
2/4/2025 0:00:00,"XLK",-3.50,-1.72,2.04,-5.48
2/5/2025 0:00:00,"XLK",-3.50,-1.72,2.04,-5.48
2/6/2025 0:00:00,"XLK",-2.20,-1.72,2.04,-5.48
2/7/2025 0:00:00,"XLK",-2.80,-1.72,2.04,-5.48
2/10/2025 0:00:00,"XLK",-0.60,-1.72,2.04,-5.48
2/11/2025 0:00:00,"XLK",-0.20,-1.72,2.04,-5.48
2/12/2025 0:00:00,"XLK",-0.50,-1.72,2.04,-5.48
2/13/2025 0:00:00,"XLK",-0.80,-1.72,2.04,-5.48
2/14/2025 0:00:00,"XLK",-0.20,-1.72,2.04,-5.48
2/18/2025 0:00:00,"XLK",-0.60,-1.72,2.04,-5.48
2/19/2025 0:00:00,"XLK",-1.10,-1.72,2.04,-5.48
2/20/2025 0:00:00,"XLK",-2.70,-1.72,2.04,-5.48
2/21/2025 0:00:00,"XLK",-4.40,-1.72,2.04,-5.48
2/24/2025 0:00:00,"XLK",-4.60,-1.72,2.04,-5.48
2/25/2025 0:00:00,"XLK",-2.40,-1.72,2.04,-5.48
2/26/2025 0:00:00,"XLK",-4.30,-1.72,2.04,-5.48
2/27/2025 0:00:00,"XLK",-6.10,-1.72,2.04,-5.48
2/28/2025 0:00:00,"XLK",-5.10,-1.72,2.04,-5.48
3/3/2025 0:00:00,"XLK",-6.30,-1.72,2.04,-5.48
3/4/2025 0:00:00,"XLK",-5.50,-1.72,2.04,-5.48
3/5/2025 0:00:00,"XLK",-5.40,-1.72,2.04,-5.48
3/6/2025 0:00:00,"XLK",-7.80,-1.72,2.04,-5.48
3/7/2025 0:00:00,"XLK",-7.10,-1.72,2.04,-5.48
3/10/2025 0:00:00,"XLK",-8.10,-1.72,2.04,-5.48
3/11/2025 0:00:00,"XLK",-9.20,-1.72,2.04,-5.48
3/12/2025 0:00:00,"XLK",-8.30,-1.72,2.04,-5.48
3/13/2025 0:00:00,"XLK",-9.10,-1.72,2.04,-5.48
3/14/2025 0:00:00,"XLK",-7.60,-1.72,2.04,-5.48
3/17/2025 0:00:00,"XLK",-7.60,-1.72,2.04,-5.48
3/18/2025 0:00:00,"XLK",-8.80,-1.72,2.04,-5.48
3/19/2025 0:00:00,"XLK",-8.10,-1.72,2.04,-5.48
3/20/2025 0:00:00,"XLK",-8.30,-1.72,2.04,-5.48
3/21/2025 0:00:00,"XLK",-6.80,-1.72,2.04,-5.48
3/24/2025 0:00:00,"XLK",-5.20,-1.72,2.04,-5.48
3/25/2025 0:00:00,"XLK",-4.40,-1.72,2.04,-5.48
3/26/2025 0:00:00,"XLK",-6.00,-1.72,2.04,-5.48
3/27/2025 0:00:00,"XLK",-4.70,-1.72,2.04,-5.48
3/28/2025 0:00:00,"XLK",-6.80,-1.72,2.04,-5.48
3/31/2025 0:00:00,"XLK",-5.30,-1.72,2.04,-5.48
4/1/2025 0:00:00,"XLK",-5.10,-1.72,2.04,-5.48
4/2/2025 0:00:00,"XLK",-5.40,-1.72,2.04,-5.48
4/3/2025 0:00:00,"XLK",-6.10,-1.72,2.04,-5.48
4/4/2025 0:00:00,"XLK",-8.50,-1.72,2.04,-5.48
4/7/2025 0:00:00,"XLK",-6.70,-1.72,2.04,-5.48
4/8/2025 0:00:00,"XLK",-7.60,-1.72,2.04,-5.48
4/9/2025 0:00:00,"XLK",-2.10,-1.72,2.04,-5.48
4/10/2025 0:00:00,"XLK",-2.80,-1.72,2.04,-5.48
4/11/2025 0:00:00,"XLK",-3.00,-1.72,2.04,-5.48
4/14/2025 0:00:00,"XLK",-3.00,-1.72,2.04,-5.48
4/15/2025 0:00:00,"XLK",-2.50,-1.72,2.04,-5.48
4/16/2025 0:00:00,"XLK",-3.70,-1.72,2.04,-5.48
4/17/2025 0:00:00,"XLK",-3.70,-1.72,2.04,-5.48
4/21/2025 0:00:00,"XLK",-4.40,-1.72,2.04,-5.48
4/22/2025 0:00:00,"XLK",-4.10,-1.72,2.04,-5.48
4/23/2025 0:00:00,"XLK",-3.50,-1.72,2.04,-5.48
4/24/2025 0:00:00,"XLK",-2.00,-1.72,2.04,-5.48
4/25/2025 0:00:00,"XLK",-1.40,-1.72,2.04,-5.48
4/28/2025 0:00:00,"XLK",-0.80,-1.72,2.04,-5.48
4/29/2025 0:00:00,"XLK",-0.70,-1.72,2.04,-5.48
4/30/2025 0:00:00,"XLK",-0.80,-1.72,2.04,-5.48
5/1/2025 0:00:00,"XLK",-0.60,-1.72,2.04,-5.48
5/2/2025 0:00:00,"XLK",1.50,-1.72,2.04,-5.48
5/5/2025 0:00:00,"XLK",3.30,-1.72,2.04,-5.48
5/6/2025 0:00:00,"XLK",3.20,-1.72,2.04,-5.48
5/7/2025 0:00:00,"XLK",4.10,-1.72,2.04,-5.48
5/8/2025 0:00:00,"XLK",0.70,-1.72,2.04,-5.48
5/9/2025 0:00:00,"XLK",3.40,-1.72,2.04,-5.48
5/12/2025 0:00:00,"XLK",5.00,-1.72,2.04,-5.48
5/13/2025 0:00:00,"XLK",5.70,-1.72,2.04,-5.48
