"Date","Ticker","weekly_return_pct","weekly_return_avg_pct","weekly_return_hi_pct","weekly_return_lo_pct"
6/9/2025 0:00:00,"XLK","0.0034","0.0045","0.0421","-0.0331"
6/9/2025 0:00:00,"XLP","-0.0090","0.0002","0.0150","-0.0146"
6/9/2025 0:00:00,"XLRE","0.0002","0.0001","0.0226","-0.0224"
6/9/2025 0:00:00,"XLU","0.0028","0.0025","0.0213","-0.0163"
6/9/2025 0:00:00,"XLV","0.0129","-0.0018","0.0199","-0.0235"
6/9/2025 0:00:00,"XLY","-0.0020","0.0051","0.0351","-0.0249"
6/16/2025 0:00:00,"DIA","-0.0025","0.0025","0.0255","-0.0205"
6/16/2025 0:00:00,"IWM","0.0015","0.0018","0.0337","-0.0301"
6/16/2025 0:00:00,"QQQ","-0.0002","0.0045","0.0358","-0.0268"
6/16/2025 0:00:00,"SPY","-0.0046","0.0035","0.0286","-0.0216"
6/16/2025 0:00:00,"XLB","-0.0110","0.0005","0.0271","-0.0261"
6/16/2025 0:00:00,"XLC","0.0025","0.0053","0.0300","-0.0194"
6/16/2025 0:00:00,"XLE","0.0099","0.0001","0.0367","-0.0365"
6/16/2025 0:00:00,"XLF","0.0080","0.0044","0.0326","-0.0238"
6/16/2025 0:00:00,"XLI","-0.0020","0.0038","0.0313","-0.0237"
6/16/2025 0:00:00,"XLK","0.0057","0.0045","0.0421","-0.0331"
6/16/2025 0:00:00,"XLP","0.0007","0.0002","0.0150","-0.0146"
6/16/2025 0:00:00,"XLRE","-0.0014","0.0001","0.0226","-0.0224"
6/16/2025 0:00:00,"XLU","-0.0079","0.0025","0.0213","-0.0163"
6/16/2025 0:00:00,"XLV","-0.0263","-0.0018","0.0199","-0.0235"
6/16/2025 0:00:00,"XLY","-0.0050","0.0051","0.0351","-0.0249"
6/23/2025 0:00:00,"DIA","0.0378","0.0025","0.0255","-0.0205"
6/23/2025 0:00:00,"IWM","0.0295","0.0018","0.0337","-0.0301"
6/23/2025 0:00:00,"QQQ","0.0396","0.0045","0.0358","-0.0268"
6/23/2025 0:00:00,"SPY","0.0341","0.0035","0.0286","-0.0216"
6/23/2025 0:00:00,"XLB","0.0169","0.0005","0.0271","-0.0261"
6/23/2025 0:00:00,"XLC","0.0460","0.0053","0.0300","-0.0194"
6/23/2025 0:00:00,"XLE","-0.0422","0.0001","0.0367","-0.0365"
6/23/2025 0:00:00,"XLF","0.0309","0.0044","0.0326","-0.0238"
6/23/2025 0:00:00,"XLI","0.0306","0.0038","0.0313","-0.0237"
6/23/2025 0:00:00,"XLK","0.0416","0.0045","0.0421","-0.0331"
6/23/2025 0:00:00,"XLP","-0.0058","0.0002","0.0150","-0.0146"
6/23/2025 0:00:00,"XLRE","-0.0171","0.0001","0.0226","-0.0224"
6/23/2025 0:00:00,"XLU","0.0068","0.0025","0.0213","-0.0163"
6/23/2025 0:00:00,"XLV","0.0100","-0.0018","0.0199","-0.0235"
6/23/2025 0:00:00,"XLY","0.0369","0.0051","0.0351","-0.0249"
6/30/2025 0:00:00,"DIA","0.0228","0.0025","0.0255","-0.0205"
6/30/2025 0:00:00,"IWM","0.0347","0.0018","0.0337","-0.0301"
6/30/2025 0:00:00,"QQQ","0.0147","0.0045","0.0358","-0.0268"
6/30/2025 0:00:00,"SPY","0.0168","0.0035","0.0286","-0.0216"
6/30/2025 0:00:00,"XLB","0.0388","0.0005","0.0271","-0.0261"
6/30/2025 0:00:00,"XLC","0.0033","0.0053","0.0300","-0.0194"
6/30/2025 0:00:00,"XLE","0.0201","0.0001","0.0367","-0.0365"
6/30/2025 0:00:00,"XLF","0.0238","0.0044","0.0326","-0.0238"
6/30/2025 0:00:00,"XLI","0.0178","0.0038","0.0313","-0.0237"
6/30/2025 0:00:00,"XLK","0.0244","0.0045","0.0421","-0.0331"
6/30/2025 0:00:00,"XLP","0.0200","0.0002","0.0150","-0.0146"
6/30/2025 0:00:00,"XLRE","0.0164","0.0001","0.0226","-0.0224"
6/30/2025 0:00:00,"XLU","0.0063","0.0025","0.0213","-0.0163"
6/30/2025 0:00:00,"XLV","0.0117","-0.0018","0.0199","-0.0235"
6/30/2025 0:00:00,"XLY","0.0119","0.0051","0.0351","-0.0249"
7/7/2025 0:00:00,"DIA","-0.0101","0.0025","0.0255","-0.0205"
7/7/2025 0:00:00,"IWM","-0.0062","0.0018","0.0337","-0.0301"
7/7/2025 0:00:00,"QQQ","-0.0036","0.0045","0.0358","-0.0268"
7/7/2025 0:00:00,"SPY","-0.0028","0.0035","0.0286","-0.0216"
7/7/2025 0:00:00,"XLB","0.0016","0.0005","0.0271","-0.0261"
7/7/2025 0:00:00,"XLC","-0.0190","0.0053","0.0300","-0.0194"
7/7/2025 0:00:00,"XLE","0.0238","0.0001","0.0367","-0.0365"
7/7/2025 0:00:00,"XLF","-0.0196","0.0044","0.0326","-0.0238"
7/7/2025 0:00:00,"XLI","0.0052","0.0038","0.0313","-0.0237"
7/7/2025 0:00:00,"XLK","-0.0043","0.0045","0.0421","-0.0331"
7/7/2025 0:00:00,"XLP","-0.0168","0.0002","0.0150","-0.0146"
7/7/2025 0:00:00,"XLRE","-0.0055","0.0001","0.0226","-0.0224"
7/7/2025 0:00:00,"XLU","0.0074","0.0025","0.0213","-0.0163"
7/7/2025 0:00:00,"XLV","-0.0023","-0.0018","0.0199","-0.0235"
7/7/2025 0:00:00,"XLY","0.0010","0.0051","0.0351","-0.0249"
7/14/2025 0:00:00,"DIA","-0.0007","0.0025","0.0255","-0.0205"
7/14/2025 0:00:00,"IWM","0.0028","0.0018","0.0337","-0.0301"
7/14/2025 0:00:00,"QQQ","0.0127","0.0045","0.0358","-0.0268"
7/14/2025 0:00:00,"SPY","0.0063","0.0035","0.0286","-0.0216"
7/14/2025 0:00:00,"XLB","-0.0143","0.0005","0.0271","-0.0261"
7/14/2025 0:00:00,"XLC","0.0017","0.0053","0.0300","-0.0194"
7/14/2025 0:00:00,"XLE","-0.0362","0.0001","0.0367","-0.0365"
7/14/2025 0:00:00,"XLF","0.0073","0.0044","0.0326","-0.0238"
7/14/2025 0:00:00,"XLI","0.0084","0.0038","0.0313","-0.0237"
7/14/2025 0:00:00,"XLK","0.0195","0.0045","0.0421","-0.0331"
7/14/2025 0:00:00,"XLP","0.0010","0.0002","0.0150","-0.0146"
7/14/2025 0:00:00,"XLRE","0.0065","0.0001","0.0226","-0.0224"
7/14/2025 0:00:00,"XLU","0.0156","0.0025","0.0213","-0.0163"
7/14/2025 0:00:00,"XLV","-0.0251","-0.0018","0.0199","-0.0235"
7/14/2025 0:00:00,"XLY","0.0033","0.0051","0.0351","-0.0249"
7/21/2025 0:00:00,"DIA","0.0129","0.0025","0.0255","-0.0205"
7/21/2025 0:00:00,"IWM","0.0092","0.0018","0.0337","-0.0301"
7/21/2025 0:00:00,"QQQ","0.0091","0.0045","0.0358","-0.0268"
7/21/2025 0:00:00,"SPY","0.0151","0.0035","0.0286","-0.0216"
7/21/2025 0:00:00,"XLB","0.0236","0.0005","0.0271","-0.0261"
7/21/2025 0:00:00,"XLC","0.0134","0.0053","0.0300","-0.0194"
7/21/2025 0:00:00,"XLE","0.0132","0.0001","0.0367","-0.0365"
7/21/2025 0:00:00,"XLF","0.0170","0.0044","0.0326","-0.0238"
7/21/2025 0:00:00,"XLI","0.0230","0.0038","0.0313","-0.0237"
7/21/2025 0:00:00,"XLK","0.0042","0.0045","0.0421","-0.0331"
7/21/2025 0:00:00,"XLP","0.0075","0.0002","0.0150","-0.0146"
7/21/2025 0:00:00,"XLRE","0.0225","0.0001","0.0226","-0.0224"
7/21/2025 0:00:00,"XLU","0.0092","0.0025","0.0213","-0.0163"
7/21/2025 0:00:00,"XLV","0.0346","-0.0018","0.0199","-0.0235"
7/21/2025 0:00:00,"XLY","0.0121","0.0051","0.0351","-0.0249"
7/28/2025 0:00:00,"DIA","-0.0301","0.0025","0.0255","-0.0205"
7/28/2025 0:00:00,"IWM","-0.0431","0.0018","0.0337","-0.0301"
7/28/2025 0:00:00,"QQQ","-0.0223","0.0045","0.0358","-0.0268"
7/28/2025 0:00:00,"SPY","-0.0244","0.0035","0.0286","-0.0216"
7/28/2025 0:00:00,"XLB","-0.0631","0.0005","0.0271","-0.0261"
7/28/2025 0:00:00,"XLC","-0.0140","0.0053","0.0300","-0.0194"
7/28/2025 0:00:00,"XLE","-0.0175","0.0001","0.0367","-0.0365"
7/28/2025 0:00:00,"XLF","-0.0389","0.0044","0.0326","-0.0238"
7/28/2025 0:00:00,"XLI","-0.0345","0.0038","0.0313","-0.0237"
7/28/2025 0:00:00,"XLK","-0.0190","0.0045","0.0421","-0.0331"
7/28/2025 0:00:00,"XLP","-0.0166","0.0002","0.0150","-0.0146"
7/28/2025 0:00:00,"XLRE","-0.0357","0.0001","0.0226","-0.0224"
7/28/2025 0:00:00,"XLU","0.0150","0.0025","0.0213","-0.0163"
7/28/2025 0:00:00,"XLV","-0.0400","-0.0018","0.0199","-0.0235"
7/28/2025 0:00:00,"XLY","-0.0398","0.0051","0.0351","-0.0249"
8/4/2025 0:00:00,"DIA","0.0141","0.0025","0.0255","-0.0205"
8/4/2025 0:00:00,"IWM","0.0248","0.0018","0.0337","-0.0301"
8/4/2025 0:00:00,"QQQ","0.0366","0.0045","0.0358","-0.0268"
8/4/2025 0:00:00,"SPY","0.0246","0.0035","0.0286","-0.0216"
8/4/2025 0:00:00,"XLB","0.0186","0.0005","0.0271","-0.0261"
8/4/2025 0:00:00,"XLC","0.0141","0.0053","0.0300","-0.0194"
8/4/2025 0:00:00,"XLE","-0.0077","0.0001","0.0367","-0.0365"
8/4/2025 0:00:00,"XLF","0.0087","0.0044","0.0326","-0.0238"
8/4/2025 0:00:00,"XLI","0.0073","0.0038","0.0313","-0.0237"
8/4/2025 0:00:00,"XLK","0.0338","0.0045","0.0421","-0.0331"
8/4/2025 0:00:00,"XLP","0.0285","0.0002","0.0150","-0.0146"
8/4/2025 0:00:00,"XLRE","-0.0010","0.0001","0.0226","-0.0224"
8/4/2025 0:00:00,"XLU","0.0044","0.0025","0.0213","-0.0163"
8/4/2025 0:00:00,"XLV","-0.0074","-0.0018","0.0199","-0.0235"
8/4/2025 0:00:00,"XLY","0.0350","0.0051","0.0351","-0.0249"
8/11/2025 0:00:00,"DIA","0.0171","0.0025","0.0255","-0.0205"
8/11/2025 0:00:00,"IWM","0.0304","0.0018","0.0337","-0.0301"
8/11/2025 0:00:00,"QQQ","0.0048","0.0045","0.0358","-0.0268"
8/11/2025 0:00:00,"SPY","0.0098","0.0035","0.0286","-0.0216"
8/11/2025 0:00:00,"XLB","0.0188","0.0005","0.0271","-0.0261"
8/11/2025 0:00:00,"XLC","0.0351","0.0053","0.0300","-0.0194"
8/11/2025 0:00:00,"XLE","0.0074","0.0001","0.0367","-0.0365"
8/11/2025 0:00:00,"XLF","0.0117","0.0044","0.0326","-0.0238"
8/11/2025 0:00:00,"XLI","-0.0026","0.0038","0.0313","-0.0237"
8/11/2025 0:00:00,"XLK","-0.0008","0.0045","0.0421","-0.0331"
8/11/2025 0:00:00,"XLP","-0.0056","0.0002","0.0150","-0.0146"
8/11/2025 0:00:00,"XLRE","0.0019","0.0001","0.0226","-0.0224"
8/11/2025 0:00:00,"XLU","-0.0065","0.0025","0.0213","-0.0163"
8/11/2025 0:00:00,"XLV","0.0454","-0.0018","0.0199","-0.0235"
8/11/2025 0:00:00,"XLY","0.0232","0.0051","0.0351","-0.0249"
8/18/2025 0:00:00,"DIA","0.0157","0.0025","0.0255","-0.0205"
8/18/2025 0:00:00,"IWM","0.0333","0.0018","0.0337","-0.0301"
8/18/2025 0:00:00,"QQQ","-0.0093","0.0045","0.0358","-0.0268"
8/18/2025 0:00:00,"SPY","0.0029","0.0035","0.0286","-0.0216"
8/18/2025 0:00:00,"XLB","0.0236","0.0005","0.0271","-0.0261"
8/18/2025 0:00:00,"XLC","-0.0015","0.0053","0.0300","-0.0194"
8/18/2025 0:00:00,"XLE","0.0297","0.0001","0.0367","-0.0365"
8/18/2025 0:00:00,"XLF","0.0209","0.0044","0.0326","-0.0238"
8/18/2025 0:00:00,"XLI","0.0178","0.0038","0.0313","-0.0237"
8/18/2025 0:00:00,"XLK","-0.0124","0.0045","0.0421","-0.0331"
8/18/2025 0:00:00,"XLP","0.0055","0.0002","0.0150","-0.0146"
8/18/2025 0:00:00,"XLRE","0.0241","0.0001","0.0226","-0.0224"
8/18/2025 0:00:00,"XLU","0.0049","0.0025","0.0213","-0.0163"
8/18/2025 0:00:00,"XLV","0.0143","-0.0018","0.0199","-0.0235"
8/18/2025 0:00:00,"XLY","0.0176","0.0051","0.0351","-0.0249"
8/25/2025 0:00:00,"DIA","-0.0012","0.0025","0.0255","-0.0205"
8/25/2025 0:00:00,"IWM","0.0014","0.0018","0.0337","-0.0301"
8/25/2025 0:00:00,"QQQ","-0.0027","0.0045","0.0358","-0.0268"
8/25/2025 0:00:00,"SPY","-0.0004","0.0035","0.0286","-0.0216"
8/25/2025 0:00:00,"XLB","0.0011","0.0005","0.0271","-0.0261"
8/25/2025 0:00:00,"XLC","0.0007","0.0053","0.0300","-0.0194"
8/25/2025 0:00:00,"XLE","0.0252","0.0001","0.0367","-0.0365"
8/25/2025 0:00:00,"XLF","0.0078","0.0044","0.0326","-0.0238"
8/25/2025 0:00:00,"XLI","-0.0074","0.0038","0.0313","-0.0237"
8/25/2025 0:00:00,"XLK","0.0001","0.0045","0.0421","-0.0331"
8/25/2025 0:00:00,"XLP","-0.0207","0.0002","0.0150","-0.0146"
8/25/2025 0:00:00,"XLRE","-0.0007","0.0001","0.0226","-0.0224"
8/25/2025 0:00:00,"XLU","-0.0202","0.0025","0.0213","-0.0163"
8/25/2025 0:00:00,"XLV","-0.0054","-0.0018","0.0199","-0.0235"
8/25/2025 0:00:00,"XLY","-0.0059","0.0051","0.0351","-0.0249"
